,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.016258955001831055,1.0,0.0,1.0,TB,2021_09_20
1,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,2.0,TB,2021_09_20
2,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.316605806350708,1.0,2.0,3.0,TB,2021_09_20
3,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.1993999481201172,1.0,4.0,5.0,TB,2021_09_20
4,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.03356003761291504,1.0,5.0,6.0,TB,2021_09_20
5,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.19954681396484375,1.0,9.0,10.0,TB,2021_09_20
6,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.14959406852722168,1.0,10.0,11.0,TB,2021_09_20
7,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.21590113639831543,1.0,11.0,12.0,TB,2021_09_20
8,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.18339085578918457,1.0,12.0,13.0,TB,2021_09_20
9,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.01596689224243164,1.0,13.0,14.0,TB,2021_09_20
10,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.0,1.0,16.0,17.0,TB,2021_09_20
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.14955782890319824,1.0,0.0,24.0,TB,2021_09_20
12,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.29915404319763184,1.0,2.0,26.0,TB,2021_09_20
13,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.314882755279541,1.0,3.0,27.0,TB,2021_09_20
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.29900193214416504,1.0,6.0,30.0,TB,2021_09_20
15,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3669168949127197,1.0,7.0,31.0,TB,2021_09_20
16,1R,Low,4.0,4.0,0.0,3.0,1.0,Observer,0.915647029876709,0.0,9.0,33.0,TB,2021_09_20
17,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.0,1.0,0.0,37.0,TB,2021_09_20
18,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.4152960777282715,1.0,1.0,38.0,TB,2021_09_20
19,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.0,1.0,2.0,39.0,TB,2021_09_20
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0,1.0,5.0,42.0,TB,2021_09_20
21,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.23116111755371094,1.0,6.0,43.0,TB,2021_09_20
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.33278512954711914,1.0,7.0,44.0,TB,2021_09_20
23,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.26563596725463867,1.0,0.0,50.0,TB,2021_09_20
24,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.06580805778503418,1.0,1.0,51.0,TB,2021_09_20
25,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.13203978538513184,1.0,3.0,53.0,TB,2021_09_20
26,1R,High,15.0,15.0,0.0,4.0,0.0,Actor,0.0,1.0,4.0,54.0,TB,2021_09_20
27,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.0,1.0,5.0,55.0,TB,2021_09_20
28,1R,Med,11.0,11.0,0.0,4.0,1.0,Observer,0.13372015953063965,0.0,6.0,56.0,TB,2021_09_20
29,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,63.0,TB,2021_09_20
30,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.28256893157958984,1.0,1.0,64.0,TB,2021_09_20
31,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.08324980735778809,1.0,4.0,67.0,TB,2021_09_20
32,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.13381600379943848,0.0,5.0,68.0,TB,2021_09_20
33,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer-incongruent,0.23276090621948242,1.0,0.0,71.0,TB,2021_09_20
34,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.31530332565307617,1.0,5.0,76.0,TB,2021_09_20
35,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.015494108200073242,1.0,6.0,77.0,TB,2021_09_20
36,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.13326096534729004,1.0,7.0,78.0,TB,2021_09_20
37,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.034127235412597656,1.0,8.0,79.0,TB,2021_09_20
38,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.16546392440795898,1.0,9.0,80.0,TB,2021_09_20
39,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor-incongruent,0.06603860855102539,1.0,0.0,85.0,TB,2021_09_20
40,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.2160799503326416,1.0,1.0,86.0,TB,2021_09_20
41,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.24931716918945312,1.0,2.0,87.0,TB,2021_09_20
42,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.20074224472045898,1.0,4.0,89.0,TB,2021_09_20
43,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2837247848510742,1.0,5.0,90.0,TB,2021_09_20
44,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.11527609825134277,1.0,6.0,91.0,TB,2021_09_20
45,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.0,1.0,7.0,92.0,TB,2021_09_20
46,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.3999929428100586,1.0,8.0,93.0,TB,2021_09_20
47,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0,1.0,10.0,95.0,TB,2021_09_20
48,1R,Low,5.0,5.0,0.0,4.0,1.0,Actor,0.017236948013305664,0.0,11.0,96.0,TB,2021_09_20
49,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.4161369800567627,1.0,0.0,99.0,TB,2021_09_20
50,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1808640956878662,1.0,1.0,100.0,TB,2021_09_20
51,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.13354992866516113,1.0,2.0,101.0,TB,2021_09_20
52,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,1.0323431491851807,1.0,0.0,114.0,TB,2021_09_20
53,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.03342890739440918,1.0,1.0,115.0,TB,2021_09_20
54,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.33266210556030273,1.0,2.0,116.0,TB,2021_09_20
55,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,2.7477056980133057,1.0,4.0,118.0,TB,2021_09_20
56,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.1494007110595703,1.0,5.0,119.0,TB,2021_09_20
57,1R,Low,5.0,5.0,0.0,4.0,1.0,Observer,0.29923415184020996,0.0,6.0,120.0,TB,2021_09_20
58,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,124.0,TB,2021_09_20
59,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.11608672142028809,1.0,1.0,125.0,TB,2021_09_20
