,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6578947368421053,TB,0.75,0.5909090909090909,2021_08_14
1,-10,0.8205128205128205,TB,0.8571428571428571,0.8,2021_08_14
2,-9,0.8461538461538461,TB,0.9047619047619048,0.7777777777777778,2021_08_14
3,-8,0.9487179487179487,TB,0.8888888888888888,1.0,2021_08_14
4,-7,0.9487179487179487,TB,0.9444444444444444,0.9523809523809523,2021_08_14
5,-6,0.9743589743589743,TB,1.0,0.9523809523809523,2021_08_14
6,-5,1.0,TB,1.0,1.0,2021_08_14
7,-4,0.9487179487179487,TB,0.9166666666666666,1.0,2021_08_14
8,-3,0.9230769230769231,TB,0.875,0.9565217391304348,2021_08_14
9,-2,0.9487179487179487,TB,1.0,0.9047619047619048,2021_08_14
10,-1,0.8461538461538461,TB,0.8,0.875,2021_08_14
11,0,0.28205128205128205,TB,0.2,0.3684210526315789,2021_08_14
12,1,0.5641025641025641,TB,0.7272727272727273,0.5,2021_08_14
13,2,0.7435897435897436,TB,0.8333333333333334,0.6666666666666666,2021_08_14
14,3,0.8974358974358975,TB,0.88,0.9285714285714286,2021_08_14
15,4,0.9230769230769231,TB,0.9411764705882353,0.9090909090909091,2021_08_14
16,5,0.9743589743589743,TB,1.0,0.95,2021_08_14
17,6,1.0,TB,1.0,1.0,2021_08_14
18,7,0.9743589743589743,TB,0.9375,1.0,2021_08_14
19,8,0.9743589743589743,TB,1.0,0.9545454545454546,2021_08_14
20,9,1.0,TB,1.0,1.0,2021_08_14
21,10,0.9743589743589743,TB,0.9375,1.0,2021_08_14
