,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.39983201026916504,1.0,0.0,8.0,RC,2021_08_28
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4325520992279053,1.0,1.0,9.0,RC,2021_08_28
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.46496009826660156,1.0,0.0,17.0,RC,2021_08_28
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3657817840576172,1.0,2.0,19.0,RC,2021_08_28
4,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.39920711517333984,1.0,3.0,20.0,RC,2021_08_28
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4669177532196045,1.0,5.0,22.0,RC,2021_08_28
6,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.4665038585662842,1.0,0.0,25.0,RC,2021_08_28
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2658870220184326,1.0,3.0,28.0,RC,2021_08_28
8,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.33172011375427246,1.0,4.0,29.0,RC,2021_08_28
9,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.583204984664917,1.0,5.0,30.0,RC,2021_08_28
10,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.46561574935913086,0.0,9.0,34.0,RC,2021_08_28
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3649721145629883,1.0,0.0,37.0,RC,2021_08_28
12,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.46603989601135254,1.0,1.0,38.0,RC,2021_08_28
13,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.38222599029541016,1.0,3.0,40.0,RC,2021_08_28
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4165658950805664,1.0,5.0,42.0,RC,2021_08_28
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.6828100681304932,1.0,6.0,43.0,RC,2021_08_28
16,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.4318878650665283,1.0,7.0,44.0,RC,2021_08_28
17,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.5147199630737305,1.0,0.0,48.0,RC,2021_08_28
18,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3647730350494385,1.0,1.0,49.0,RC,2021_08_28
19,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.5155289173126221,1.0,2.0,50.0,RC,2021_08_28
20,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,2.149056911468506,1.0,4.0,52.0,RC,2021_08_28
21,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3483548164367676,1.0,6.0,54.0,RC,2021_08_28
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.20087766647338867,1.0,7.0,55.0,RC,2021_08_28
23,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.6323888301849365,1.0,0.0,58.0,RC,2021_08_28
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36557793617248535,1.0,1.0,59.0,RC,2021_08_28
25,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.7332198619842529,1.0,3.0,61.0,RC,2021_08_28
26,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.6500442028045654,1.0,4.0,62.0,RC,2021_08_28
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.467418909072876,1.0,5.0,63.0,RC,2021_08_28
28,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,1.2817330360412598,1.0,6.0,64.0,RC,2021_08_28
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,1.0994608402252197,1.0,8.0,66.0,RC,2021_08_28
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.6491670608520508,1.0,9.0,67.0,RC,2021_08_28
31,1R,Med,9.0,9.0,0.0,4.0,1.0,Observer,0.6500418186187744,0.0,10.0,68.0,RC,2021_08_28
32,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.5649936199188232,1.0,0.0,71.0,RC,2021_08_28
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4816298484802246,1.0,1.0,72.0,RC,2021_08_28
34,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.6985609531402588,1.0,3.0,74.0,RC,2021_08_28
35,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.28147196769714355,1.0,4.0,75.0,RC,2021_08_28
36,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.43236875534057617,1.0,6.0,77.0,RC,2021_08_28
37,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.24869728088378906,1.0,7.0,78.0,RC,2021_08_28
38,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.3484630584716797,0.0,8.0,79.0,RC,2021_08_28
39,1R,Low,5.0,5.0,0.0,4.0,1.0,Actor,0.4155600070953369,0.0,0.0,90.0,RC,2021_08_28
40,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.38199877738952637,1.0,0.0,93.0,RC,2021_08_28
41,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.49878716468811035,1.0,2.0,95.0,RC,2021_08_28
42,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.33126187324523926,1.0,3.0,96.0,RC,2021_08_28
43,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.4006509780883789,1.0,4.0,97.0,RC,2021_08_28
44,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.39917588233947754,1.0,5.0,98.0,RC,2021_08_28
45,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.33156585693359375,1.0,6.0,99.0,RC,2021_08_28
46,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.3827037811279297,1.0,7.0,100.0,RC,2021_08_28
47,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.43279600143432617,1.0,8.0,101.0,RC,2021_08_28
48,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor,2.282402992248535,0.0,12.0,105.0,RC,2021_08_28
49,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.49850893020629883,1.0,0.0,113.0,RC,2021_08_28
50,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,1.0157129764556885,1.0,1.0,114.0,RC,2021_08_28
51,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.3655250072479248,1.0,2.0,115.0,RC,2021_08_28
52,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.764880895614624,1.0,3.0,116.0,RC,2021_08_28
53,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.5980491638183594,1.0,4.0,117.0,RC,2021_08_28
54,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.33244919776916504,1.0,6.0,119.0,RC,2021_08_28
55,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.700049877166748,1.0,7.0,120.0,RC,2021_08_28
56,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,1.5833547115325928,1.0,8.0,121.0,RC,2021_08_28
57,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,2.0002269744873047,1.0,9.0,122.0,RC,2021_08_28
58,1R,Low,4.0,4.0,0.0,4.0,1.0,Observer,1.0157721042633057,0.0,10.0,123.0,RC,2021_08_28
59,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.7161328792572021,1.0,0.0,125.0,RC,2021_08_28
60,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4504389762878418,1.0,4.0,129.0,RC,2021_08_28
61,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.2839632034301758,1.0,5.0,130.0,RC,2021_08_28
