,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[3.9313430786132812, 5.364490032196045]","[1.0, 1.0]","[4.181329965591431, 5.631271123886108]","[0.0, 0.0]",0.0,0.0,5.582917928695679,1633877729.425672,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.09915924072265625, 0.0]","[1.0, 1.0]","[0.4155731201171875, 0.2980632781982422]","[1.0, 1.0]",1.0,1.0,3.3161861896514893,1633877736.808848,1,1,0,1,0.5,1.0,4,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[11, 11]","[0, 0]","[11, 11]","[0, 0]","[0, 0]","[0, 0]","[11, 11]","[0, 0]","[11, 11]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.13247323036193848, 0.33295106887817383]","[4.0, 4.0]","[0.3496592044830322, 0.33295106887817383]","[1.0, 1.0]",1.0,1.0,4.549393892288208,1633877741.325484,0,1,1,1,0.6,1.0,10,6,0,3,"[0, 0]","[0, 0]","[0, 0]","[10, 10]","[0, 0]","[10, 10]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[0, 0]","[10, 10]",1R,1R,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.43396806716918945]","[4.0, 4.0]","[0.1507570743560791, 0.43396806716918945]","[1.0, 1.0]",1.0,1.0,3.099524974822998,1633877747.475339,0,1,1,1,0.6666666666666666,1.0,3,2,0,4,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2314910888671875, 0.3656911849975586]","[4.0, 4.0]","[0.7490549087524414, 0.3656911849975586]","[1.0, 1.0]",1.0,1.0,3.282435178756714,1633877752.375645,0,1,1,1,0.5,1.0,4,2,0,5,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2326812744140625, 0.38264012336730957]","[4.0, 4.0]","[0.3661379814147949, 0.43263721466064453]","[1.0, 1.0]",1.0,1.0,3.299899816513061,1633877757.1417642,1,1,0,1,0.5,1.0,4,2,0,6,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.23306608200073242, 0.3664970397949219]","[4.0, 4.0]","[0.4998171329498291, 0.3664970397949219]","[1.0, 1.0]",1.0,1.0,3.332763910293579,1633877761.7917771,0,1,1,1,1.0,1.0,4,4,0,7,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.28339290618896484, 0.4167931079864502]","[4.0, 4.0]","[0.4167931079864502, 0.4167931079864502]","[1.0, 1.0]",1.0,1.0,5.482714891433716,1633877766.2750132,0,1,1,1,0.6666666666666666,1.0,15,10,0,8,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2152707576751709, 0.26549386978149414]","[4.0, 4.0]","[0.7651939392089844, 0.28249287605285645]","[1.0, 1.0]",1.0,1.0,2.899566173553467,1633877773.724767,0,1,1,1,1.0,1.0,2,2,0,9,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0827939510345459, 0.2980937957763672]","[4.0, 4.0]","[0.1645829677581787, 0.3323347568511963]","[1.0, 1.0]",1.0,1.0,2.8993310928344727,1633877777.87492,1,1,0,1,1.0,1.0,2,2,0,10,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,8.0,10
