,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.6491749286651611,1.0,0.0,1.0,TB,2021_08_21
1,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.9817428588867188,1.0,2.0,3.0,TB,2021_08_21
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.5320661067962646,1.0,3.0,4.0,TB,2021_08_21
3,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.6657888889312744,1.0,5.0,6.0,TB,2021_08_21
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.48209309577941895,1.0,6.0,7.0,TB,2021_08_21
5,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.38216304779052734,1.0,7.0,8.0,TB,2021_08_21
6,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.26482105255126953,1.0,8.0,9.0,TB,2021_08_21
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.39875102043151855,1.0,9.0,10.0,TB,2021_08_21
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.34935498237609863,1.0,10.0,11.0,TB,2021_08_21
9,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer-incongruent,0.5662589073181152,1.0,12.0,13.0,TB,2021_08_21
10,1R,Low,7.0,7.0,0.0,3.0,1.0,Actor,0.3991670608520508,0.0,13.0,14.0,TB,2021_08_21
11,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor-incongruent,1.2641329765319824,1.0,0.0,17.0,TB,2021_08_21
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.248276948928833,1.0,1.0,18.0,TB,2021_08_21
13,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.9818339347839355,1.0,2.0,19.0,TB,2021_08_21
14,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.5167150497436523,1.0,3.0,20.0,TB,2021_08_21
15,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3488121032714844,1.0,4.0,21.0,TB,2021_08_21
16,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,3.033571720123291,1.0,6.0,23.0,TB,2021_08_21
17,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.0821998119354248,1.0,7.0,24.0,TB,2021_08_21
18,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.733083963394165,1.0,0.0,27.0,TB,2021_08_21
19,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.38180088996887207,1.0,2.0,29.0,TB,2021_08_21
20,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.383436918258667,1.0,3.0,30.0,TB,2021_08_21
21,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.19865989685058594,1.0,4.0,31.0,TB,2021_08_21
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.5827081203460693,1.0,5.0,32.0,TB,2021_08_21
23,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.016503095626831055,1.0,6.0,33.0,TB,2021_08_21
