,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5609756097560976,TB,0.6,0.5238095238095238,2021_08_29
1,-10,0.7560975609756098,TB,0.7333333333333333,0.7692307692307693,2021_08_29
2,-9,0.9024390243902439,TB,0.9444444444444444,0.8695652173913043,2021_08_29
3,-8,1.0,TB,1.0,1.0,2021_08_29
4,-7,0.9024390243902439,TB,0.9047619047619048,0.9,2021_08_29
5,-6,0.9512195121951219,TB,1.0,0.9259259259259259,2021_08_29
6,-5,0.975609756097561,TB,1.0,0.9230769230769231,2021_08_29
7,-4,0.9512195121951219,TB,0.9565217391304348,0.9444444444444444,2021_08_29
8,-3,0.975609756097561,TB,1.0,0.95,2021_08_29
9,-2,0.9024390243902439,TB,0.8518518518518519,1.0,2021_08_29
10,-1,0.8048780487804879,TB,0.9,0.7142857142857143,2021_08_29
11,0,0.14634146341463414,TB,0.2,0.09523809523809523,2021_08_29
12,1,0.36585365853658536,TB,0.34782608695652173,0.3888888888888889,2021_08_29
13,2,0.7073170731707317,TB,0.8666666666666667,0.6153846153846154,2021_08_29
14,3,0.8780487804878049,TB,0.9375,0.84,2021_08_29
15,4,0.9512195121951219,TB,0.9565217391304348,0.9444444444444444,2021_08_29
16,5,0.975,TB,1.0,0.9583333333333334,2021_08_29
17,6,0.975,TB,1.0,0.9375,2021_08_29
18,7,0.975,TB,1.0,0.9545454545454546,2021_08_29
19,8,0.975,TB,0.9473684210526315,1.0,2021_08_29
20,9,0.95,TB,1.0,0.8947368421052632,2021_08_29
21,10,0.925,TB,0.9230769230769231,0.9285714285714286,2021_08_29
