,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6923076923076923,TB,0.6111111111111112,0.7619047619047619,2021_08_22
1,-10,0.775,TB,0.7916666666666666,0.75,2021_08_22
2,-9,0.875,TB,0.9545454545454546,0.7777777777777778,2021_08_22
3,-8,0.95,TB,0.9130434782608695,1.0,2021_08_22
4,-7,0.975,TB,0.9473684210526315,1.0,2021_08_22
5,-6,1.0,TB,1.0,1.0,2021_08_22
6,-5,0.925,TB,1.0,0.8333333333333334,2021_08_22
7,-4,0.975,TB,1.0,0.9411764705882353,2021_08_22
8,-3,0.95,TB,0.9411764705882353,0.9565217391304348,2021_08_22
9,-2,0.95,TB,1.0,0.9130434782608695,2021_08_22
10,-1,0.85,TB,0.8947368421052632,0.8095238095238095,2021_08_22
11,0,0.275,TB,0.25,0.3,2021_08_22
12,1,0.6,TB,0.5454545454545454,0.6666666666666666,2021_08_22
13,2,0.75,TB,0.8181818181818182,0.6666666666666666,2021_08_22
14,3,0.8974358974358975,TB,0.9047619047619048,0.8888888888888888,2021_08_22
15,4,0.9230769230769231,TB,0.9090909090909091,0.9411764705882353,2021_08_22
16,5,1.0,TB,1.0,1.0,2021_08_22
17,6,0.9230769230769231,TB,0.95,0.8947368421052632,2021_08_22
18,7,1.0,TB,1.0,1.0,2021_08_22
19,8,0.9743589743589743,TB,1.0,0.9523809523809523,2021_08_22
20,9,0.9743589743589743,TB,1.0,0.9565217391304348,2021_08_22
21,10,0.9487179487179487,TB,0.95,0.9473684210526315,2021_08_22
