,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.425,TB,0.47058823529411764,0.391304347826087,2021_08_28
1,-10,0.6097560975609756,TB,0.5,0.7142857142857143,2021_08_28
2,-9,0.7560975609756098,TB,0.7647058823529411,0.75,2021_08_28
3,-8,0.8048780487804879,TB,0.8260869565217391,0.7777777777777778,2021_08_28
4,-7,0.975609756097561,TB,0.9285714285714286,1.0,2021_08_28
5,-6,0.8780487804878049,TB,0.8947368421052632,0.8636363636363636,2021_08_28
6,-5,0.926829268292683,TB,0.9523809523809523,0.9,2021_08_28
7,-4,0.9024390243902439,TB,0.9230769230769231,0.8666666666666667,2021_08_28
8,-3,0.9024390243902439,TB,0.9130434782608695,0.8888888888888888,2021_08_28
9,-2,0.9512195121951219,TB,0.9523809523809523,0.95,2021_08_28
10,-1,0.975609756097561,TB,1.0,0.96,2021_08_28
11,0,0.17073170731707318,TB,0.21739130434782608,0.1111111111111111,2021_08_28
12,1,0.475,TB,0.45,0.5,2021_08_28
13,2,0.65,TB,0.7058823529411765,0.6086956521739131,2021_08_28
14,3,0.825,TB,0.9230769230769231,0.7777777777777778,2021_08_28
15,4,1.0,TB,1.0,1.0,2021_08_28
16,5,0.95,TB,0.9,1.0,2021_08_28
17,6,0.95,TB,0.9473684210526315,0.9523809523809523,2021_08_28
18,7,0.975,TB,0.96,1.0,2021_08_28
19,8,0.975,TB,0.9523809523809523,1.0,2021_08_28
20,9,0.975,TB,0.9523809523809523,1.0,2021_08_28
21,10,0.95,TB,0.95,0.95,2021_08_28
