,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.46153846153846156,RC,0.42105263157894735,0.5,2021_09_03
1,-10,0.717948717948718,RC,0.8181818181818182,0.5882352941176471,2021_09_03
2,-9,0.8717948717948718,RC,0.8888888888888888,0.8571428571428571,2021_09_03
3,-8,0.9487179487179487,RC,1.0,0.9230769230769231,2021_09_03
4,-7,0.9487179487179487,RC,0.9130434782608695,1.0,2021_09_03
5,-6,0.9230769230769231,RC,0.8125,1.0,2021_09_03
6,-5,0.9487179487179487,RC,1.0,0.9,2021_09_03
7,-4,0.8461538461538461,RC,0.75,0.9473684210526315,2021_09_03
8,-3,0.8974358974358975,RC,0.85,0.9473684210526315,2021_09_03
9,-2,0.8974358974358975,RC,0.9090909090909091,0.8823529411764706,2021_09_03
10,-1,0.8717948717948718,RC,0.8947368421052632,0.85,2021_09_03
11,0,0.15384615384615385,RC,0.15789473684210525,0.15,2021_09_03
12,1,0.4358974358974359,RC,0.5238095238095238,0.3333333333333333,2021_09_03
13,2,0.8461538461538461,RC,0.7333333333333333,0.9166666666666666,2021_09_03
14,3,0.8974358974358975,RC,0.9444444444444444,0.8571428571428571,2021_09_03
15,4,0.9743589743589743,RC,0.9473684210526315,1.0,2021_09_03
16,5,0.8461538461538461,RC,0.7894736842105263,0.9,2021_09_03
17,6,0.9487179487179487,RC,1.0,0.8947368421052632,2021_09_03
18,7,0.9487179487179487,RC,0.9090909090909091,1.0,2021_09_03
19,8,0.8947368421052632,RC,0.8,0.9565217391304348,2021_09_03
20,9,0.9736842105263158,RC,1.0,0.95,2021_09_03
21,10,0.868421052631579,RC,0.9090909090909091,0.8125,2021_09_03
