,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.43902439024390244,RC,0.5,0.35294117647058826,2021_10_09
1,-10,0.5609756097560976,RC,0.5217391304347826,0.6111111111111112,2021_10_09
2,-9,0.7804878048780488,RC,0.8636363636363636,0.6842105263157895,2021_10_09
3,-8,0.8780487804878049,RC,0.9,0.8571428571428571,2021_10_09
4,-7,0.8780487804878049,RC,0.92,0.8125,2021_10_09
5,-6,0.926829268292683,RC,0.88,1.0,2021_10_09
6,-5,0.926829268292683,RC,0.9473684210526315,0.9090909090909091,2021_10_09
7,-4,0.9512195121951219,RC,0.9583333333333334,0.9411764705882353,2021_10_09
8,-3,0.9512195121951219,RC,1.0,0.9166666666666666,2021_10_09
9,-2,0.8780487804878049,RC,0.9047619047619048,0.85,2021_10_09
10,-1,0.926829268292683,RC,0.9473684210526315,0.9090909090909091,2021_10_09
11,0,0.04878048780487805,RC,0.08333333333333333,0.0,2021_10_09
12,1,0.34146341463414637,RC,0.2857142857142857,0.4,2021_10_09
13,2,0.5853658536585366,RC,0.625,0.5294117647058824,2021_10_09
14,3,0.7560975609756098,RC,0.7777777777777778,0.7391304347826086,2021_10_09
15,4,0.875,RC,0.9090909090909091,0.8333333333333334,2021_10_09
16,5,0.925,RC,0.9259259259259259,0.9230769230769231,2021_10_09
17,6,0.925,RC,0.9047619047619048,0.9473684210526315,2021_10_09
18,7,0.925,RC,0.9047619047619048,0.9473684210526315,2021_10_09
19,8,0.95,RC,0.9473684210526315,0.9523809523809523,2021_10_09
20,9,0.9,RC,0.95,0.85,2021_10_09
21,10,0.95,RC,1.0,0.9047619047619048,2021_10_09
