,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[1.8484139442443848, 1.6826727390289307]","[1.0, 1.0]","[2.9325459003448486, 3.499069929122925]","[1.0, 0.0]",1.0,0.0,5.849738836288452,1628456556.189491,0,-1,1,1,0.8,0.0,15,12,0,1,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,1NR,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.3656771183013916, 0.5486290454864502]","[1.0, 4.0]","[1.7987723350524902, 0.5645890235900879]","[1.0, 1.0]",1.0,1.0,5.849422693252564,1628456565.0896692,0,-1,1,-1,0.8,0.0,15,12,0,2,"[1, 0]","[1, 0]","[0, 0]","[1, 12]","[1, 12]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 12]","[1, 12]","[0, 0]",2NRO,2NR,1.0,2
2,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.24913716316223145, 5.38171911239624]","[1.0, 3.0]","[0.8981943130493164, 5.682663202285767]","[0.0, 1.0]",0.0,1.0,2.6994059085845947,1628456577.572869,0,1,1,-1,1.0,1.0,1,1,0,3,"[1, 0]","[0, 0]","[1, 0]","[1, 11]","[0, 11]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 11]","[11, 11]","[0, 0]",1R,1R,0.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.18277668952941895, 0.33220386505126953]","[4.0, 4.0]","[1.2989299297332764, 0.614677906036377]","[1.0, 1.0]",1.0,1.0,4.099535703659058,1628456582.789302,0,-1,1,-1,0.75,1.0,8,6,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 10]","[10, 10]","[0, 0]",1R,1R,1.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4985179901123047, 0.3153519630432129]","[4.0, 4.0]","[1.1820809841156006, 0.532041072845459]","[1.0, 1.0]",1.0,1.0,3.1326582431793213,1628456589.272733,1,-1,0,-1,1.0,1.0,3,3,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[9, 9]","[9, 9]","[0, 0]",1R,1R,2.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.365617036819458, 0.09936189651489258]","[4.0, 4.0]","[1.0156641006469727, 0.38149595260620117]","[1.0, 1.0]",1.0,1.0,3.299269914627075,1628456594.189165,0,-1,1,-1,0.75,1.0,4,3,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]",1R,1R,3.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.016570091247558594, 0.465656042098999]","[4.0, 4.0]","[1.0989928245544434, 0.5490858554840088]","[1.0, 1.0]",1.0,1.0,4.69969916343689,1628456599.355676,1,-1,0,-1,0.4545454545454545,1.0,11,5,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]",1R,1R,4.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3824458122253418, 0.2653048038482666]","[4.0, 4.0]","[1.1993517875671387, 0.4317598342895508]","[1.0, 1.0]",1.0,1.0,5.515677213668823,1628456606.039142,0,-1,1,-1,0.4666666666666667,1.0,15,7,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]",1R,1R,5.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.23172497749328613, 0.06560707092285156]","[4.0, 4.0]","[1.1657941341400146, 0.33241796493530273]","[1.0, 1.0]",1.0,1.0,2.883085966110229,1628456613.605566,1,-1,0,-1,1.0,1.0,2,2,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]",1R,1R,6.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[4.364789009094238, 0.032876014709472656]","[4.0, 4.0]","[5.497665882110596, 0.31556200981140137]","[1.0, 1.0]",1.0,1.0,5.583030939102173,1628456623.021188,1,-1,0,-1,0.6,0.0,15,9,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]",1NR,1NR,7.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1657090187072754, 1.2660269737243652]","[3.0, 3.0]","[1.7154791355133057, 1.5655670166015625]","[1.0, 1.0]",1.0,1.0,3.099804878234864,1628456631.338484,1,-1,0,-1,0.6666666666666666,1.0,3,2,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]",1R,1R,8.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.24931097030639648, 0.34917593002319336]","[4.0, 4.0]","[1.382572889328003, 0.6488046646118164]","[0.0, 0.0]",0.0,0.0,5.582937955856323,1628456636.571918,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]",1NR,1NR,9.0,1
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[3.1827569007873535, 0.14884305000305176]","[3.0, 3.0]","[3.899149179458618, 0.3990499973297119]","[0.0, 0.0]",0.0,0.0,5.84961199760437,1628456647.1885262,0,-1,1,-1,0.6,0.0,15,9,0,13,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",2NR,2NR,10.0,2
13,"[1.0, 1.0]",1.0,1.0,1.0,"[0.7484011650085449, 1.1648480892181396]","[2.0, 1.0]","[1.781451940536499, 1.4148690700531006]","[1.0, 1.0]",1.0,1.0,4.366472005844116,1628456656.1714969,1,1,0,1,0.8888888888888888,1.0,9,8,0,14,"[0, 0]","[0, 0]","[0, 0]","[14, 5]","[0, 0]","[14, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1R,1R,0.0,3
14,"[1.0, 1.0]",1.0,1.0,1.0,"[0.31535887718200684, 0.29872989654541016]","[4.0, 4.0]","[1.1986939907073975, 0.5987660884857178]","[1.0, 1.0]",1.0,1.0,4.699665069580078,1628456662.688122,0,1,1,1,0.7272727272727273,1.0,11,8,0,15,"[0, 0]","[0, 0]","[0, 0]","[13, 4]","[0, 0]","[13, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1R,1R,1.0,4
