,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[1.0160930156707764, 4.782696008682251]","[1.0, 1.0]","[1.3160183429718018, 4.782696008682251]","[0.0, 0.0]",0.0,0.0,5.84957218170166,1631835288.64407,0,-1,1,-1,1.0,0.0,15,15,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.06697440147399902, 0.3830592632293701]","[1.0, 2.0]","[0.6163420677185059, 0.3830592632293701]","[1.0, 1.0]",1.0,1.0,4.516306161880493,1631835296.0770938,1,1,0,1,0.6,1.0,10,6,0,2,"[0, 0]","[0, 0]","[0, 0]","[10, 11]","[0, 0]","[10, 11]","[0, 0]","[0, 0]","[0, 0]","[10, 23]","[0, 23]","[10, 0]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.11529421806335449, 0.5319371223449707]","[4.0, 4.0]","[0.2643420696258545, 0.5319371223449707]","[1.0, 1.0]",1.0,1.0,5.849299192428589,1631835302.077148,0,1,1,1,0.5333333333333333,0.0,15,8,0,3,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 0]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[9, 22]","[0, 22]","[9, 0]",1NR,1NR,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03276228904724121, 0.3318912982940674]","[4.0, 4.0]","[0.6986122131347656, 0.3986701965332031]","[1.0, 1.0]",1.0,1.0,2.682646989822388,1631835309.827034,0,1,1,1,1.0,1.0,1,1,0,4,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 0]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[8, 21]","[0, 21]","[8, 0]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5831170082092285, 0.4992330074310303]","[4.0, 4.0]","[0.7989931106567383, 0.5831170082092285]","[1.0, 1.0]",1.0,1.0,2.7000179290771484,1631835314.0096571,0,1,1,1,1.0,1.0,1,1,0,5,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 0]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[7, 20]","[0, 20]","[7, 0]",1R,1R,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.2152559757232666]","[4.0, 4.0]","[0.18247294425964355, 0.24863886833190918]","[1.0, 1.0]",1.0,1.0,3.682753086090088,1631835318.060146,1,1,0,1,1.0,1.0,6,6,0,6,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 0]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[6, 19]","[0, 19]","[6, 0]",1R,1R,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5982239246368408, 0.1309490203857422]","[4.0, 4.0]","[1.2476820945739746, 0.21500182151794434]","[1.0, 1.0]",1.0,1.0,5.850128889083862,1631835324.159321,0,1,1,1,0.7333333333333333,0.0,15,11,0,7,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 0]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[5, 18]","[0, 18]","[5, 0]",1NR,1NR,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5657668113708496, 0.29860401153564453]","[4.0, 3.0]","[0.6644611358642578, 0.29860401153564453]","[1.0, 1.0]",1.0,1.0,2.7003297805786133,1631835331.67566,1,1,0,1,1.0,1.0,1,1,0,8,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 0]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[4, 17]","[0, 17]","[4, 0]",1R,1R,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19954609870910645, 0.43233299255371094]","[4.0, 4.0]","[0.41558384895324707, 0.4490091800689697]","[1.0, 1.0]",1.0,1.0,5.8497748374938965,1631835335.5260942,0,1,1,1,0.4666666666666667,0.0,15,7,0,9,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 0]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[3, 16]","[0, 16]","[3, 0]",1NR,1NR,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4823322296142578, 0.39910411834716797]","[4.0, 3.0]","[0.648888111114502, 0.39910411834716797]","[1.0, 1.0]",1.0,1.0,3.0997109413146973,1631835342.809345,0,1,1,1,1.0,1.0,3,3,0,10,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[2, 15]","[0, 15]","[2, 0]",1R,1R,8.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.28224682807922363, 0.49890899658203125]","[4.0, 4.0]","[0.3823258876800537, 0.5315008163452148]","[1.0, 1.0]",1.0,1.0,5.583635091781616,1631835347.292049,1,1,0,1,0.8,0.0,15,12,0,11,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 14]","[0, 14]","[1, 0]",1NR,1NR,9.0,11
11,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.1337120532989502, 0.3000190258026123]","[1.0, 3.0]","[0.3832099437713623, 0.3000190258026123]","[1.0, 0.0]",1.0,0.0,5.299527168273926,1631835354.225895,1,1,0,-1,0.7142857142857143,1.0,14,10,0,12,"[0, 1]","[0, 0]","[0, 1]","[13, 1]","[13, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[13, 13]","[13, 13]","[0, 0]",1R,1R,0.0,1
