,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.18316292762756348,1.0,0.0,3.0,RC,2021_08_14
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4325277805328369,1.0,2.0,5.0,RC,2021_08_14
2,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.1659400463104248,1.0,3.0,6.0,RC,2021_08_14
3,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.36490893363952637,1.0,6.0,9.0,RC,2021_08_14
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1148526668548584,1.0,0.0,13.0,RC,2021_08_14
5,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.4490628242492676,1.0,1.0,14.0,RC,2021_08_14
6,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.23267292976379395,1.0,2.0,15.0,RC,2021_08_14
7,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.24854302406311035,1.0,4.0,17.0,RC,2021_08_14
8,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.08427882194519043,1.0,5.0,18.0,RC,2021_08_14
9,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.14901185035705566,1.0,6.0,19.0,RC,2021_08_14
10,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.7656230926513672,1.0,8.0,21.0,RC,2021_08_14
11,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.2982957363128662,1.0,0.0,24.0,RC,2021_08_14
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.16611886024475098,1.0,1.0,25.0,RC,2021_08_14
13,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.08181500434875488,1.0,2.0,26.0,RC,2021_08_14
14,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.38227391242980957,1.0,4.0,28.0,RC,2021_08_14
15,1R,High,13.0,13.0,0.0,4.0,0.0,Observer-incongruent,0.2485339641571045,1.0,8.0,32.0,RC,2021_08_14
16,1R,Low,5.0,5.0,0.0,4.0,1.0,Actor,0.24904775619506836,0.0,9.0,33.0,RC,2021_08_14
17,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.29819583892822266,1.0,0.0,36.0,RC,2021_08_14
18,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.48389315605163574,1.0,1.0,37.0,RC,2021_08_14
19,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,1.6830191612243652,1.0,3.0,39.0,RC,2021_08_14
20,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,1.0658392906188965,1.0,4.0,40.0,RC,2021_08_14
21,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.39960289001464844,1.0,6.0,42.0,RC,2021_08_14
22,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3151581287384033,1.0,8.0,44.0,RC,2021_08_14
23,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.01624774932861328,1.0,9.0,45.0,RC,2021_08_14
24,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.0,1.0,10.0,46.0,RC,2021_08_14
25,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.24868416786193848,1.0,11.0,47.0,RC,2021_08_14
26,1R,Low,3.0,3.0,0.0,4.0,1.0,Actor,0.31532812118530273,0.0,12.0,48.0,RC,2021_08_14
27,1R,High,14.0,14.0,0.0,4.0,0.0,Actor,0.18189001083374023,1.0,0.0,52.0,RC,2021_08_14
28,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3990340232849121,1.0,2.0,54.0,RC,2021_08_14
29,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.1993730068206787,1.0,6.0,58.0,RC,2021_08_14
30,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.4824848175048828,1.0,7.0,59.0,RC,2021_08_14
31,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.5982458591461182,1.0,8.0,60.0,RC,2021_08_14
32,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.19997882843017578,1.0,10.0,62.0,RC,2021_08_14
33,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.2673189640045166,1.0,11.0,63.0,RC,2021_08_14
34,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.11493492126464844,1.0,12.0,64.0,RC,2021_08_14
