,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.381030797958374,1.0,0.0,1.0,RC,2021_09_05
1,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,1.0155251026153564,1.0,1.0,2.0,RC,2021_09_05
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.36599087715148926,1.0,3.0,4.0,RC,2021_09_05
3,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.24721407890319824,1.0,5.0,6.0,RC,2021_09_05
4,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer-incongruent,0.032968759536743164,1.0,8.0,9.0,RC,2021_09_05
5,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.39855217933654785,1.0,9.0,10.0,RC,2021_09_05
6,1R,Low,6.0,6.0,0.0,4.0,1.0,Actor-incongruent,0.36601781845092773,0.0,11.0,12.0,RC,2021_09_05
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.3491230010986328,1.0,0.0,14.0,RC,2021_09_05
8,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.29917311668395996,1.0,3.0,17.0,RC,2021_09_05
9,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.248992919921875,1.0,6.0,20.0,RC,2021_09_05
10,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.29849982261657715,1.0,7.0,21.0,RC,2021_09_05
11,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.24978303909301758,1.0,8.0,22.0,RC,2021_09_05
12,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.4159059524536133,1.0,9.0,23.0,RC,2021_09_05
13,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3329181671142578,1.0,10.0,24.0,RC,2021_09_05
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3149430751800537,1.0,11.0,25.0,RC,2021_09_05
15,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.4317328929901123,1.0,12.0,26.0,RC,2021_09_05
16,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3330559730529785,1.0,13.0,27.0,RC,2021_09_05
17,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor-incongruent,0.38190174102783203,1.0,15.0,29.0,RC,2021_09_05
18,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.11506414413452148,1.0,16.0,30.0,RC,2021_09_05
19,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.14835906028747559,1.0,0.0,35.0,RC,2021_09_05
20,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.4497380256652832,1.0,1.0,36.0,RC,2021_09_05
21,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.28163981437683105,1.0,2.0,37.0,RC,2021_09_05
22,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.13389825820922852,1.0,3.0,38.0,RC,2021_09_05
23,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.48306894302368164,1.0,5.0,40.0,RC,2021_09_05
24,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.28200697898864746,1.0,6.0,41.0,RC,2021_09_05
25,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.4153141975402832,1.0,7.0,42.0,RC,2021_09_05
26,1R,Low,5.0,5.0,0.0,4.0,1.0,Observer,0.4167959690093994,0.0,9.0,44.0,RC,2021_09_05
27,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,0.3317112922668457,1.0,0.0,46.0,RC,2021_09_05
28,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.39936280250549316,1.0,1.0,47.0,RC,2021_09_05
29,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.23232007026672363,1.0,2.0,48.0,RC,2021_09_05
30,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2653229236602783,1.0,3.0,49.0,RC,2021_09_05
31,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.21520686149597168,1.0,4.0,50.0,RC,2021_09_05
32,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.48367786407470703,1.0,5.0,51.0,RC,2021_09_05
33,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer,0.24891424179077148,1.0,6.0,52.0,RC,2021_09_05
34,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.13177990913391113,1.0,7.0,53.0,RC,2021_09_05
35,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.2659311294555664,1.0,8.0,54.0,RC,2021_09_05
36,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.2989010810852051,1.0,10.0,56.0,RC,2021_09_05
37,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.39969801902770996,1.0,0.0,77.0,RC,2021_09_05
38,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.5003631114959717,1.0,3.0,80.0,RC,2021_09_05
39,1R,Low,8.0,8.0,0.0,4.0,1.0,Observer,0.08308196067810059,0.0,4.0,81.0,RC,2021_09_05
40,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.4490680694580078,1.0,0.0,87.0,RC,2021_09_05
41,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3660721778869629,1.0,1.0,88.0,RC,2021_09_05
42,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.33195018768310547,1.0,2.0,89.0,RC,2021_09_05
43,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.3989839553833008,1.0,3.0,90.0,RC,2021_09_05
44,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3650538921356201,1.0,4.0,91.0,RC,2021_09_05
45,1R,Low,2.0,2.0,0.0,4.0,1.0,Actor,0.43248724937438965,0.0,6.0,93.0,RC,2021_09_05
46,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.4331328868865967,1.0,0.0,97.0,RC,2021_09_05
47,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3986701965332031,1.0,1.0,98.0,RC,2021_09_05
48,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.4659550189971924,1.0,2.0,99.0,RC,2021_09_05
49,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.19871306419372559,1.0,3.0,100.0,RC,2021_09_05
50,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3674900531768799,1.0,4.0,101.0,RC,2021_09_05
51,1R,High,12.0,12.0,0.0,4.0,0.0,Observer,0.18174386024475098,1.0,5.0,102.0,RC,2021_09_05
52,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.21597790718078613,1.0,6.0,103.0,RC,2021_09_05
53,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3490731716156006,1.0,7.0,104.0,RC,2021_09_05
54,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.39829206466674805,1.0,8.0,105.0,RC,2021_09_05
55,1R,Med,9.0,9.0,0.0,4.0,1.0,Observer,0.2659881114959717,0.0,9.0,106.0,RC,2021_09_05
56,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.36516308784484863,1.0,0.0,110.0,RC,2021_09_05
57,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.48328232765197754,1.0,1.0,111.0,RC,2021_09_05
58,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.31588196754455566,1.0,2.0,112.0,RC,2021_09_05
59,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.2654087543487549,1.0,3.0,113.0,RC,2021_09_05
