,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.9997479915618896,1.0,0.0,8.0,TB,2021_08_28
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.13162612915039062,1.0,1.0,9.0,TB,2021_08_28
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.016286134719848633,1.0,0.0,17.0,TB,2021_08_28
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.04910397529602051,1.0,2.0,19.0,TB,2021_08_28
4,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,1.8491499423980713,1.0,3.0,20.0,TB,2021_08_28
5,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,2.2502028942108154,1.0,5.0,22.0,TB,2021_08_28
6,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.24991798400878906,1.0,0.0,25.0,TB,2021_08_28
7,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.7496051788330078,1.0,3.0,28.0,TB,2021_08_28
8,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.7815883159637451,1.0,4.0,29.0,TB,2021_08_28
9,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.16651582717895508,1.0,5.0,30.0,TB,2021_08_28
10,1R,Low,3.0,3.0,0.0,3.0,1.0,Observer,0.8657069206237793,0.0,9.0,34.0,TB,2021_08_28
11,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.48170995712280273,1.0,0.0,37.0,TB,2021_08_28
12,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,38.0,TB,2021_08_28
13,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.1831808090209961,1.0,3.0,40.0,TB,2021_08_28
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2497730255126953,1.0,5.0,42.0,TB,2021_08_28
15,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.18254590034484863,1.0,6.0,43.0,TB,2021_08_28
16,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.0,1.0,7.0,44.0,TB,2021_08_28
17,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.5490128993988037,1.0,0.0,48.0,TB,2021_08_28
18,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,1.5479679107666016,1.0,1.0,49.0,TB,2021_08_28
19,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.0,1.0,2.0,50.0,TB,2021_08_28
20,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.0,1.0,4.0,52.0,TB,2021_08_28
21,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.4817230701446533,1.0,6.0,54.0,TB,2021_08_28
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.03429293632507324,1.0,7.0,55.0,TB,2021_08_28
23,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor-incongruent,0.1485457420349121,1.0,0.0,58.0,TB,2021_08_28
24,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.03211092948913574,1.0,1.0,59.0,TB,2021_08_28
25,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.05045890808105469,1.0,3.0,61.0,TB,2021_08_28
26,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.13352227210998535,1.0,4.0,62.0,TB,2021_08_28
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.18398284912109375,1.0,5.0,63.0,TB,2021_08_28
28,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,2.132430076599121,1.0,6.0,64.0,TB,2021_08_28
29,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,1.782757043838501,1.0,8.0,66.0,TB,2021_08_28
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.03310513496398926,1.0,9.0,67.0,TB,2021_08_28
31,1R,Med,9.0,9.0,0.0,3.0,1.0,Actor,2.000011682510376,0.0,10.0,68.0,TB,2021_08_28
32,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.548365592956543,1.0,0.0,71.0,TB,2021_08_28
33,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.41420793533325195,1.0,1.0,72.0,TB,2021_08_28
