,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.19929885864257812,1.0,0.0,1.0,TB,2021_09_03
1,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.16548609733581543,1.0,1.0,2.0,TB,2021_09_03
2,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,3.0,TB,2021_09_03
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.18233704566955566,1.0,3.0,4.0,TB,2021_09_03
4,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.04988384246826172,1.0,4.0,5.0,TB,2021_09_03
5,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.0,1.0,5.0,6.0,TB,2021_09_03
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0,1.0,7.0,8.0,TB,2021_09_03
7,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.19948697090148926,1.0,9.0,10.0,TB,2021_09_03
8,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.0,1.0,11.0,12.0,TB,2021_09_03
9,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.03212308883666992,1.0,12.0,13.0,TB,2021_09_03
10,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.04956698417663574,1.0,13.0,14.0,TB,2021_09_03
11,1R,Low,1.0,1.0,0.0,3.0,1.0,Actor,0.0,0.0,14.0,15.0,TB,2021_09_03
12,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.06526899337768555,1.0,0.0,19.0,TB,2021_09_03
13,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0660700798034668,1.0,1.0,20.0,TB,2021_09_03
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.9153721332550049,1.0,4.0,23.0,TB,2021_09_03
15,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.03328990936279297,1.0,5.0,24.0,TB,2021_09_03
16,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.1826949119567871,1.0,6.0,25.0,TB,2021_09_03
17,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.017228126525878906,1.0,8.0,27.0,TB,2021_09_03
18,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.0,1.0,10.0,29.0,TB,2021_09_03
19,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.3474612236022949,1.0,11.0,30.0,TB,2021_09_03
20,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.23186874389648438,1.0,12.0,31.0,TB,2021_09_03
21,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.0,1.0,13.0,32.0,TB,2021_09_03
22,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.05032682418823242,1.0,14.0,33.0,TB,2021_09_03
23,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.0,1.0,15.0,34.0,TB,2021_09_03
24,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.24867987632751465,1.0,16.0,35.0,TB,2021_09_03
25,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.21667885780334473,1.0,0.0,42.0,TB,2021_09_03
26,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,1.0984079837799072,1.0,1.0,43.0,TB,2021_09_03
27,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.01683187484741211,1.0,2.0,44.0,TB,2021_09_03
28,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,3.0,45.0,TB,2021_09_03
29,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.24920201301574707,1.0,0.0,52.0,TB,2021_09_03
30,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.13283395767211914,1.0,2.0,54.0,TB,2021_09_03
