,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[4.550634860992432, 1.4831490516662598]","[1.0, 1.0]","[5.400429010391235, 1.5169787406921387]","[1.0, 1.0]",1.0,1.0,5.582152843475342,1630262141.836738,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[2.265146017074585, 0.33187007904052734]","[1.0, 1.0]","[2.781891107559204, 0.3485910892486572]","[0.0, 0.0]",0.0,0.0,5.849653959274292,1630262151.319828,0,1,1,1,0.8,0.0,15,12,0,2,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4654209613800049, 0.4654209613800049]","[1.0, 1.0]","[0.6154229640960693, 0.5322670936584473]","[1.0, 1.0]",1.0,1.0,5.849743127822876,1630262158.752925,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,3,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NRO,3NR,2.0,3
3,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.0, 0.7824409008026123]","[1.0, 1.0]","[0.41492581367492676, 0.8157718181610107]","[0.0, 0.0]",0.0,0.0,5.58285117149353,1630262166.5361578,1,1,0,1,0.6,0.0,15,9,0,4,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NRO,4NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8324618339538574, 0.34890103340148926]","[1.0, 1.0]","[1.349027156829834, 0.34890103340148926]","[1.0, 1.0]",1.0,1.0,5.849073886871338,1630262174.669413,0,-1,1,-1,0.9333333333333332,0.0,15,14,0,5,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",5NRO,5NR,4.0,5
5,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.14928317070007324, 0.3159511089324951]","[1.0, 2.0]","[0.46585798263549805, 0.3159511089324951]","[0.0, 0.0]",0.0,0.0,5.84942102432251,1630262181.88588,0,1,1,1,0.6,0.0,15,9,0,6,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 18]","[0, 0]","[1, 18]",6NRO,6NR,5.0,6
6,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.34830689430236816, 1.0980558395385742]","[1.0, 1.0]","[0.814857006072998, 1.0980558395385742]","[1.0, 0.0]",1.0,0.0,5.299596071243286,1630262190.102392,1,1,0,-1,0.7142857142857143,1.0,14,10,0,7,"[0, 1]","[0, 0]","[0, 1]","[8, 1]","[8, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[8, 17]","[8, 0]","[0, 17]",1R,1R,0.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2824981212615967, 0.41562795639038086]","[4.0, 4.0]","[1.2992990016937256, 0.5825769901275635]","[1.0, 1.0]",1.0,1.0,2.74956488609314,1630262197.902328,0,-1,1,-1,1.0,1.0,1,1,0,8,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 16]","[7, 0]","[0, 16]",1R,1R,1.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.14773917198181152, 0.3154599666595459]","[4.0, 4.0]","[0.21520209312438965, 0.3154599666595459]","[1.0, 1.0]",1.0,1.0,5.849315881729126,1630262202.002414,0,-1,1,-1,0.6,0.0,15,9,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 15]","[6, 0]","[0, 15]",1NR,1NR,2.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.0, 0.44872617721557617]","[4.0, 3.0]","[0.43260622024536133, 0.44872617721557617]","[1.0, 1.0]",1.0,1.0,2.7165639400482178,1630262209.218472,1,-1,0,-1,1.0,1.0,1,1,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 14]","[5, 0]","[0, 14]",1R,1R,3.0,10
10,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.09902381896972656, 0.3990349769592285]","[4.0, 4.0]","[0.3157200813293457, 0.41548705101013184]","[1.0, 1.0]",1.0,1.0,4.698792934417725,1630262213.2686331,1,-1,0,-1,0.3636363636363636,1.0,11,4,0,11,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 13]","[4, 0]","[0, 13]",1R,1R,4.0,11
11,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.23194384574890137, 0.28171491622924805]","[3.0, 4.0]","[0.6318938732147217, 0.2977619171142578]","[1.0, 1.0]",1.0,1.0,2.6996312141418457,1630262219.568564,1,-1,0,-1,1.0,1.0,1,1,0,12,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 12]","[3, 0]","[0, 12]",1R,1R,5.0,12
12,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.28205084800720215, 0.33202600479125977]","[3.0, 4.0]","[0.48227787017822266, 0.38210010528564453]","[0.0, 0.0]",0.0,0.0,5.849370956420898,1630262223.485344,0,-1,1,-1,0.6666666666666666,0.0,15,10,0,13,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 11]","[2, 0]","[0, 11]",1NR,1NR,6.0,1
13,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.01576399803161621, 0.3813769817352295]","[3.0, 3.0]","[0.2647531032562256, 0.3813769817352295]","[0.0, 0.0]",0.0,0.0,5.849435091018677,1630262230.985097,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,14,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 2]","[0, 0]","[1, 0]","[1, 0]","[0, 0]","[1, 10]","[1, 0]","[0, 10]",2NR,2NR,7.0,2
14,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.3663461208343506, 1.2987782955169678]","[1.0, 1.0]","[0.44962310791015625, 1.2987782955169678]","[1.0, 0.0]",1.0,0.0,3.116951704025269,1630262238.9840991,1,-1,0,1,1.0,1.0,3,3,0,15,"[0, 1]","[0, 1]","[0, 0]","[11, 1]","[0, 1]","[11, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 9]","[10, 0]","[0, 9]",1R,1R,0.0,3
15,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2819678783416748, 0.26511573791503906]","[4.0, 4.0]","[0.9318649768829346, 0.31423211097717285]","[1.0, 1.0]",1.0,1.0,2.899565935134888,1630262244.218116,1,1,0,1,0.5,1.0,2,1,0,16,"[0, 0]","[0, 0]","[0, 0]","[10, 8]","[0, 0]","[10, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 0]","[0, 8]",1R,1R,1.0,4
16,"[1.0, 1.0]",1.0,1.0,1.0,"[0.20032072067260742, 0.3325996398925781]","[4.0, 4.0]","[0.23246383666992188, 0.3325996398925781]","[1.0, 1.0]",1.0,1.0,3.482966184616089,1630262248.18389,0,1,1,1,0.8,1.0,5,4,0,17,"[0, 0]","[0, 0]","[0, 0]","[9, 7]","[0, 0]","[9, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 0]","[0, 7]",1R,1R,2.0,5
17,"[1.0, 1.0]",1.0,1.0,1.0,"[0.14951133728027344, 0.48234128952026367]","[4.0, 4.0]","[0.2324233055114746, 0.48234128952026367]","[1.0, 1.0]",1.0,1.0,4.516235828399658,1630262252.9345732,0,1,1,1,0.5,1.0,10,5,0,18,"[0, 0]","[0, 0]","[0, 0]","[8, 6]","[0, 0]","[8, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",1R,1R,3.0,6
18,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0980081558227539, 0.34828710556030273]","[4.0, 4.0]","[0.13113617897033691, 0.44817495346069336]","[1.0, 1.0]",1.0,1.0,4.699733018875122,1630262258.984326,0,1,1,1,0.6363636363636364,1.0,11,7,0,19,"[0, 0]","[0, 0]","[0, 0]","[7, 5]","[0, 0]","[7, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1R,1R,4.0,7
19,"[1.0, 1.0]",1.0,1.0,1.0,"[0.06743979454040527, 0.40118980407714844]","[4.0, 4.0]","[0.1507871150970459, 0.46750497817993164]","[1.0, 1.0]",1.0,1.0,2.682781219482422,1630262265.067698,0,1,1,1,1.0,1.0,1,1,0,20,"[0, 0]","[0, 0]","[0, 0]","[6, 4]","[0, 0]","[6, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1R,1R,5.0,8
20,"[1.0, 1.0]",1.0,1.0,1.0,"[0.016164064407348633, 0.28199124336242676]","[4.0, 4.0]","[0.06568408012390137, 0.28199124336242676]","[1.0, 1.0]",1.0,1.0,3.299677848815918,1630262268.96761,1,1,0,1,0.75,1.0,4,3,0,21,"[0, 0]","[0, 0]","[0, 0]","[5, 3]","[0, 0]","[5, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1R,1R,6.0,9
21,"[1.0, 1.0]",1.0,1.0,1.0,"[0.049447059631347656, 0.14929699897766113]","[4.0, 4.0]","[0.9656000137329102, 0.2156691551208496]","[1.0, 1.0]",1.0,1.0,3.699563026428223,1630262274.234139,0,1,1,1,0.6666666666666666,1.0,6,4,0,22,"[0, 0]","[0, 0]","[0, 0]","[4, 2]","[0, 0]","[4, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",1R,1R,7.0,10
