,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.9834012985229492, 0.683647871017456]","[1.0, 1.0]","[1.4338250160217285, 2.2170040607452393]","[0.0, 0.0]",0.0,0.0,5.849590063095093,1629761530.831208,0,-1,1,-1,0.5333333333333333,0.0,15,8,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[1.8159229755401611, 0.41588616371154785]","[1.0, 1.0]","[2.2160251140594482, 0.41588616371154785]","[1.0, 1.0]",1.0,1.0,5.582945108413696,1629761539.93117,1,1,0,1,0.6,0.0,15,9,0,2,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.26566195487976074, 0.3156740665435791]","[1.0, 1.0]","[0.49884700775146484, 0.3156740665435791]","[0.0, 0.0]",0.0,0.0,5.582993030548096,1629761547.314215,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,3,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NRO,3NR,2.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.41503477096557617, 0.4652888774871826]","[1.0, 1.0]","[1.2473630905151367, 0.48168087005615234]","[1.0, 1.0]",1.0,1.0,5.583253860473633,1629761555.1632042,1,1,0,1,0.7333333333333333,0.0,15,11,0,4,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NRO,4NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[0.017374277114868164, 0.33264732360839844]","[1.0, 2.0]","[0.349323034286499, 0.33264732360839844]","[0.0, 0.0]",0.0,0.0,5.849703073501587,1629761562.364189,0,-1,1,-1,0.9333333333333332,0.0,15,14,0,5,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",5NRO,5NR,4.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3504791259765625, 0.4005110263824463]","[1.0, 2.0]","[0.5839118957519531, 0.4005110263824463]","[1.0, 1.0]",1.0,1.0,3.716050148010254,1629761569.68072,1,1,0,1,0.8333333333333334,1.0,6,5,0,6,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 0]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 0]","[9, 10]",1R,1R,0.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5155222415924072, 0.40004992485046387]","[4.0, 4.0]","[1.633134126663208, 0.40004992485046387]","[1.0, 1.0]",1.0,1.0,2.882909059524536,1629761575.814008,1,1,0,1,1.0,1.0,2,2,0,7,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 0]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 0]","[8, 9]",1R,1R,1.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.24923419952392578, 0.34909629821777344]","[4.0, 4.0]","[0.282468318939209, 0.34909629821777344]","[1.0, 1.0]",1.0,1.0,5.849765777587891,1629761580.113923,0,1,1,1,0.4,0.0,15,6,0,8,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 0]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 0]","[7, 8]",1NR,1NR,2.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.31565189361572266, 0.43215203285217285]","[4.0, 3.0]","[0.4988720417022705, 0.4656047821044922]","[1.0, 1.0]",1.0,1.0,5.316279888153076,1629761587.363845,1,1,0,1,0.5714285714285714,1.0,14,8,0,9,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 0]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 0]","[6, 7]",1R,1R,3.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.26626110076904297, 0.365922212600708]","[4.0, 4.0]","[0.4496030807495117, 0.46585702896118164]","[1.0, 1.0]",1.0,1.0,5.283001184463501,1629761594.413576,1,1,0,1,0.7142857142857143,1.0,14,10,0,10,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 0]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 0]","[5, 6]",1R,1R,4.0,10
