,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.33295106887817383,1.0,0.0,1.0,RC,2021_10_10
1,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.43396806716918945,1.0,1.0,2.0,RC,2021_10_10
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3656911849975586,1.0,2.0,3.0,RC,2021_10_10
3,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.38264012336730957,1.0,3.0,4.0,RC,2021_10_10
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3664970397949219,1.0,4.0,5.0,RC,2021_10_10
5,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4167931079864502,1.0,5.0,6.0,RC,2021_10_10
6,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.26549386978149414,1.0,6.0,7.0,RC,2021_10_10
7,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2980937957763672,1.0,7.0,8.0,RC,2021_10_10
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.33199310302734375,1.0,8.0,9.0,RC,2021_10_10
9,1R,Low,3.0,3.0,0.0,1.0,0.0,Observer,0.617002010345459,1.0,0.0,12.0,RC,2021_10_10
10,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.33136510848999023,1.0,2.0,14.0,RC,2021_10_10
11,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.41522693634033203,1.0,3.0,15.0,RC,2021_10_10
12,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.44971609115600586,1.0,7.0,19.0,RC,2021_10_10
13,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.4153728485107422,1.0,8.0,20.0,RC,2021_10_10
14,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.36611413955688477,1.0,10.0,22.0,RC,2021_10_10
15,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3664708137512207,1.0,11.0,23.0,RC,2021_10_10
16,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.21454310417175293,1.0,12.0,24.0,RC,2021_10_10
17,1R,Med,10.0,10.0,0.0,4.0,1.0,Actor,0.39905405044555664,0.0,13.0,25.0,RC,2021_10_10
18,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4500250816345215,1.0,0.0,28.0,RC,2021_10_10
19,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.16536688804626465,1.0,1.0,29.0,RC,2021_10_10
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.33229994773864746,1.0,2.0,30.0,RC,2021_10_10
21,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.2990260124206543,1.0,5.0,33.0,RC,2021_10_10
22,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.349931001663208,1.0,6.0,34.0,RC,2021_10_10
23,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3325529098510742,1.0,7.0,35.0,RC,2021_10_10
24,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.24921226501464844,1.0,8.0,36.0,RC,2021_10_10
25,1R,Low,7.0,7.0,0.0,4.0,1.0,Observer,0.06558609008789062,0.0,11.0,39.0,RC,2021_10_10
26,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.29915714263916016,1.0,0.0,41.0,RC,2021_10_10
27,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.44939112663269043,1.0,1.0,42.0,RC,2021_10_10
28,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.13404107093811035,1.0,3.0,44.0,RC,2021_10_10
29,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4501760005950928,1.0,4.0,45.0,RC,2021_10_10
30,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.23234295845031738,1.0,5.0,46.0,RC,2021_10_10
31,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.43209171295166016,1.0,6.0,47.0,RC,2021_10_10
32,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.44986701011657715,1.0,7.0,48.0,RC,2021_10_10
33,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.3321080207824707,1.0,8.0,49.0,RC,2021_10_10
34,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.24851322174072266,1.0,0.0,55.0,RC,2021_10_10
35,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.2982051372528076,1.0,2.0,57.0,RC,2021_10_10
36,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0659337043762207,1.0,6.0,61.0,RC,2021_10_10
37,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2652270793914795,1.0,7.0,62.0,RC,2021_10_10
38,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.23181581497192383,1.0,8.0,63.0,RC,2021_10_10
39,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3317539691925049,1.0,0.0,68.0,RC,2021_10_10
40,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.13323497772216797,1.0,3.0,71.0,RC,2021_10_10
41,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.2839088439941406,1.0,7.0,75.0,RC,2021_10_10
42,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.15056467056274414,1.0,8.0,76.0,RC,2021_10_10
43,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.11745595932006836,1.0,9.0,77.0,RC,2021_10_10
44,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.5340991020202637,1.0,0.0,80.0,RC,2021_10_10
