,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5526315789473685,RC,0.631578947368421,0.47368421052631576,2021_10_17
1,-10,0.717948717948718,RC,0.6666666666666666,0.7619047619047619,2021_10_17
2,-9,0.8717948717948718,RC,0.9545454545454546,0.7647058823529411,2021_10_17
3,-8,0.9487179487179487,RC,0.9545454545454546,0.9411764705882353,2021_10_17
4,-7,0.9230769230769231,RC,0.8888888888888888,0.9523809523809523,2021_10_17
5,-6,0.9743589743589743,RC,1.0,0.9523809523809523,2021_10_17
6,-5,0.8974358974358975,RC,0.8888888888888888,0.9047619047619048,2021_10_17
7,-4,0.9743589743589743,RC,1.0,0.9545454545454546,2021_10_17
8,-3,0.9487179487179487,RC,0.9473684210526315,0.95,2021_10_17
9,-2,0.8717948717948718,RC,0.9166666666666666,0.8,2021_10_17
10,-1,0.8717948717948718,RC,0.8333333333333334,0.9047619047619048,2021_10_17
11,0,0.1282051282051282,RC,0.125,0.13043478260869565,2021_10_17
12,1,0.2564102564102564,RC,0.2608695652173913,0.25,2021_10_17
13,2,0.7948717948717948,RC,0.8333333333333334,0.7333333333333333,2021_10_17
14,3,0.8717948717948718,RC,0.8181818181818182,0.9411764705882353,2021_10_17
15,4,0.8461538461538461,RC,0.9090909090909091,0.7647058823529411,2021_10_17
16,5,1.0,RC,1.0,1.0,2021_10_17
17,6,0.9487179487179487,RC,0.9565217391304348,0.9375,2021_10_17
18,7,0.9473684210526315,RC,0.9523809523809523,0.9411764705882353,2021_10_17
19,8,1.0,RC,1.0,1.0,2021_10_17
20,9,0.9210526315789473,RC,0.95,0.8888888888888888,2021_10_17
21,10,0.9473684210526315,RC,0.8947368421052632,1.0,2021_10_17
