,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.7818350791931152,1.0,0.0,0.0,TB,2021_08_22
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.49852991104125977,1.0,1.0,1.0,TB,2021_08_22
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36583876609802246,1.0,2.0,2.0,TB,2021_08_22
3,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.23140215873718262,1.0,4.0,4.0,TB,2021_08_22
4,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.23203372955322266,1.0,5.0,5.0,TB,2021_08_22
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.0,1.0,6.0,6.0,TB,2021_08_22
6,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.682811975479126,1.0,7.0,7.0,TB,2021_08_22
7,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.21600794792175293,1.0,9.0,9.0,TB,2021_08_22
8,1R,Low,1.0,1.0,0.0,4.0,1.0,Actor,0.0316319465637207,0.0,10.0,10.0,TB,2021_08_22
9,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,1.1330080032348633,1.0,0.0,15.0,TB,2021_08_22
10,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.31548404693603516,1.0,2.0,17.0,TB,2021_08_22
11,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3997843265533447,1.0,3.0,18.0,TB,2021_08_22
12,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.433272123336792,1.0,4.0,19.0,TB,2021_08_22
13,1R,Low,5.0,5.0,0.0,3.0,1.0,Observer,0.5497479438781738,0.0,7.0,22.0,TB,2021_08_22
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.46578216552734375,1.0,0.0,26.0,TB,2021_08_22
15,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.13281583786010742,1.0,3.0,29.0,TB,2021_08_22
