,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5789473684210527,RC,0.5,0.6875,2021_08_14
1,-10,0.7435897435897436,RC,0.68,0.8571428571428571,2021_08_14
2,-9,0.7948717948717948,RC,0.7222222222222222,0.8571428571428571,2021_08_14
3,-8,0.8717948717948718,RC,0.9523809523809523,0.7777777777777778,2021_08_14
4,-7,0.8974358974358975,RC,0.9047619047619048,0.8888888888888888,2021_08_14
5,-6,0.9487179487179487,RC,0.9047619047619048,1.0,2021_08_14
6,-5,0.8717948717948718,RC,0.9,0.8421052631578947,2021_08_14
7,-4,0.9487179487179487,RC,0.9333333333333333,0.9583333333333334,2021_08_14
8,-3,0.8974358974358975,RC,0.8695652173913043,0.9375,2021_08_14
9,-2,0.9487179487179487,RC,0.9523809523809523,0.9444444444444444,2021_08_14
10,-1,0.8974358974358975,RC,0.9166666666666666,0.8666666666666667,2021_08_14
11,0,0.10256410256410256,RC,0.10526315789473684,0.1,2021_08_14
12,1,0.28205128205128205,RC,0.21428571428571427,0.45454545454545453,2021_08_14
13,2,0.7435897435897436,RC,0.7142857142857143,0.7777777777777778,2021_08_14
14,3,0.8717948717948718,RC,0.7857142857142857,0.92,2021_08_14
15,4,0.8717948717948718,RC,0.9090909090909091,0.8235294117647058,2021_08_14
16,5,0.9487179487179487,RC,0.95,0.9473684210526315,2021_08_14
17,6,0.8974358974358975,RC,0.8333333333333334,0.9523809523809523,2021_08_14
18,7,0.9487179487179487,RC,1.0,0.875,2021_08_14
19,8,0.8461538461538461,RC,0.8181818181818182,0.8823529411764706,2021_08_14
20,9,0.9487179487179487,RC,0.9523809523809523,0.9444444444444444,2021_08_14
21,10,0.9230769230769231,RC,0.9565217391304348,0.875,2021_08_14
