,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[4.4833900928497314, 1.1668460369110107]","[1.0, 1.0]","[4.633453130722046, 1.6667988300323486]","[1.0, 0.0]",1.0,0.0,5.849477767944336,1634482487.3047931,0,-1,1,1,0.6666666666666666,0.0,15,10,0,1,"[0, 1]","[0, 0]","[0, 1]","[8, 1]","[8, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,1NR,0.0,1
1,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4984700679779053, 0.33200788497924805]","[1.0, 1.0]","[0.8151819705963135, 0.3656649589538574]","[1.0, 1.0]",1.0,1.0,2.6829042434692383,1634482495.087884,0,-1,1,-1,1.0,1.0,1,1,0,2,"[0, 0]","[0, 0]","[0, 0]","[7, 5]","[7, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[0, 5]","[6, 0]",1R,1R,0.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4991738796234131, 0.24911165237426758]","[4.0, 4.0]","[0.7659447193145752, 0.24911165237426758]","[1.0, 1.0]",1.0,1.0,5.582761287689209,1634482499.6213078,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,3,"[0, 0]","[0, 0]","[0, 0]","[6, 4]","[6, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[0, 4]","[5, 0]",1NR,1NR,1.0,3
3,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2315530776977539, 0.2822110652923584]","[4.0, 4.0]","[0.3823421001434326, 0.3489220142364502]","[1.0, 1.0]",1.0,1.0,5.5828258991241455,1634482506.821124,1,-1,0,-1,0.6,0.0,15,9,0,4,"[0, 0]","[0, 0]","[0, 0]","[5, 3]","[5, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[0, 3]","[4, 0]",2NR,2NR,2.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2981729507446289, 0.1818380355834961]","[4.0, 3.0]","[0.4651529788970947, 0.2981729507446289]","[1.0, 1.0]",1.0,1.0,5.582953929901123,1634482514.004131,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,5,"[0, 0]","[0, 0]","[0, 0]","[4, 2]","[4, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[0, 2]","[3, 0]",3NR,3NR,3.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.23195695877075195, 1.198889970779419]","[4.0, 1.0]","[0.3654210567474365, 1.2479121685028076]","[1.0, 1.0]",1.0,1.0,5.583615064620972,1634482521.886618,1,-1,0,-1,0.6,0.0,15,9,0,6,"[0, 1]","[0, 1]","[0, 0]","[3, 1]","[3, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[0, 1]","[2, 0]",4NR,4NR,4.0,6
6,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.6818938255310059, 0.297792911529541]","[4.0, 1.0]","[1.0818171501159668, 0.331143856048584]","[1.0, 0.0]",1.0,0.0,5.849447965621948,1634482529.8206332,0,-1,1,1,0.7333333333333333,0.0,15,11,0,7,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,5NR,5.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4650230407714844, 0.3150010108947754]","[3.0, 1.0]","[0.7151210308074951, 0.34842991828918457]","[1.0, 1.0]",1.0,1.0,5.582763910293579,1634482537.553802,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,8,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRG,6NR,6.0,8
8,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.13288187980651855, 1.666022777557373]","[3.0, 1.0]","[0.38265490531921387, 1.666022777557373]","[0.0, 0.0]",0.0,0.0,5.582813024520874,1634482545.586902,1,1,0,1,0.7333333333333333,0.0,15,11,0,9,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRO,7NR,7.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.18264436721801758, 1.5492579936981201]","[2.0, 1.0]","[0.8493480682373047, 1.5492579936981201]","[1.0, 1.0]",1.0,1.0,3.3494713306427,1634482553.5534348,0,-1,1,-1,0.75,1.0,4,3,0,10,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[3, 4]","[0, 0]",1R,1R,8.0,10
