,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[1.0328173637390137, 3.6994590759277344]","[1.0, 1.0]","[1.4494092464447021, 4.082787275314331]","[0.0, 0.0]",0.0,0.0,5.582967042922974,1632180659.237534,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0336613655090332, 0.7166461944580078]","[1.0, 1.0]","[0.46642518043518066, 0.9497489929199219]","[1.0, 1.0]",1.0,1.0,3.132866144180298,1632180666.6872268,1,1,0,1,0.6666666666666666,1.0,3,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[15, 8]","[0, 0]","[15, 8]","[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 0]","[0, 8]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.016258955001831055, 0.5983579158782959]","[4.0, 4.0]","[0.5482161045074463, 0.8151888847351074]","[1.0, 1.0]",1.0,1.0,4.582448244094849,1632180671.6540968,0,1,1,1,0.5,1.0,10,5,0,3,"[0, 0]","[0, 0]","[0, 0]","[14, 7]","[0, 0]","[14, 7]","[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 0]","[0, 7]",1R,1R,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.16495060920715332]","[4.0, 4.0]","[0.24891185760498047, 0.26526379585266113]","[1.0, 1.0]",1.0,1.0,5.499547958374023,1632180677.686847,0,1,1,1,0.7333333333333333,1.0,15,11,0,4,"[0, 0]","[0, 0]","[0, 0]","[13, 6]","[0, 0]","[13, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.316605806350708, 0.4500539302825928]","[4.0, 4.0]","[0.48362016677856445, 0.4500539302825928]","[1.0, 1.0]",1.0,1.0,5.848364591598511,1632180684.4870982,0,1,1,1,0.5333333333333333,0.0,15,8,0,5,"[0, 0]","[0, 0]","[0, 0]","[12, 5]","[0, 0]","[12, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1NR,1NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.11506795883178711, 0.21551012992858887]","[4.0, 3.0]","[0.6490640640258789, 0.21551012992858887]","[1.0, 1.0]",1.0,1.0,2.699280977249145,1632180692.253437,1,1,0,1,1.0,1.0,1,1,0,6,"[0, 0]","[0, 0]","[0, 0]","[11, 4]","[0, 0]","[11, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1R,1R,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1993999481201172, 0.29894137382507324]","[4.0, 4.0]","[0.23232722282409668, 0.33240413665771484]","[1.0, 1.0]",1.0,1.0,3.3159961700439453,1632180696.019943,1,1,0,1,0.75,1.0,4,3,0,7,"[0, 0]","[0, 0]","[0, 0]","[10, 3]","[0, 0]","[10, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1R,1R,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03356003761291504, 0.2319481372833252]","[4.0, 4.0]","[0.26536130905151367, 0.3327350616455078]","[1.0, 1.0]",1.0,1.0,5.849390983581543,1632180700.619741,0,1,1,1,0.6666666666666666,0.0,15,10,0,8,"[0, 0]","[0, 0]","[0, 0]","[9, 2]","[0, 0]","[9, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",1NR,1NR,6.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.44887876510620117, 0.34795093536376953]","[4.0, 2.0]","[0.5989241600036621, 0.34795093536376953]","[1.0, 1.0]",1.0,1.0,5.849313735961914,1632180707.9695842,0,1,1,1,0.6,0.0,15,9,0,9,"[0, 1]","[0, 0]","[0, 1]","[8, 1]","[0, 0]","[8, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]",2NR,2NR,7.0,9
9,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.08223104476928711, 0.348829984664917]","[3.0, 1.0]","[0.7486279010772705, 0.348829984664917]","[1.0, 0.0]",1.0,0.0,5.849479913711548,1632180715.702581,0,1,1,-1,0.8666666666666667,0.0,15,13,0,10,"[0, 1]","[0, 1]","[0, 0]","[7, 1]","[0, 1]","[7, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,3NR,8.0,10
