,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.40004992485046387,1.0,0.0,5.0,RC,2021_08_23
1,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.34909629821777344,1.0,1.0,6.0,RC,2021_08_23
2,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.365922212600708,1.0,3.0,8.0,RC,2021_08_23
3,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.3481149673461914,1.0,4.0,9.0,RC,2021_08_23
4,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.6833012104034424,1.0,5.0,10.0,RC,2021_08_23
5,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.2153949737548828,1.0,6.0,11.0,RC,2021_08_23
6,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.414074182510376,1.0,7.0,12.0,RC,2021_08_23
7,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer-incongruent,0.08325505256652832,1.0,0.0,18.0,RC,2021_08_23
8,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4815049171447754,1.0,1.0,19.0,RC,2021_08_23
9,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2822439670562744,1.0,2.0,20.0,RC,2021_08_23
10,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.38281989097595215,1.0,3.0,21.0,RC,2021_08_23
11,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.38233184814453125,1.0,5.0,23.0,RC,2021_08_23
12,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.3500039577484131,1.0,9.0,27.0,RC,2021_08_23
13,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor,0.2676846981048584,1.0,10.0,28.0,RC,2021_08_23
14,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.248460054397583,1.0,0.0,31.0,RC,2021_08_23
15,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.3142569065093994,1.0,1.0,32.0,RC,2021_08_23
16,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.3818070888519287,1.0,2.0,33.0,RC,2021_08_23
17,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.46656012535095215,1.0,3.0,34.0,RC,2021_08_23
18,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,1.1999950408935547,1.0,4.0,35.0,RC,2021_08_23
19,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.3161323070526123,1.0,5.0,36.0,RC,2021_08_23
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.2821311950683594,1.0,7.0,38.0,RC,2021_08_23
21,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0,1.0,8.0,39.0,RC,2021_08_23
