,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.8157894736842105,TB,0.7916666666666666,0.8571428571428571,2021_08_15
1,-10,0.7894736842105263,TB,0.7272727272727273,0.8148148148148148,2021_08_15
2,-9,0.9473684210526315,TB,0.9523809523809523,0.9411764705882353,2021_08_15
3,-8,0.9210526315789473,TB,0.95,0.8888888888888888,2021_08_15
4,-7,0.9736842105263158,TB,1.0,0.9523809523809523,2021_08_15
5,-6,0.9473684210526315,TB,0.9047619047619048,1.0,2021_08_15
6,-5,0.9473684210526315,TB,0.9444444444444444,0.95,2021_08_15
7,-4,0.9473684210526315,TB,0.9130434782608695,1.0,2021_08_15
8,-3,0.8157894736842105,TB,0.875,0.7727272727272727,2021_08_15
9,-2,0.8421052631578947,TB,0.8,0.8888888888888888,2021_08_15
10,-1,0.8421052631578947,TB,0.7647058823529411,0.9047619047619048,2021_08_15
11,0,0.21052631578947367,TB,0.32,0.0,2021_08_15
12,1,0.5789473684210527,TB,0.6666666666666666,0.5384615384615384,2021_08_15
13,2,0.8421052631578947,TB,0.8888888888888888,0.8,2021_08_15
14,3,0.9473684210526315,TB,0.9523809523809523,0.9411764705882353,2021_08_15
15,4,0.9736842105263158,TB,0.9523809523809523,1.0,2021_08_15
16,5,1.0,TB,1.0,1.0,2021_08_15
17,6,1.0,TB,1.0,1.0,2021_08_15
18,7,1.0,TB,1.0,1.0,2021_08_15
19,8,0.972972972972973,TB,1.0,0.9545454545454546,2021_08_15
20,9,0.972972972972973,TB,1.0,0.9523809523809523,2021_08_15
21,10,0.972972972972973,TB,1.0,0.9375,2021_08_15
