,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803859.623135,1285,22.231890201568604,1,0,1,0,0.15,1.0,[20.631832122802734],1.0,22.231890201568604,2,2,0,23.231542110443115,1R,0.0,1.0
1,1,1,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680803869.9556632,316,10.415789127349854,1,0,-1,0,0.0,0.5333333333333333,[4.482990264892578],0.0,10.415789127349854,15,8,0,11.415564060211182,,,
2,2,2,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680803898.420408,1177,24.74837303161621,1,0,-1,0,0.0,0.7333333333333333,[18.831581115722656],0.0,24.74837303161621,15,11,0,25.74805784225464,,,
3,3,3,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803909.6697652,108,5.28303599357605,1,0,1,0,0.15,0.7,[1.000171184539795],1.0,5.28303599357605,10,7,0,6.282752990722656,1R,3.0,1.0
4,4,4,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803918.435714,107,5.216099262237549,1,0,1,0,0.15,0.5,[0.9841423034667969],1.0,5.216099262237549,10,5,0,6.215829133987427,1R,4.0,1.0
5,5,5,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803927.151743,107,6.9657371044158936,1,0,1,0,0.15,0.8,[0.9826183319091797],0.0,6.9657371044158936,15,12,0,7.965437412261963,1NR,5.0,1.0
6,6,6,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680803937.68452,107,7.099297046661377,1,0,-1,0,0.0,0.8,[0.9831821918487549],0.0,7.099297046661377,15,12,0,8.099171161651611,,,
7,7,7,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1680803948.683746,127,7.216419219970703,1,0,-1,0,0.0,0.6666666666666666,[1.3164029121398926],0.0,7.216419219970703,15,10,0,8.215593099594116,,,
8,8,8,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803959.133415,107,5.299572944641113,1,0,1,0,0.15,0.5,[0.9838299751281738],1.0,5.299572944641113,10,5,0,6.299505949020386,1R,8.0,1.0
9,9,9,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803967.94886,108,5.949682950973511,1,0,1,0,0.15,0.8333333333333334,[0.9997148513793945],1.0,5.949682950973511,12,10,0,6.950468063354492,1R,9.0,1.0
10,10,10,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803977.498316,113,2.983273983001709,1,0,1,0,0.15,1.0,[1.083258867263794],1.0,2.983273983001709,3,3,0,3.983006000518799,1R,10.0,1.0
11,11,11,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803983.781035,107,2.2154381275177,1,0,1,0,0.15,1.0,[0.9820783138275146],1.0,2.2154381275177,1,1,0,3.21510910987854,1R,11.0,1.0
12,12,12,[1.0],1.0,0,1.0,1.0,0,[1.0],1680803989.4976451,115,7.21607518196106,1,0,1,0,0.15,0.4666666666666667,[1.1164391040802002],0.0,7.21607518196106,15,7,0,8.215878963470459,1NR,12.0,1.0
13,13,13,[1.0],1.0,0,1.0,1.0,0,[1.0],1680804000.2298958,112,3.982836961746216,1,0,1,0,0.15,0.5,[1.0666108131408691],1.0,3.982836961746216,6,3,0,4.982639789581299,1R,13.0,1.0
14,14,14,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1680804007.58058,107,6.999545097351074,1,0,1,0,0.0,0.9333333333333332,[0.9834561347961426],0.0,6.999545097351074,15,14,0,7.999382972717285,1NR,14.0,1.0
15,15,15,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680804018.1789591,109,6.948033094406128,1,0,-1,0,0.15,0.7333333333333333,[1.0149781703948975],0.0,6.948033094406128,15,11,0,7.947918176651001,,,
16,16,16,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1680804028.7281768,111,6.982817888259888,1,0,-1,0,0.15,0.6666666666666666,[1.0672640800476074],0.0,6.982817888259888,15,10,0,7.982661008834839,,,
