,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5873015873015873,L,0.5454545454545454,0.6333333333333333,20230110
1,-10,0.75,L,0.7272727272727273,0.7741935483870968,20230110
2,-9,0.921875,L,0.9210526315789473,0.9230769230769231,20230110
3,-8,0.9375,L,0.9375,0.9375,20230110
4,-7,0.890625,L,0.9629629629629629,0.8378378378378378,20230110
5,-6,0.90625,L,0.9032258064516129,0.9090909090909091,20230110
6,-5,0.828125,L,0.8214285714285714,0.8333333333333334,20230110
7,-4,0.828125,L,0.775,0.9166666666666666,20230110
8,-3,0.765625,L,0.7142857142857143,0.8275862068965517,20230110
9,-2,0.71875,L,0.6341463414634146,0.8695652173913043,20230110
10,-1,0.796875,L,0.7428571428571429,0.8620689655172413,20230110
11,0,0.171875,L,0.1875,0.15625,20230110
12,1,0.5625,L,0.5294117647058824,0.6,20230110
13,2,0.8412698412698413,L,0.8571428571428571,0.8214285714285714,20230110
14,3,1.0,L,1.0,1.0,20230110
15,4,0.9841269841269841,L,0.967741935483871,1.0,20230110
16,5,0.9523809523809523,L,0.9210526315789473,1.0,20230110
17,6,0.9047619047619048,L,0.9655172413793104,0.8529411764705882,20230110
18,7,0.873015873015873,L,0.8518518518518519,0.8888888888888888,20230110
19,8,0.8571428571428571,L,0.8333333333333334,0.8888888888888888,20230110
20,9,0.7619047619047619,L,0.65625,0.8709677419354839,20230110
21,10,0.746031746031746,L,0.7567567567567568,0.7307692307692307,20230110
