Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1673384317.139932,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1673384330.591164,806,18.54820799827576,0,1,-1,1,0.0,0.6666666666666666,"[1.449221134185791, 12.649821281433105]",0.0,18.54820799827576,15,10,1.696741686690937,0,19.54802298545837,2023_01_10_15_58_36,1,"[1, 1]","[1, 1]","[0, 1]","[2, 1]",1NRO,1NR,0.0,1,0.2195503421309872,0.2310850439882698,0.3812316715542522,0.1239491691104594,0.1493646138807429,0.4774193548387097,,,,,,
1,1,1673384339.988265,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673384343.0234802,181,8.333219051361084,1,0,-1,1,0.0,0.5333333333333333,"[2.233186960220337, 0.9832298755645752]",0.0,8.333219051361084,15,8,1.6096482080856265,0,9.333424091339111,2023_01_10_15_58_58,2,"[1, 0]","[1, 3]","[1, 1]","[1, 1]",2NRO,2NR,1.0,2,0.5868043339618753,0.6519002940615254,0.8972330454197445,0.0235173266255961,0.02445801969062,0.0895539797902701,,,,,,
2,2,1673384352.120314,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673384357.521652,324,9.166915893554688,1,0,1,1,0.15,0.6363636363636364,"[1.9169228076934814, 4.600178956985474]",1.0,9.166915893554688,11,7,2.477310663319884,0,10.167032718658447,2023_01_10_15_59_11,3,"[0, 0]","[4, 2]","[0, 0]","[4, 2]",1R,1R,0.0,3,0.8866171003717472,0.8948486457780138,1.0,0.0,0.0,0.0,,,,,,
3,3,1673384365.136405,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673384370.404005,315,5.700031995773315,1,0,1,1,0.15,1.0,"[1.333650827407837, 4.466551065444946]",1.0,5.700031995773315,1,1,2.39046394097498,0,6.699939012527466,2023_01_10_15_59_24,4,"[0, 1]","[3, 1]","[0, 1]","[3, 1]",1R,1R,1.0,4,0.9990241014609724,0.9990241014609724,0.9990241014609724,0.0,0.0,0.0,,,,,,
4,4,1673384374.519131,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1673384378.487475,238,8.733582973480225,1,0,1,-1,0.15,0.5,"[3.166517972946167, 1.0999641418457031]",1.0,8.733582973480225,14,7,1.52982799258534,0,9.73279309272766,2023_01_10_15_59_33,5,"[0, 1]","[2, 1]","[0, 0]","[2, 2]",1R,1R,2.0,5,0.8687862112277235,0.8759211704503665,0.9999435498792516,0.0,0.0,0.0,,,,,,
5,5,1673384387.085089,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673384390.603002,210,8.618126153945923,1,0,1,1,0.15,0.7333333333333333,"[1.9839999675750732, 2.7170441150665283]",0.0,8.618126153945923,15,11,1.4286591798826436,0,9.61664605140686,2023_01_10_15_59_46,6,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,3.0,6,0.9070931359846076,0.9082661012466569,0.9999528858968252,0.0,0.0,0.0,,,,,,
6,6,1673384399.534079,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1673384403.718049,251,9.28377103805542,1,0,-1,-1,0.0,0.7333333333333333,"[3.3830130100250244, 0.9832308292388916]",0.0,9.28377103805542,15,11,1.2643052952944744,0,10.2828688621521,2023_01_10_15_59_58,7,"[0, 0]","[3, 2]","[0, 0]","[11, 2]",1NRO,2NR,4.0,7,0.8776626929841704,0.8964236857533712,1.0,0.0,0.0,0.0,,,,,,
7,7,1673384412.650483,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1673384416.501002,230,8.965543985366821,0,1,-1,-1,0.0,0.9333333333333332,"[3.0492050647735596, 1.6323399543762207]",0.0,8.965543985366821,15,14,1.4344050785686575,0,9.965798139572144,2023_01_10_16_00_11,8,"[0, 1]","[2, 1]","[0, 1]","[10, 1]",2NRO,3NR,5.0,8,0.2802087652729388,0.2852751268147305,0.3526967073324195,0.006625242016189,0.07287766217808,0.5970512216942173,,,,,,
8,8,1673384425.448956,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1673384428.451251,180,5.76691198348999,0,1,1,-1,0.15,0.75,"[2.2000181674957275, 1.0332250595092773]",1.0,5.76691198348999,8,6,1.8202333672768567,0,6.766438961029053,2023_01_10_16_00_24,9,"[1, 0]","[1, 4]","[0, 0]","[9, 4]",1R,1R,6.0,9,0.3265822784810127,0.338878842676311,0.5793851717902351,0.0773960216998191,0.0784810126582278,0.1518987341772152,,,,,,
9,9,1673384434.915445,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1673384438.183715,195,5.033658981323242,1,0,1,1,0.15,0.8,"[2.4669978618621826, 1.0161988735198975]",1.0,5.033658981323242,5,4,2.126821387571839,0,6.032909870147705,2023_01_10_16_00_33,10,"[0, 0]","[4, 3]","[0, 0]","[8, 3]",1R,1R,7.0,10,0.9161947904869762,0.9161947904869762,1.0,0.0,0.0130237825594563,0.0130237825594563,,,,,,
