,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6375,L,0.6375,,20230428
1,-10,0.875,L,0.875,,20230428
2,-9,0.9125,L,0.9125,,20230428
3,-8,0.95,L,0.95,,20230428
4,-7,0.9125,L,0.9125,,20230428
5,-6,0.8875,L,0.8875,,20230428
6,-5,0.8625,L,0.8625,,20230428
7,-4,0.9,L,0.9,,20230428
8,-3,0.9125,L,0.9125,,20230428
9,-2,0.85,L,0.85,,20230428
10,-1,0.8625,L,0.8625,,20230428
11,0,0.15,L,0.15,,20230428
12,1,0.55,L,0.55,,20230428
13,2,0.8875,L,0.8875,,20230428
14,3,0.9375,L,0.9375,,20230428
15,4,0.9375,L,0.9375,,20230428
16,5,0.9493670886075949,L,0.9493670886075949,,20230428
17,6,0.9113924050632911,L,0.9113924050632911,,20230428
18,7,0.9113924050632911,L,0.9113924050632911,,20230428
19,8,0.9113924050632911,L,0.9113924050632911,,20230428
20,9,0.8860759493670886,L,0.8860759493670886,,20230428
21,10,0.9113924050632911,L,0.9113924050632911,,20230428
