,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
0,0,0,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1660922880.72385,223,9.032814025878906,1,0,1,0,0.0,0.7333333333333333,[2.9146780967712402],0.0,9.032814025878906,15,11,0,9.78098201751709,,,
1,1,1,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922890.990379,146,3.199028968811035,1,0,-1,0,0.15,0.5,[1.6325039863586426],1.0,3.199028968811035,2,1,0,3.948878049850464,1R,0.0,1.0
2,2,2,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922896.072611,124,3.515655755996704,1,0,-1,0,0.15,0.25,[1.2666668891906738],1.0,3.515655755996704,4,1,0,4.26542067527771,1R,1.0,1.0
3,3,3,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1660922901.656409,112,7.182662963867188,1,0,1,0,0.0,0.7333333333333333,[1.0673067569732666],0.0,7.182662963867188,15,11,0,7.932562828063965,,,
4,4,4,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922911.288982,112,4.29944920539856,1,0,-1,0,0.15,0.2857142857142857,[1.067892074584961],1.0,4.29944920539856,7,2,0,5.049185037612915,1R,3.0,1.0
5,5,5,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922918.054671,122,4.465827226638794,1,0,-1,0,0.15,0.5714285714285714,[1.2337732315063477],1.0,4.465827226638794,7,4,0,5.216226100921631,1R,4.0,1.0
6,6,6,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922924.855328,124,6.982682943344116,1,0,-1,0,0.15,0.3571428571428571,[1.2670891284942627],1.0,6.982682943344116,14,5,0,7.732496976852417,1R,5.0,1.0
7,7,7,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1660922933.936995,106,7.0657830238342285,1,0,1,0,0.0,0.6666666666666666,[0.9663019180297852],0.0,7.0657830238342285,15,10,0,7.815600156784058,,,
8,8,8,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922944.2364428,153,6.316097021102905,1,0,-1,0,0.15,0.6363636363636364,[1.7494149208068848],1.0,6.316097021102905,11,7,0,7.065799951553345,1R,7.0,1.0
9,9,9,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922952.152113,106,2.900012969970703,1,0,-1,0,0.15,0.3333333333333333,[0.9665260314941406],1.0,2.900012969970703,3,1,0,3.649657011032105,1R,8.0,1.0
10,10,10,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922957.468416,118,2.766489028930664,1,0,-1,0,0.15,0.5,[1.1661570072174072],1.0,2.766489028930664,2,1,0,3.515876054763794,1R,9.0,1.0
11,11,11,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922962.2685828,106,4.866916179656982,1,0,-1,0,0.15,0.5555555555555556,[0.965785026550293],1.0,4.866916179656982,9,5,0,5.615344047546387,1R,10.0,1.0
12,12,12,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922969.4678469,107,2.9334616661071777,1,0,-1,0,0.15,0.6666666666666666,[0.983757734298706],1.0,2.9334616661071777,3,2,0,3.682795763015747,1R,11.0,1.0
13,13,13,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922974.617378,106,6.215836048126221,1,0,-1,0,0.15,0.6923076923076923,[0.9657821655273438],1.0,6.215836048126221,13,9,0,6.965588092803955,1R,12.0,1.0
14,14,14,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1660922983.867053,146,3.5662760734558105,1,0,-1,0,0.15,0.6666666666666666,[1.6330738067626953],1.0,3.5662760734558105,3,2,0,4.316097974777222,1R,13.0,1.0
15,15,15,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1660922989.29981,122,7.332128047943115,1,0,-1,0,0.0,0.6,[1.2343370914459229],0.0,7.332128047943115,15,9,0,8.081815958023071,1NR,14.0,1.0
16,16,16,[1.0],1.0,0,1.0,1.0,0,[1.0],1660922998.9828758,115,4.349729061126709,1,0,1,0,0.15,0.5714285714285714,[1.1170108318328857],1.0,4.349729061126709,7,4,0,5.099457979202271,1R,0.0,1.0
17,17,17,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923005.532566,109,5.249408006668091,1,0,1,0,0.15,0.7,[1.0162508487701416],1.0,5.249408006668091,10,7,0,5.999047994613648,1R,1.0,1.0
18,18,18,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923013.098408,108,2.599895000457764,1,0,1,0,0.15,0.5,[0.9997200965881348],1.0,2.599895000457764,2,1,0,3.349421977996826,1R,2.0,1.0
19,19,19,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923017.914758,107,2.5498361587524414,1,0,1,0,0.15,0.5,[0.9834229946136475],1.0,2.5498361587524414,2,1,0,3.299414157867432,1R,3.0,1.0
20,20,20,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923022.697469,107,2.583415031433105,1,0,1,0,0.15,1.0,[0.9831950664520264],1.0,2.583415031433105,2,2,0,3.3329110145568848,1R,4.0,1.0
21,21,21,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923027.514082,107,7.082690000534058,1,0,1,0,0.15,0.6666666666666666,[0.9833080768585205],0.0,7.082690000534058,15,10,0,7.834638118743896,1NR,5.0,1.0
22,22,22,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923037.0964968,110,3.683507919311523,1,0,1,0,0.15,0.8,[1.032933235168457],1.0,3.683507919311523,5,4,0,4.432597160339356,1R,6.0,1.0
23,23,23,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923042.996201,107,2.883371114730835,1,0,1,0,0.15,0.6666666666666666,[0.9835569858551025],1.0,2.883371114730835,3,2,0,3.633977890014648,1R,7.0,1.0
24,24,24,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923048.229638,113,7.199559926986694,1,0,1,0,0.15,0.7333333333333333,[1.0838379859924316],0.0,7.199559926986694,15,11,0,7.949059009552002,1NR,8.0,1.0
25,25,25,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1660923057.762454,107,7.0824010372161865,1,0,-1,0,0.0,0.6,[0.9833259582519531],0.0,7.0824010372161865,15,9,0,7.831910848617554,,,
26,26,26,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1660923067.345184,110,7.149415731430054,1,0,-1,0,0.0,0.7333333333333333,[1.0335087776184082],0.0,7.149415731430054,15,11,0,7.899303913116455,,,
27,27,27,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923077.077179,118,7.265481233596802,1,0,1,0,0.15,0.6666666666666666,[1.166236162185669],0.0,7.265481233596802,15,10,0,8.015340089797974,,,
28,28,28,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923086.626666,107,6.216088056564331,1,0,1,0,0.15,0.7692307692307693,[0.9831757545471191],1.0,6.216088056564331,13,10,0,6.96575403213501,1R,12.0,1.0
29,29,29,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923095.192497,106,2.2166709899902344,1,0,1,0,0.15,1.0,[0.9671831130981445],1.0,2.2166709899902344,1,1,0,2.967194080352783,1R,13.0,1.0
30,30,30,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923099.709036,111,2.632899045944214,1,0,1,0,0.15,0.5,[1.0498809814453125],1.0,2.632899045944214,2,1,0,3.383176803588867,1R,14.0,1.0
31,31,31,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923104.491803,106,2.532839298248291,1,0,1,0,0.15,0.5,[0.9670379161834717],1.0,2.532839298248291,2,1,0,3.282744169235229,1R,15.0,1.0
32,32,32,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923109.258004,106,3.5333268642425537,1,0,1,0,0.15,0.6,[0.966439962387085],1.0,3.5333268642425537,5,3,0,4.282908916473389,1R,16.0,1.0
33,33,33,[1.0],1.0,0,1.0,1.0,0,[1.0],1660923115.057921,106,4.899659872055054,1,0,1,0,0.15,0.4444444444444444,[0.9665250778198242],1.0,4.899659872055054,9,4,0,5.649264097213745,1R,17.0,1.0
