,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
39,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,1.0170671939849854,1.0,6.0,60.0,Lalo,20230825
40,1R,Low,6.0,6.0,0.0,0.0,Actor-incongruent,0.9995267391204834,1.0,7.0,61.0,Lalo,20230825
41,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0490789413452148,1.0,10.0,64.0,Lalo,20230825
42,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0497522354125977,1.0,12.0,66.0,Lalo,20230825
43,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,1.033400058746338,1.0,0.0,68.0,Lalo,20230825
44,1R,Low,4.0,4.0,0.0,0.0,Actor-incongruent,0.9983270168304443,1.0,1.0,69.0,Lalo,20230825
45,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0331361293792725,1.0,4.0,72.0,Lalo,20230825
46,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9994869232177734,1.0,5.0,73.0,Lalo,20230825
47,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0333540439605713,1.0,7.0,75.0,Lalo,20230825
48,1R,Low,6.0,6.0,0.0,0.0,Actor,1.1666719913482666,1.0,8.0,76.0,Lalo,20230825
49,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0493390560150146,1.0,9.0,77.0,Lalo,20230825
50,1R,Low,3.0,3.0,0.0,1.0,Observer,1.0332601070404053,-1.0,10.0,78.0,Lalo,20230825
51,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9836070537567139,1.0,0.0,80.0,Lalo,20230825
52,1R,Low,3.0,3.0,0.0,0.0,Observer,2.999951124191284,1.0,1.0,81.0,Lalo,20230825
53,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9993610382080078,1.0,3.0,83.0,Lalo,20230825
54,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0159270763397217,1.0,8.0,88.0,Lalo,20230825
55,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,1.066098928451538,1.0,9.0,89.0,Lalo,20230825
56,1R,Low,5.0,5.0,0.0,1.0,Actor,1.0157508850097656,-1.0,10.0,90.0,Lalo,20230825
57,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9821071624755859,1.0,0.0,94.0,Lalo,20230825
58,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0000247955322266,1.0,1.0,95.0,Lalo,20230825
59,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9998469352722168,1.0,2.0,96.0,Lalo,20230825
60,1R,Low,3.0,3.0,0.0,1.0,Actor,0.9993500709533691,-1.0,7.0,101.0,Lalo,20230825
61,1R,Low,6.0,6.0,0.0,0.0,Observer-incongruent,1.0169031620025635,1.0,0.0,103.0,Lalo,20230825
62,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0165057182312012,1.0,1.0,104.0,Lalo,20230825
63,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0168538093566895,1.0,2.0,105.0,Lalo,20230825
64,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.01670503616333,1.0,6.0,109.0,Lalo,20230825
65,1R,Low,2.0,2.0,0.0,0.0,Actor,1.032740831375122,1.0,7.0,110.0,Lalo,20230825
66,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0501480102539062,1.0,8.0,111.0,Lalo,20230825
67,1R,Low,8.0,8.0,0.0,1.0,Observer,1.017077922821045,-1.0,9.0,112.0,Lalo,20230825
68,1R,Low,4.0,4.0,0.0,0.0,Observer-incongruent,1.0674278736114502,1.0,0.0,116.0,Lalo,20230825
69,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9839417934417725,1.0,1.0,117.0,Lalo,20230825
70,1R,Low,3.0,3.0,0.0,0.0,Actor,1.016010046005249,1.0,2.0,118.0,Lalo,20230825
71,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0007460117340088,1.0,3.0,119.0,Lalo,20230825
72,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9835231304168701,1.0,4.0,120.0,Lalo,20230825
73,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9826712608337402,1.0,5.0,121.0,Lalo,20230825
74,1R,Low,6.0,6.0,0.0,0.0,Observer,1.000269889831543,1.0,6.0,122.0,Lalo,20230825
75,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9829881191253662,1.0,7.0,123.0,Lalo,20230825
76,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.066011905670166,1.0,8.0,124.0,Lalo,20230825
77,1R,Low,5.0,5.0,0.0,1.0,Actor,1.0172958374023438,-1.0,9.0,125.0,Lalo,20230825
78,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.0164158344268799,1.0,0.0,127.0,Lalo,20230825
79,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0494182109832764,1.0,2.0,129.0,Lalo,20230825
80,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.0327281951904297,1.0,4.0,131.0,Lalo,20230825
81,1R,Low,1.0,1.0,0.0,0.0,Observer,3.000156879425049,1.0,5.0,132.0,Lalo,20230825
82,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,1.0830399990081787,1.0,9.0,136.0,Lalo,20230825
83,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0002808570861816,1.0,10.0,137.0,Lalo,20230825
84,1R,Low,3.0,3.0,0.0,1.0,Actor,1.0182850360870361,-1.0,11.0,138.0,Lalo,20230825
85,1R,Low,8.0,8.0,0.0,0.0,Observer-incongruent,1.0163018703460693,1.0,0.0,140.0,Lalo,20230825
86,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9993698596954346,1.0,1.0,141.0,Lalo,20230825
87,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9996609687805176,1.0,2.0,142.0,Lalo,20230825
88,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0329649448394775,1.0,3.0,143.0,Lalo,20230825
89,1R,Low,1.0,1.0,0.0,0.0,Actor,0.999683141708374,1.0,4.0,144.0,Lalo,20230825
90,1R,Low,1.0,1.0,0.0,0.0,Observer,1.049778938293457,1.0,5.0,145.0,Lalo,20230825
91,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0159428119659424,1.0,6.0,146.0,Lalo,20230825
92,1R,Low,2.0,2.0,0.0,0.0,Observer,0.999845027923584,1.0,7.0,147.0,Lalo,20230825
93,1R,Med,9.0,9.0,0.0,0.0,Observer,1.1997630596160889,1.0,8.0,148.0,Lalo,20230825
94,1R,Low,2.0,2.0,0.0,1.0,Observer,0.9828348159790039,-1.0,9.0,149.0,Lalo,20230825
95,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.0328450202941895,1.0,0.0,151.0,Lalo,20230825
96,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9994938373565674,1.0,1.0,152.0,Lalo,20230825
97,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9832890033721924,1.0,2.0,153.0,Lalo,20230825
98,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0167770385742188,1.0,3.0,154.0,Lalo,20230825
99,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1332340240478516,1.0,4.0,155.0,Lalo,20230825
100,1R,Low,2.0,2.0,0.0,0.0,Actor,1.4329190254211426,1.0,5.0,156.0,Lalo,20230825
101,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0667719841003418,1.0,6.0,157.0,Lalo,20230825
102,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0499200820922852,1.0,7.0,158.0,Lalo,20230825
103,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0498218536376953,1.0,8.0,159.0,Lalo,20230825
104,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0161941051483154,1.0,9.0,160.0,Lalo,20230825
105,1R,Med,9.0,9.0,0.0,0.0,Observer,0.999744176864624,1.0,0.0,164.0,Lalo,20230825
106,1R,Low,1.0,1.0,0.0,0.0,Actor,1.249521017074585,1.0,1.0,165.0,Lalo,20230825
107,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9832808971405029,1.0,2.0,166.0,Lalo,20230825
108,1R,Med,11.0,11.0,0.0,0.0,Actor,1.0333900451660156,1.0,3.0,167.0,Lalo,20230825
109,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9984960556030273,1.0,4.0,168.0,Lalo,20230825
110,1R,Low,7.0,7.0,0.0,0.0,Observer,0.982158899307251,1.0,5.0,169.0,Lalo,20230825
111,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0998339653015137,1.0,6.0,170.0,Lalo,20230825
112,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9992456436157227,1.0,7.0,171.0,Lalo,20230825
113,1R,Low,2.0,2.0,0.0,1.0,Observer,0.9824769496917725,-1.0,8.0,172.0,Lalo,20230825
114,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9841842651367188,1.0,0.0,174.0,Lalo,20230825
115,1R,Low,8.0,8.0,0.0,0.0,Observer,1.0173490047454834,1.0,1.0,175.0,Lalo,20230825
116,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0496799945831299,1.0,3.0,177.0,Lalo,20230825
117,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0660219192504883,1.0,4.0,178.0,Lalo,20230825
118,1R,Low,7.0,7.0,0.0,0.0,Actor-incongruent,1.0498878955841064,1.0,9.0,183.0,Lalo,20230825
119,1R,Low,2.0,2.0,0.0,0.0,Actor,1.1823551654815674,1.0,0.0,188.0,Lalo,20230825
120,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.0333869457244873,1.0,2.0,190.0,Lalo,20230825
121,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0167629718780518,1.0,3.0,191.0,Lalo,20230825
122,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9994010925292969,1.0,4.0,192.0,Lalo,20230825
123,1R,Low,7.0,7.0,0.0,0.0,Observer,0.982935905456543,1.0,5.0,193.0,Lalo,20230825
124,1R,Low,1.0,1.0,1.0,0.0,Observer,1.1666879653930664,-1.0,6.0,194.0,Lalo,20230825
125,1R,Low,1.0,1.0,1.0,0.0,Observer-incongruent,2.0998311042785645,-1.0,8.0,196.0,Lalo,20230825
126,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.1488471031188965,1.0,9.0,197.0,Lalo,20230825
127,1R,Low,3.0,3.0,0.0,1.0,Observer,1.015749216079712,-1.0,10.0,198.0,Lalo,20230825
128,1R,Med,10.0,10.0,0.0,0.0,Actor,1.3337159156799316,1.0,0.0,201.0,Lalo,20230825
129,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0500061511993408,1.0,2.0,203.0,Lalo,20230825
130,1R,Med,10.0,10.0,0.0,0.0,Observer,1.0836608409881592,1.0,3.0,204.0,Lalo,20230825
131,1R,Low,2.0,2.0,0.0,0.0,Actor,1.0158591270446777,1.0,4.0,205.0,Lalo,20230825
132,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0168101787567139,1.0,5.0,206.0,Lalo,20230825
133,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0494880676269531,1.0,7.0,208.0,Lalo,20230825
134,1R,Low,3.0,3.0,0.0,1.0,Actor-incongruent,1.0342350006103516,-1.0,8.0,209.0,Lalo,20230825
135,1R,Low,6.0,6.0,0.0,0.0,Observer-incongruent,0.9828438758850098,1.0,0.0,210.0,Lalo,20230825
136,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0004677772521973,1.0,1.0,211.0,Lalo,20230825
137,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0489389896392822,1.0,2.0,212.0,Lalo,20230825
138,1R,Med,9.0,9.0,0.0,0.0,Observer,0.9825289249420166,1.0,4.0,214.0,Lalo,20230825
139,1R,Low,6.0,6.0,0.0,0.0,Observer-incongruent,1.0151009559631348,1.0,6.0,216.0,Lalo,20230825
140,1R,Low,3.0,3.0,0.0,0.0,Actor-incongruent,0.98264479637146,1.0,8.0,218.0,Lalo,20230825
141,1R,Med,10.0,10.0,0.0,0.0,Actor,1.0170879364013672,1.0,0.0,222.0,Lalo,20230825
142,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.0003278255462646,1.0,2.0,224.0,Lalo,20230825
143,1R,Low,8.0,8.0,0.0,0.0,Actor-incongruent,1.065842866897583,1.0,3.0,225.0,Lalo,20230825
144,1R,High,12.0,12.0,0.0,0.0,Actor,0.9996669292449951,1.0,5.0,227.0,Lalo,20230825
145,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0162560939788818,1.0,6.0,228.0,Lalo,20230825
146,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0168540477752686,1.0,7.0,229.0,Lalo,20230825
147,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0333421230316162,1.0,8.0,230.0,Lalo,20230825
148,1R,Low,7.0,7.0,0.0,0.0,Actor,0.9993851184844971,1.0,9.0,231.0,Lalo,20230825
149,1R,Low,6.0,6.0,0.0,1.0,Actor,1.0667939186096191,-1.0,10.0,232.0,Lalo,20230825
150,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,0.9838190078735352,1.0,0.0,234.0,Lalo,20230825
151,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9999160766601562,1.0,1.0,235.0,Lalo,20230825
152,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0160350799560547,1.0,2.0,236.0,Lalo,20230825
153,1R,Low,8.0,8.0,0.0,0.0,Actor,0.9992671012878418,1.0,3.0,237.0,Lalo,20230825
154,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9824070930480957,1.0,4.0,238.0,Lalo,20230825
155,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9995169639587402,1.0,5.0,239.0,Lalo,20230825
156,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9997749328613281,1.0,6.0,240.0,Lalo,20230825
157,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9826419353485107,1.0,7.0,241.0,Lalo,20230825
158,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0160229206085205,1.0,8.0,242.0,Lalo,20230825
159,1R,Low,4.0,4.0,0.0,0.0,Actor,0.982921838760376,1.0,9.0,243.0,Lalo,20230825
160,1R,Low,1.0,1.0,0.0,0.0,Observer,1.049117088317871,1.0,11.0,245.0,Lalo,20230825
161,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.183204174041748,1.0,0.0,252.0,Lalo,20230825
162,1R,Med,9.0,9.0,0.0,0.0,Observer,1.1004211902618408,1.0,1.0,253.0,Lalo,20230825
163,1R,Med,11.0,11.0,0.0,0.0,Observer,1.40053391456604,1.0,2.0,254.0,Lalo,20230825
164,1R,Low,4.0,4.0,0.0,0.0,Actor,1.3668580055236816,1.0,0.0,268.0,Lalo,20230825
165,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0163030624389648,1.0,1.0,269.0,Lalo,20230825
166,1R,Low,3.0,3.0,0.0,0.0,Observer,0.9994912147521973,1.0,3.0,271.0,Lalo,20230825
167,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9825458526611328,1.0,4.0,272.0,Lalo,20230825
168,1R,Low,4.0,4.0,0.0,0.0,Actor,1.0330569744110107,1.0,5.0,273.0,Lalo,20230825
169,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9989631175994873,1.0,6.0,274.0,Lalo,20230825
170,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0006890296936035,1.0,0.0,283.0,Lalo,20230825
171,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0660302639007568,1.0,2.0,285.0,Lalo,20230825
172,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0498192310333252,1.0,3.0,286.0,Lalo,20230825
173,1R,Low,2.0,2.0,0.0,0.0,Observer-incongruent,1.0331847667694092,1.0,5.0,288.0,Lalo,20230825
174,1R,Low,5.0,5.0,0.0,0.0,Observer-incongruent,1.03364896774292,1.0,0.0,291.0,Lalo,20230825
175,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1156909465789795,1.0,1.0,292.0,Lalo,20230825
176,1R,Low,5.0,5.0,0.0,0.0,Actor,0.999337911605835,1.0,2.0,293.0,Lalo,20230825
177,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9994392395019531,1.0,3.0,294.0,Lalo,20230825
178,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0166130065917969,1.0,4.0,295.0,Lalo,20230825
179,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9838008880615234,1.0,5.0,296.0,Lalo,20230825
180,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9997508525848389,1.0,6.0,297.0,Lalo,20230825
181,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0832562446594238,1.0,8.0,299.0,Lalo,20230825
182,1R,Low,4.0,4.0,0.0,0.0,Actor,0.999575138092041,1.0,9.0,300.0,Lalo,20230825
183,1R,Low,5.0,5.0,0.0,0.0,Observer,0.9997749328613281,1.0,10.0,301.0,Lalo,20230825
184,1R,Low,1.0,1.0,0.0,1.0,Observer,1.416661262512207,-1.0,11.0,302.0,Lalo,20230825
185,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0174188613891602,1.0,0.0,306.0,Lalo,20230825
186,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9828228950500488,1.0,1.0,307.0,Lalo,20230825
187,1R,Low,2.0,2.0,0.0,0.0,Observer,2.5171079635620117,1.0,2.0,308.0,Lalo,20230825
188,1R,Low,2.0,2.0,0.0,0.0,Observer,1.016510009765625,1.0,3.0,309.0,Lalo,20230825
189,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0666937828063965,1.0,4.0,310.0,Lalo,20230825
190,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0331499576568604,1.0,5.0,311.0,Lalo,20230825
191,1R,Low,7.0,7.0,0.0,0.0,Actor,1.0158708095550537,1.0,6.0,312.0,Lalo,20230825
192,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0159008502960205,1.0,7.0,313.0,Lalo,20230825
193,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0486440658569336,1.0,8.0,314.0,Lalo,20230825
194,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0000519752502441,1.0,9.0,315.0,Lalo,20230825
195,1R,Low,4.0,4.0,0.0,0.0,Actor,1.033823013305664,1.0,10.0,316.0,Lalo,20230825
196,1R,Low,5.0,5.0,0.0,0.0,Actor-incongruent,0.9998929500579834,1.0,11.0,317.0,Lalo,20230825
197,1R,Med,9.0,9.0,0.0,0.0,Actor,0.9994330406188965,1.0,0.0,322.0,Lalo,20230825
198,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9831259250640869,1.0,1.0,323.0,Lalo,20230825
199,1R,Low,4.0,4.0,0.0,0.0,Actor,1.017524242401123,1.0,2.0,324.0,Lalo,20230825
200,1R,Low,3.0,3.0,0.0,0.0,Actor,0.9829769134521484,1.0,3.0,325.0,Lalo,20230825
201,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0157880783081055,1.0,4.0,326.0,Lalo,20230825
202,1R,Low,2.0,2.0,0.0,0.0,Observer,1.049576997756958,1.0,5.0,327.0,Lalo,20230825
203,1R,High,12.0,12.0,0.0,0.0,Observer,0.9825541973114014,1.0,6.0,328.0,Lalo,20230825
204,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0166683197021484,1.0,7.0,329.0,Lalo,20230825
205,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,0.9827868938446045,1.0,9.0,331.0,Lalo,20230825
206,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9832136631011963,1.0,0.0,334.0,Lalo,20230825
207,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1002728939056396,1.0,1.0,335.0,Lalo,20230825
208,1R,Low,2.0,2.0,0.0,0.0,Observer,3.9011521339416504,1.0,2.0,336.0,Lalo,20230825
209,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9992160797119141,1.0,3.0,337.0,Lalo,20230825
210,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0166127681732178,1.0,4.0,338.0,Lalo,20230825
211,1R,Med,10.0,10.0,0.0,0.0,Actor,0.9998369216918945,1.0,5.0,339.0,Lalo,20230825
212,1R,Med,10.0,10.0,0.0,0.0,Actor-incongruent,0.9998500347137451,1.0,6.0,340.0,Lalo,20230825
213,1R,Med,9.0,9.0,0.0,0.0,Observer-incongruent,1.0503778457641602,1.0,8.0,342.0,Lalo,20230825
214,1R,Low,2.0,2.0,0.0,0.0,Actor,1.033385992050171,1.0,9.0,343.0,Lalo,20230825
215,1R,Low,1.0,1.0,0.0,1.0,Actor,1.0002341270446777,-1.0,11.0,345.0,Lalo,20230825
216,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0339009761810303,1.0,0.0,350.0,Lalo,20230825
217,1R,Med,9.0,9.0,0.0,0.0,Observer,1.1491990089416504,1.0,1.0,351.0,Lalo,20230825
218,1R,Low,6.0,6.0,0.0,0.0,Observer,1.0335090160369873,1.0,2.0,352.0,Lalo,20230825
219,1R,Med,11.0,11.0,0.0,0.0,Observer,1.0322420597076416,1.0,3.0,353.0,Lalo,20230825
220,1R,Low,6.0,6.0,0.0,0.0,Observer,1.1497671604156494,1.0,4.0,354.0,Lalo,20230825
221,1R,Low,6.0,6.0,0.0,0.0,Observer,1.7324719429016113,1.0,0.0,359.0,Lalo,20230825
222,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0495131015777588,1.0,1.0,360.0,Lalo,20230825
223,1R,Low,1.0,1.0,0.0,0.0,Actor,1.0497910976409912,1.0,2.0,361.0,Lalo,20230825
224,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0330729484558105,1.0,3.0,362.0,Lalo,20230825
225,1R,Med,9.0,9.0,0.0,0.0,Observer,1.0498943328857422,1.0,4.0,363.0,Lalo,20230825
226,1R,Low,4.0,4.0,0.0,0.0,Observer,1.0174429416656494,1.0,6.0,365.0,Lalo,20230825
227,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0172650814056396,1.0,7.0,366.0,Lalo,20230825
228,1R,Low,7.0,7.0,0.0,0.0,Observer-incongruent,1.0828769207000732,1.0,9.0,368.0,Lalo,20230825
229,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9834191799163818,1.0,0.0,377.0,Lalo,20230825
230,1R,Low,1.0,1.0,0.0,0.0,Observer,0.9988958835601807,1.0,1.0,378.0,Lalo,20230825
231,1R,Low,1.0,1.0,0.0,0.0,Observer,1.0164461135864258,1.0,2.0,379.0,Lalo,20230825
232,1R,Low,4.0,4.0,0.0,0.0,Observer,0.9826738834381104,1.0,3.0,380.0,Lalo,20230825
233,1R,Low,7.0,7.0,0.0,0.0,Observer,1.0161590576171875,1.0,4.0,381.0,Lalo,20230825
234,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9826369285583496,1.0,5.0,382.0,Lalo,20230825
