,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.4418604651162791,L,0.4418604651162791,,20230224
1,-10,0.6162790697674418,L,0.6162790697674418,,20230224
2,-9,0.872093023255814,L,0.872093023255814,,20230224
3,-8,0.9534883720930233,L,0.9534883720930233,,20230224
4,-7,0.9767441860465116,L,0.9767441860465116,,20230224
5,-6,0.9534883720930233,L,0.9534883720930233,,20230224
6,-5,0.9651162790697675,L,0.9651162790697675,,20230224
7,-4,0.9651162790697675,L,0.9651162790697675,,20230224
8,-3,0.9186046511627907,L,0.9186046511627907,,20230224
9,-2,0.8953488372093024,L,0.8953488372093024,,20230224
10,-1,0.9302325581395349,L,0.9302325581395349,,20230224
11,0,0.05813953488372093,L,0.05813953488372093,,20230224
12,1,0.29069767441860467,L,0.29069767441860467,,20230224
13,2,0.7674418604651163,L,0.7674418604651163,,20230224
14,3,0.9302325581395349,L,0.9302325581395349,,20230224
15,4,0.9534883720930233,L,0.9534883720930233,,20230224
16,5,0.9767441860465116,L,0.9767441860465116,,20230224
17,6,0.9882352941176471,L,0.9882352941176471,,20230224
18,7,0.9764705882352941,L,0.9764705882352941,,20230224
19,8,0.9647058823529412,L,0.9647058823529412,,20230224
20,9,0.9176470588235294,L,0.9176470588235294,,20230224
21,10,0.9529411764705882,L,0.9529411764705882,,20230224
