,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,self,1.4495749473571777,1.0,0.0,1.0,Lalo,20230224
1,1R,Low,3.0,3.0,0.0,0.0,self,1.1335561275482178,1.0,1.0,2.0,Lalo,20230224
2,1R,Low,5.0,5.0,0.0,0.0,self,1.5997648239135742,1.0,2.0,3.0,Lalo,20230224
3,1R,Low,5.0,5.0,0.0,0.0,self,1.3168730735778809,1.0,3.0,4.0,Lalo,20230224
4,1R,Low,3.0,3.0,0.0,0.0,self,1.80010986328125,1.0,4.0,5.0,Lalo,20230224
5,1R,Low,6.0,6.0,0.0,0.0,self,1.2831852436065674,1.0,5.0,6.0,Lalo,20230224
6,1R,Low,5.0,5.0,0.0,0.0,self,1.3675730228424072,1.0,6.0,7.0,Lalo,20230224
7,1R,Med,9.0,9.0,0.0,0.0,self,1.2830307483673096,1.0,10.0,11.0,Lalo,20230224
8,1R,Low,7.0,7.0,0.0,1.0,self,1.3331599235534668,-1.0,11.0,12.0,Lalo,20230224
9,1R,Med,9.0,9.0,0.0,0.0,self,1.4491949081420898,1.0,0.0,16.0,Lalo,20230224
10,1R,Low,4.0,4.0,0.0,0.0,self,1.0664970874786377,1.0,2.0,18.0,Lalo,20230224
11,1R,Low,1.0,1.0,0.0,0.0,self,1.0840232372283936,1.0,4.0,20.0,Lalo,20230224
12,1R,Low,5.0,5.0,0.0,0.0,self,1.0994608402252197,1.0,6.0,22.0,Lalo,20230224
13,1R,Med,9.0,9.0,0.0,0.0,self,1.116328239440918,1.0,7.0,23.0,Lalo,20230224
14,1R,Low,5.0,5.0,0.0,0.0,self,1.299156904220581,1.0,8.0,24.0,Lalo,20230224
15,1R,Med,9.0,9.0,0.0,0.0,self,1.5833358764648438,1.0,9.0,25.0,Lalo,20230224
16,1R,Low,3.0,3.0,0.0,0.0,self,1.2834279537200928,1.0,10.0,26.0,Lalo,20230224
17,1R,Low,1.0,1.0,0.0,0.0,self,1.1663763523101807,1.0,16.0,32.0,Lalo,20230224
18,1R,Low,6.0,6.0,0.0,0.0,self,1.3993370532989502,1.0,17.0,33.0,Lalo,20230224
19,1R,Low,7.0,7.0,0.0,0.0,self,1.1325368881225586,1.0,0.0,36.0,Lalo,20230224
20,1R,Low,1.0,1.0,0.0,0.0,self,1.3338890075683594,1.0,1.0,37.0,Lalo,20230224
21,1R,Low,3.0,3.0,0.0,0.0,self,0.9656531810760498,1.0,2.0,38.0,Lalo,20230224
22,1R,Low,2.0,2.0,0.0,0.0,self,1.0833079814910889,1.0,3.0,39.0,Lalo,20230224
