,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.099386215209961,1.0,0.0,,,0.0,4.0,Offenbach,20230228
1,1R,Low,6.0,6.0,1.0,0.0,Actor,1.5500929355621338,-1.0,2.0,,,0.0,6.0,Offenbach,20230228
2,1R,High,12.0,12.0,0.0,0.0,Observer-incongruent,1.267333984375,1.0,3.0,,,0.0,7.0,Offenbach,20230228
3,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.1829090118408203,1.0,0.0,,,0.0,13.0,Offenbach,20230228
4,1R,Low,8.0,8.0,0.0,0.0,Observer,0.999932050704956,1.0,1.0,,,0.0,14.0,Offenbach,20230228
5,1R,Low,1.0,1.0,0.0,0.0,Observer,1.2165491580963135,1.0,2.0,,,0.0,15.0,Offenbach,20230228
6,1R,Med,10.0,10.0,0.0,0.0,Observer,1.2670726776123047,1.0,3.0,,,0.0,16.0,Offenbach,20230228
7,1R,Low,6.0,6.0,0.0,0.0,Observer,1.1999008655548096,1.0,4.0,,,0.0,17.0,Offenbach,20230228
8,1R,Low,5.0,5.0,0.0,0.0,Observer,1.2504267692565918,1.0,5.0,,,0.0,18.0,Offenbach,20230228
9,1R,Low,8.0,8.0,0.0,0.0,Observer,1.2995531558990479,1.0,6.0,,,0.0,19.0,Offenbach,20230228
10,1R,High,12.0,12.0,0.0,0.0,Observer,1.4003660678863525,1.0,7.0,,,0.0,20.0,Offenbach,20230228
11,1R,Low,8.0,8.0,0.0,0.0,Observer,1.6168100833892822,1.0,8.0,,,0.0,21.0,Offenbach,20230228
12,1R,Low,5.0,5.0,1.0,0.0,Observer,1.0653369426727295,-1.0,9.0,,,0.0,22.0,Offenbach,20230228
13,1R,Low,3.0,3.0,0.0,0.0,Observer,1.0326340198516846,1.0,0.0,,,0.0,25.0,Offenbach,20230228
14,1R,Low,1.0,1.0,0.0,0.0,Actor,1.6000487804412842,1.0,1.0,,,0.0,26.0,Offenbach,20230228
15,1R,Low,6.0,6.0,1.0,0.0,Observer-incongruent,1.2339630126953125,-1.0,3.0,,,0.0,28.0,Offenbach,20230228
16,1R,High,13.0,13.0,1.0,0.0,Observer-incongruent,1.4335079193115234,-1.0,4.0,,,0.0,29.0,Offenbach,20230228
17,1R,Low,1.0,1.0,0.0,0.0,Observer,1.3331708908081055,1.0,9.0,,,0.0,34.0,Offenbach,20230228
18,1R,Low,2.0,2.0,0.0,0.0,Observer,1.0831401348114014,1.0,10.0,,,0.0,35.0,Offenbach,20230228
19,1R,Low,8.0,8.0,0.0,0.0,Actor,1.3496220111846924,1.0,0.0,,,0.0,38.0,Offenbach,20230228
20,1R,Med,10.0,10.0,0.0,0.0,Observer,1.2163119316101074,1.0,1.0,,,0.0,39.0,Offenbach,20230228
21,1R,Low,1.0,1.0,0.0,0.0,Actor,1.2500040531158447,1.0,2.0,,,0.0,40.0,Offenbach,20230228
22,1R,Low,6.0,6.0,0.0,0.0,Actor,1.0334341526031494,1.0,3.0,,,0.0,41.0,Offenbach,20230228
23,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2339179515838623,1.0,4.0,,,0.0,42.0,Offenbach,20230228
24,1R,Med,10.0,10.0,0.0,0.0,Observer,1.7168149948120117,1.0,5.0,,,0.0,43.0,Offenbach,20230228
25,1R,Low,3.0,3.0,0.0,0.0,Observer-incongruent,1.2003321647644043,1.0,7.0,,,0.0,45.0,Offenbach,20230228
26,1R,Low,7.0,7.0,1.0,0.0,Observer,1.0494170188903809,-1.0,8.0,,,0.0,46.0,Offenbach,20230228
27,1R,Med,11.0,11.0,1.0,0.0,Observer,1.2336881160736084,-1.0,0.0,,,0.0,49.0,Offenbach,20230228
28,1R,Low,1.0,1.0,0.0,0.0,Observer-incongruent,1.0833821296691895,1.0,1.0,,,0.0,50.0,Offenbach,20230228
29,1R,Low,1.0,1.0,0.0,0.0,Actor,1.100088119506836,1.0,2.0,,,0.0,51.0,Offenbach,20230228
30,1R,Low,1.0,1.0,0.0,0.0,Observer,1.033200979232788,1.0,3.0,,,0.0,52.0,Offenbach,20230228
31,1R,Low,2.0,2.0,0.0,0.0,Actor,1.099945068359375,1.0,4.0,,,0.0,53.0,Offenbach,20230228
32,1R,Med,10.0,10.0,0.0,0.0,Observer,1.1163179874420166,1.0,5.0,,,0.0,54.0,Offenbach,20230228
33,1R,Med,9.0,9.0,0.0,0.0,Actor,1.017380714416504,1.0,6.0,,,0.0,55.0,Offenbach,20230228
34,1R,Low,4.0,4.0,0.0,0.0,Actor,1.1662168502807617,1.0,8.0,,,0.0,57.0,Offenbach,20230228
35,1R,Low,5.0,5.0,0.0,1.0,Actor,1.0999197959899902,-1.0,9.0,,,0.0,58.0,Offenbach,20230228
36,1R,Low,6.0,6.0,0.0,0.0,Observer,1.2662091255187988,1.0,0.0,,,0.0,60.0,Offenbach,20230228
37,1R,Low,5.0,5.0,0.0,0.0,Actor,1.0005290508270264,1.0,1.0,,,0.0,61.0,Offenbach,20230228
38,1R,Low,3.0,3.0,0.0,0.0,Actor,1.017137050628662,1.0,2.0,,,0.0,62.0,Offenbach,20230228
39,1R,Low,5.0,5.0,0.0,0.0,Observer,1.0168342590332031,1.0,3.0,,,0.0,63.0,Offenbach,20230228
40,1R,Low,3.0,3.0,0.0,0.0,Observer,1.2172880172729492,1.0,4.0,,,0.0,64.0,Offenbach,20230228
41,1R,Low,3.0,3.0,0.0,0.0,Actor,1.399930715560913,1.0,5.0,,,0.0,65.0,Offenbach,20230228
42,1R,Low,5.0,5.0,0.0,0.0,Actor,0.9998481273651123,1.0,7.0,,,0.0,67.0,Offenbach,20230228
43,1R,Low,1.0,1.0,0.0,0.0,Actor,0.9839859008789062,1.0,8.0,,,0.0,68.0,Offenbach,20230228
44,1R,Low,1.0,1.0,0.0,0.0,Actor,1.017153024673462,1.0,9.0,,,0.0,69.0,Offenbach,20230228
45,1R,Med,10.0,10.0,0.0,0.0,Actor,1.1007778644561768,1.0,10.0,,,0.0,70.0,Offenbach,20230228
46,1R,Low,8.0,8.0,0.0,0.0,Actor,1.0835750102996826,1.0,0.0,,,0.0,73.0,Offenbach,20230228
47,1R,Low,3.0,3.0,0.0,0.0,Observer,1.1172690391540527,1.0,1.0,,,0.0,74.0,Offenbach,20230228
