Unnamed: 0,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj,attention_narrow,attention_wide,attention_full,attention_control_narrow,attention_control_wide,attention_control_full,attention_narrow_L,attention_wide_L,attention_full_L,attention_control_narrow_L,attention_control_wide_L,attention_control_full_L
0,0,1677612067.505448,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612069.8550029,141,7.630220174789429,0,1,-1,-1,0.15,0.9333333333333332,"[1.5478363037109375, 0.9977452754974365]",0.0,7.630220174789429,15,14,1.8261970288152387,0,8.630055904388428,2023_02_28_14_21_06,1,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NRO,1NR,0.0,1,,,,,,,,,,,,
1,1,1677612113.282704,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612115.4511218,130,7.466447114944458,0,1,-1,-1,0.15,0.5333333333333333,"[1.366779088973999, 1.0334181785583496]",0.0,7.466447114944458,15,8,2.847971034802174,0,8.465970277786255,2023_02_28_14_21_52,2,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRO,2NR,1.0,2,,,,,,,,,,,,
2,2,1677612124.515587,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1677612126.7836428,136,7.5823729038238525,1,0,1,1,0.0,0.6666666666666666,"[1.4673399925231934, 0.9999780654907227]",0.0,7.5823729038238525,15,10,1.7815755176089312,0,8.582253694534302,2023_02_28_14_22_03,3,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",3NRO,3NR,2.0,3,,,,,,,,,,,,
3,3,1677612135.881989,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1677612137.783256,114,6.998471021652222,0,1,1,-1,0.0,0.8666666666666667,"[1.0994048118591309, 0.982896089553833]",0.0,6.998471021652222,15,13,1.7380526152044824,0,7.998283863067627,2023_02_28_14_22_14,4,"[1, 1]","[1, 1]","[0, 1]","[4, 1]",4NRO,4NR,3.0,4,,,,,,,,,,,,
4,4,1677612146.647084,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612148.8323689,131,3.6167781352996826,0,1,-1,1,0.15,0.75,"[1.383342981338501, 1.0331358909606934]",1.0,3.6167781352996826,4,3,2.22187643433134,0,4.616188049316406,2023_02_28_14_22_25,5,"[1, 0]","[1, 8]","[0, 0]","[3, 6]",1R,1R,0.0,5,,,,,,,,,,,,
5,5,1677612153.88034,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612155.781312,114,7.0668652057647705,1,0,-1,-1,0.15,0.6,"[1.099386215209961, 0.9824352264404297]",0.0,7.0668652057647705,15,9,2.069532253109896,0,8.065452098846436,2023_02_28_14_22_32,6,"[0, 0]","[2, 7]","[0, 0]","[2, 5]",1NR,1NR,1.0,6,,,,,,,,,,,,
6,6,1677612164.695994,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612166.581364,113,4.985365629196167,1,0,-1,-1,0.15,0.6666666666666666,"[1.0838170051574707, 0.9833297729492188]",1.0,4.985365629196167,9,6,1.686579828812259,0,5.982950925827026,2023_02_28_14_22_43,7,"[1, 0]","[1, 6]","[1, 0]","[1, 4]",1R,1R,2.0,7,,,,,,,,,,,,
7,7,1677612173.345097,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612175.697368,141,7.468348741531372,0,1,-1,1,0.15,0.8,"[1.5500929355621338, 0.9835729598999023]",1.0,7.468348741531372,15,12,2.2903550347695587,0,8.466325998306274,2023_02_28_14_22_52,8,"[1, 0]","[1, 5]","[0, 0]","[2, 3]",1R,1R,3.0,8,,,,,,,,,,,,
8,8,1677612184.594135,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612186.663011,124,7.166722059249878,0,1,-1,-1,0.15,1.0,"[1.267333984375, 0.984548807144165]",0.0,7.166722059249878,15,15,1.3985580674640774,0,8.166164875030518,2023_02_28_14_23_03,9,"[1, 0]","[1, 4]","[1, 0]","[1, 2]",1NR,1NR,4.0,9,,,,,,,,,,,,
9,9,1677612195.510806,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612197.29632,107,7.082427740097046,1,0,1,-1,0.0,0.5333333333333333,"[0.9827499389648438, 0.9827499389648438]",0.0,7.082427740097046,15,8,2.038265364371201,0,8.098891973495483,2023_02_28_14_23_14,10,"[0, 0]","[3, 3]","[0, 1]","[2, 1]",1NRO,2NR,5.0,10,,,,,,,,,,,,
10,10,1677612206.359712,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1677612208.678829,139,7.432704210281372,0,1,-1,1,0.0,0.9333333333333332,"[1.5166571140289307, 0.9996092319488525]",0.0,7.432704210281372,15,14,0.9243484323436136,0,8.432102918624878,2023_02_28_14_23_25,11,"[0, 0]","[2, 2]","[1, 0]","[1, 2]",1NRG,3NR,6.0,1,,,,,,,,,,,,
11,11,1677612217.559458,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1677612219.979033,145,7.515503883361816,0,1,-1,1,0.0,0.8666666666666667,"[1.616163969039917, 0.9822931289672852]",0.0,7.515503883361816,15,13,1.8271803973286445,0,8.515188932418823,2023_02_28_14_23_36,12,"[1, 1]","[1, 1]","[0, 1]","[12, 1]",2NRG,4NR,7.0,2,,,,,,,,,,,,
12,12,1677612228.858463,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1677612230.72736,112,7.165495872497559,1,0,-1,1,0.0,0.6666666666666666,"[1.0676190853118896, 0.983069896697998]",0.0,7.165495872497559,15,10,1.7489121392931604,0,8.165657997131348,2023_02_28_14_23_47,13,"[0, 0]","[2, 13]","[0, 1]","[11, 1]",3NRG,5NR,8.0,3,,,,,,,,,,,,
13,13,1677612239.7909,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1677612241.743263,117,2.383849859237671,0,1,1,-1,0.15,1.0,"[1.1499850749969482, 1.0006279945373535]",1.0,2.383849859237671,1,1,1.3006056926477072,0,3.3825430870056152,2023_02_28_14_23_58,14,"[1, 0]","[1, 12]","[0, 0]","[10, 18]",1R,1R,0.0,4,,,,,,,,,,,,
14,14,1677612245.723681,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612247.70829,119,5.483350038528442,0,1,1,1,0.15,0.8,"[1.1829090118408203, 0.9830210208892822]",1.0,5.483350038528442,10,8,1.754287095320488,0,6.48328709602356,2023_02_28_14_24_04,15,"[0, 0]","[9, 11]","[0, 0]","[9, 17]",1R,1R,1.0,5,,,,,,,,,,,,
15,15,1677612254.906018,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612256.741153,109,2.950790882110596,0,1,1,1,0.15,0.3333333333333333,"[0.999932050704956, 1.033329963684082]",1.0,2.950790882110596,3,1,2.103913645490878,0,3.953184127807617,2023_02_28_14_24_13,16,"[0, 0]","[8, 10]","[0, 0]","[8, 16]",1R,1R,2.0,6,,,,,,,,,,,,
16,16,1677612261.422865,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612263.44024,121,7.116419076919556,0,1,1,1,0.15,0.6666666666666666,"[1.2165491580963135, 1.016951084136963]",1.0,7.116419076919556,15,10,2.0966441675755947,0,8.116760015487671,2023_02_28_14_24_20,17,"[0, 0]","[7, 9]","[0, 0]","[7, 15]",1R,1R,3.0,7,,,,,,,,,,,,
17,17,1677612272.3217332,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612274.389483,124,4.499684810638428,0,1,1,1,0.15,0.8571428571428571,"[1.2670726776123047, 0.9829378128051758]",1.0,4.499684810638428,7,6,1.773685906751228,0,5.500502586364746,2023_02_28_14_24_31,18,"[0, 0]","[6, 8]","[0, 0]","[6, 14]",1R,1R,4.0,8,,,,,,,,,,,,
18,18,1677612280.471287,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612282.5061052,120,4.183233022689819,0,1,1,1,0.15,0.8333333333333334,"[1.1999008655548096, 1.000662088394165]",1.0,4.183233022689819,6,5,2.2158754893308705,0,5.183305025100708,2023_02_28_14_24_39,19,"[0, 0]","[5, 7]","[0, 0]","[5, 13]",1R,1R,5.0,9,,,,,,,,,,,,
19,19,1677612288.286955,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612290.3389308,123,6.183909893035889,0,1,1,1,0.15,0.6666666666666666,"[1.2504267692565918, 0.9834859371185303]",1.0,6.183909893035889,12,8,2.8091203501304496,0,7.183609008789063,2023_02_28_14_24_47,20,"[0, 0]","[4, 6]","[0, 0]","[4, 12]",1R,1R,6.0,10,,,,,,,,,,,,
20,20,1677612298.220692,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612300.321253,126,6.53377103805542,0,1,1,1,0.15,0.9230769230769232,"[1.2995531558990479, 0.9995720386505127]",1.0,6.53377103805542,13,12,1.3064433409974008,0,7.533185005187988,2023_02_28_14_24_57,21,"[0, 0]","[3, 5]","[0, 0]","[3, 11]",1R,1R,7.0,11,,,,,,,,,,,,
21,21,1677612308.502732,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612310.704422,132,5.3001868724823,0,1,1,1,0.15,0.8888888888888888,"[1.4003660678863525, 1.0004007816314697]",1.0,5.3001868724823,9,8,1.1755041422642716,0,6.299967050552368,2023_02_28_14_25_07,22,"[0, 0]","[2, 4]","[0, 0]","[2, 10]",1R,1R,8.0,12,,,,,,,,,,,,
22,22,1677612317.485836,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612319.903142,145,4.916860818862915,0,1,1,1,0.15,0.7142857142857143,"[1.6168100833892822, 0.9826319217681885]",1.0,4.916860818862915,7,5,2.011167933062382,0,5.916399955749512,2023_02_28_14_25_16,23,"[1, 0]","[1, 3]","[1, 0]","[1, 9]",1R,1R,9.0,13,,,,,,,,,,,,
23,23,1677612326.052895,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1677612327.920365,112,6.981542110443115,0,1,1,-1,0.15,0.8,"[1.0653369426727295, 0.9822330474853516]",0.0,6.981542110443115,15,12,1.7023480625587113,0,7.980896949768066,2023_02_28_14_25_24,24,"[0, 0]","[5, 2]","[1, 0]","[1, 8]",1NR,1NR,10.0,14,,,,,,,,,,,,
24,24,1677612336.784123,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1677612338.736267,117,7.248906850814819,1,0,-1,1,0.0,0.7333333333333333,"[1.1504149436950684, 1.000438928604126]",0.0,7.248906850814819,15,11,1.7397221416376372,0,8.249064207077026,2023_02_28_14_25_35,25,"[0, 1]","[4, 1]","[0, 0]","[4, 7]",1NRO,2NR,11.0,15,,,,,,,,,,,,
25,25,1677612347.800097,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612349.767791,118,3.4001660346984863,0,1,-1,-1,0.15,0.75,"[1.1666450500488281, 1.000288963317871]",1.0,3.4001660346984863,4,3,1.3747746557803182,0,4.400622129440308,2023_02_28_14_25_46,26,"[0, 0]","[3, 6]","[0, 0]","[3, 6]",1R,1R,0.0,1,,,,,,,,,,,,
26,26,1677612354.782918,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612356.617633,110,2.283476114273072,1,0,-1,-1,0.15,1.0,"[1.0326340198516846, 0.9829139709472656]",1.0,2.283476114273072,1,1,1.8313951801369948,0,3.2826931476593018,2023_02_28_14_25_53,27,"[0, 0]","[2, 5]","[0, 0]","[2, 5]",1R,1R,1.0,2,,,,,,,,,,,,
27,27,1677612360.6156642,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612363.016927,142,7.566392660140991,1,0,-1,-1,0.15,0.9333333333333332,"[1.6000487804412842, 1.0329468250274658]",0.0,7.566392660140991,15,14,1.4052201352120255,0,8.56614089012146,2023_02_28_14_25_59,28,"[1, 0]","[1, 4]","[1, 0]","[1, 4]",1NR,1NR,2.0,3,,,,,,,,,,,,
28,28,1677612371.9815612,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612374.817268,170,5.633173942565918,0,1,-1,1,0.15,0.75,"[2.0330467224121094, 0.9833259582519531]",1.0,5.633173942565918,8,6,2.096014522481209,0,6.633014917373657,2023_02_28_14_26_10,29,"[0, 0]","[5, 3]","[1, 0]","[1, 3]",1R,1R,3.0,4,,,,,,,,,,,,
29,29,1677612381.330656,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612383.365963,122,7.182914018630981,0,1,-1,1,0.15,0.8666666666666667,"[1.2339630126953125, 0.9840807914733887]",1.0,7.182914018630981,15,13,1.916061963880832,0,8.182538032531738,2023_02_28_14_26_20,30,"[0, 0]","[4, 2]","[1, 0]","[1, 2]",1R,1R,4.0,5,,,,,,,,,,,,
30,30,1677612392.280071,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1677612394.516108,134,7.333477020263672,0,1,-1,1,0.15,1.0,"[1.4335079193115234, 0.9832768440246582]",0.0,7.333477020263672,15,15,1.2433683655480716,0,8.33271598815918,2023_02_28_14_26_31,31,"[0, 1]","[3, 1]","[1, 1]","[1, 1]",1NR,1NR,5.0,6,,,,,,,,,,,,
31,31,1677612403.413459,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1677612405.447934,122,7.215381860733032,1,0,1,1,0.0,0.8,"[1.2325620651245117, 1.0164289474487305]",0.0,7.215381860733032,15,12,1.4588554107281633,0,8.215245962142944,2023_02_28_14_26_42,32,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",1NRO,2NR,6.0,7,,,,,,,,,,,,
32,32,1677612414.395606,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1677612416.613251,133,7.332941055297852,1,0,1,1,0.0,0.6666666666666666,"[1.4167230129241943, 1.0329039096832275]",0.0,7.332941055297852,15,10,2.202264046238879,0,8.3330979347229,2023_02_28_14_26_53,33,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",2NRO,3NR,7.0,8,,,,,,,,,,,,
33,33,1677612425.5284202,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1677612427.513816,119,7.082450866699219,0,1,1,-1,0.0,0.8666666666666667,"[1.18265962600708, 0.9825289249420166]",0.0,7.082450866699219,15,13,1.731327346996114,0,8.133009910583496,2023_02_28_14_27_04,34,"[0, 1]","[5, 1]","[1, 1]","[1, 1]",3NRO,4NR,8.0,9,,,,,,,,,,,,
34,34,1677612436.4280431,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612438.2623732,110,2.631887674331665,0,1,-1,-1,0.15,0.5,"[1.0328030586242676, 0.9989917278289795]",1.0,2.631887674331665,2,1,1.2693986718047128,0,3.632286787033081,2023_02_28_14_27_15,35,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,9.0,10,,,,,,,,,,,,
35,35,1677612442.643778,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612444.7778492,128,3.233308792114258,0,1,-1,-1,0.15,0.6666666666666666,"[1.3331708908081055, 0.9827358722686768]",1.0,3.233308792114258,3,2,1.5781067109372071,0,4.232792854309082,2023_02_28_14_27_21,36,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,10.0,11,,,,,,,,,,,,
36,36,1677612449.45983,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1677612451.3443131,113,6.983518838882446,0,1,-1,-1,0.15,0.8,"[1.0831401348114014, 0.983381986618042]",0.0,6.983518838882446,15,12,1.954921596156232,0,7.982578992843628,2023_02_28_14_27_28,37,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,11.0,12,,,,,,,,,,,,
37,37,1677612460.209356,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1677612462.160299,115,7.115680932998657,0,1,-1,-1,0.0,1.0,"[1.1500258445739746, 1.0324628353118896]",0.0,7.115680932998657,15,15,1.1955550946364315,0,8.116509914398193,2023_02_28_14_27_39,38,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NR,2NR,12.0,1,,,,,,,,,,,,
38,38,1677612471.075066,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1677612474.975887,234,7.399948835372925,1,0,1,1,0.15,0.8,"[3.09896183013916, 1.016068935394287]",1.0,7.399948835372925,10,8,1.7383376249025058,0,8.3993239402771,2023_02_28_14_27_50,39,"[0, 0]","[7, 10]","[0, 0]","[7, 10]",1R,1R,0.0,2,,,,,,,,,,,,
