,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,3.0,3.0,0.0,0.0,Actor,2.2997357845306396,1.0,0.0,0.9999629643384071,0.0,0.0,6.0,Offenbach,20230208
1,1R,Low,8.0,8.0,0.0,0.0,Observer,0.9830746650695801,1.0,1.0,0.7982146564251609,0.2478721195764999,0.0,7.0,Offenbach,20230208
2,1R,Low,5.0,5.0,0.0,0.0,Actor,1.149604082107544,1.0,2.0,0.9233127036139664,0.0,0.0,8.0,Offenbach,20230208
3,1R,Low,5.0,5.0,0.0,0.0,Actor,1.1332910060882568,1.0,3.0,0.9998290768370248,0.0,0.0,9.0,Offenbach,20230208
4,1R,Low,2.0,2.0,0.0,0.0,Observer,1.2164528369903564,1.0,4.0,1.0,0.0,0.0,10.0,Offenbach,20230208
5,1R,Low,4.0,4.0,0.0,0.0,Observer,1.3671128749847412,1.0,5.0,0.8665550528641109,0.1466913455501991,0.0,11.0,Offenbach,20230208
6,1R,Low,3.0,3.0,0.0,0.0,Actor,1.249732255935669,1.0,6.0,0.9999768436414804,0.0,0.0,12.0,Offenbach,20230208
7,1R,Low,5.0,5.0,0.0,1.0,Observer,1.0995352268218994,-1.0,7.0,0.8979687011047313,0.1610658983224195,0.0,13.0,Offenbach,20230208
8,1R,High,14.0,14.0,0.0,0.0,Actor,1.0500211715698242,1.0,0.0,0.994757281553398,0.0497087378640776,0.0,15.0,Offenbach,20230208
9,1R,Low,4.0,4.0,0.0,0.0,Observer,1.2493197917938232,1.0,1.0,0.5045170463342654,0.4626987884830295,0.0,16.0,Offenbach,20230208
10,1R,Low,1.0,1.0,0.0,0.0,Observer,1.1156120300292969,1.0,2.0,0.4733356433466185,0.4027275639523716,0.0,17.0,Offenbach,20230208
11,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0830657482147217,1.0,3.0,1.0,0.0,0.0,18.0,Offenbach,20230208
12,1R,Low,4.0,4.0,0.0,0.0,Observer,1.015434980392456,1.0,4.0,0.546776905959549,0.4062580741689084,0.0,19.0,Offenbach,20230208
13,1R,Low,3.0,3.0,0.0,0.0,Actor,1.5162620544433594,1.0,5.0,1.0,0.0,0.0,20.0,Offenbach,20230208
14,1R,Low,4.0,4.0,0.0,0.0,Observer,1.1158530712127686,1.0,6.0,0.5625592312595339,0.3950587353703093,0.0,21.0,Offenbach,20230208
