,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5681818181818182,C,0.5681818181818182,,2021_07_01
1,-10,0.6136363636363636,C,0.6136363636363636,,2021_07_01
2,-9,0.75,C,0.75,,2021_07_01
3,-8,0.8636363636363636,C,0.8636363636363636,,2021_07_01
4,-7,0.9090909090909091,C,0.9090909090909091,,2021_07_01
5,-6,0.8409090909090909,C,0.8409090909090909,,2021_07_01
6,-5,0.8409090909090909,C,0.8409090909090909,,2021_07_01
7,-4,0.7954545454545454,C,0.7954545454545454,,2021_07_01
8,-3,0.9090909090909091,C,0.9090909090909091,,2021_07_01
9,-2,0.9090909090909091,C,0.9090909090909091,,2021_07_01
10,-1,0.8863636363636364,C,0.8863636363636364,,2021_07_01
11,0,0.13636363636363635,C,0.13636363636363635,,2021_07_01
12,1,0.22727272727272727,C,0.22727272727272727,,2021_07_01
13,2,0.4772727272727273,C,0.4772727272727273,,2021_07_01
14,3,0.7272727272727273,C,0.7272727272727273,,2021_07_01
15,4,0.8636363636363636,C,0.8636363636363636,,2021_07_01
16,5,0.8863636363636364,C,0.8863636363636364,,2021_07_01
17,6,0.8636363636363636,C,0.8636363636363636,,2021_07_01
18,7,0.8863636363636364,C,0.8863636363636364,,2021_07_01
19,8,0.9318181818181818,C,0.9318181818181818,,2021_07_01
20,9,0.9534883720930233,C,0.9534883720930233,,2021_07_01
21,10,0.9302325581395349,C,0.9302325581395349,,2021_07_01
