,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Corrects,Pos_in_block,trial_idx,date,subject
0,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,3.0,2021_06_26,CK
1,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,5.0,2021_06_26,CK
2,1R,Low,2.0,2.0,1.0,0.0,self,0.0,5.0,8.0,2021_06_26,CK
3,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,12.0,2021_06_26,CK
4,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,26.0,2021_06_26,CK
5,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,32.0,2021_06_26,CK
6,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,34.0,2021_06_26,CK
7,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,35.0,2021_06_26,CK
8,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,36.0,2021_06_26,CK
9,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,38.0,2021_06_26,CK
10,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,47.0,2021_06_26,CK
11,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,49.0,2021_06_26,CK
12,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,50.0,2021_06_26,CK
13,1R,Low,5.0,5.0,0.0,0.0,self,1.0,10.0,57.0,2021_06_26,CK
14,1R,Low,2.0,2.0,0.0,0.0,self,1.0,11.0,58.0,2021_06_26,CK
15,1R,Low,3.0,3.0,0.0,1.0,self,0.0,12.0,59.0,2021_06_26,CK
16,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,65.0,2021_06_26,CK
17,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,66.0,2021_06_26,CK
18,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,84.0,2021_06_26,CK
19,1R,Low,3.0,3.0,0.0,1.0,self,0.0,2.0,86.0,2021_06_26,CK
20,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,89.0,2021_06_26,CK
21,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,92.0,2021_06_26,CK
22,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,94.0,2021_06_26,CK
23,1R,Low,6.0,6.0,0.0,0.0,self,1.0,6.0,95.0,2021_06_26,CK
24,1R,Low,4.0,4.0,0.0,0.0,self,1.0,7.0,96.0,2021_06_26,CK
25,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,100.0,2021_06_26,CK
26,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,101.0,2021_06_26,CK
27,1R,Med,9.0,9.0,0.0,0.0,self,1.0,2.0,102.0,2021_06_26,CK
28,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,110.0,2021_06_26,CK
29,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,111.0,2021_06_26,CK
30,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,112.0,2021_06_26,CK
31,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,113.0,2021_06_26,CK
32,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,115.0,2021_06_26,CK
33,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,116.0,2021_06_26,CK
34,1R,Low,6.0,6.0,0.0,1.0,self,0.0,10.0,120.0,2021_06_26,CK
35,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,126.0,2021_06_26,CK
36,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,128.0,2021_06_26,CK
37,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,131.0,2021_06_26,CK
38,1R,Low,1.0,1.0,0.0,1.0,self,0.0,7.0,133.0,2021_06_26,CK
39,1R,Med,9.0,9.0,0.0,0.0,self,1.0,0.0,136.0,2021_06_26,CK
40,1R,Low,2.0,2.0,0.0,1.0,self,0.0,12.0,148.0,2021_06_26,CK
41,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,159.0,2021_06_26,CK
42,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,164.0,2021_06_26,CK
43,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,166.0,2021_06_26,CK
44,1R,Low,7.0,7.0,0.0,0.0,self,1.0,3.0,167.0,2021_06_26,CK
45,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,169.0,2021_06_26,CK
46,1R,Low,2.0,2.0,0.0,0.0,self,1.0,9.0,173.0,2021_06_26,CK
47,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,183.0,2021_06_26,CK
48,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,184.0,2021_06_26,CK
49,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,185.0,2021_06_26,CK
50,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,186.0,2021_06_26,CK
51,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,187.0,2021_06_26,CK
52,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,192.0,2021_06_26,CK
53,1R,Low,2.0,2.0,0.0,0.0,self,1.0,1.0,193.0,2021_06_26,CK
54,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,196.0,2021_06_26,CK
55,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,198.0,2021_06_26,CK
56,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,201.0,2021_06_26,CK
57,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,203.0,2021_06_26,CK
58,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,204.0,2021_06_26,CK
59,1R,Low,6.0,6.0,0.0,0.0,self,1.0,5.0,206.0,2021_06_26,CK
60,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,208.0,2021_06_26,CK
61,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,209.0,2021_06_26,CK
62,1R,Low,6.0,6.0,0.0,0.0,self,1.0,9.0,210.0,2021_06_26,CK
63,1R,Low,2.0,2.0,0.0,1.0,self,0.0,10.0,211.0,2021_06_26,CK
64,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,218.0,2021_06_26,CK
65,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,219.0,2021_06_26,CK
66,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,220.0,2021_06_26,CK
67,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,221.0,2021_06_26,CK
68,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,227.0,2021_06_26,CK
69,1R,Low,1.0,1.0,0.0,0.0,self,1.0,1.0,228.0,2021_06_26,CK
70,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,229.0,2021_06_26,CK
71,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,231.0,2021_06_26,CK
72,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,232.0,2021_06_26,CK
73,1R,Low,6.0,6.0,0.0,0.0,self,1.0,8.0,235.0,2021_06_26,CK
74,1R,Low,3.0,3.0,0.0,0.0,self,1.0,9.0,236.0,2021_06_26,CK
75,1R,Low,7.0,7.0,0.0,1.0,self,0.0,10.0,237.0,2021_06_26,CK
76,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,245.0,2021_06_26,CK
77,1R,Low,7.0,7.0,0.0,0.0,self,1.0,2.0,247.0,2021_06_26,CK
78,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,248.0,2021_06_26,CK
79,1R,Low,4.0,4.0,0.0,0.0,self,1.0,6.0,251.0,2021_06_26,CK
80,1R,Low,7.0,7.0,0.0,1.0,self,0.0,8.0,253.0,2021_06_26,CK
81,1R,Low,8.0,8.0,0.0,0.0,self,1.0,0.0,257.0,2021_06_26,CK
82,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,258.0,2021_06_26,CK
83,1R,Low,6.0,6.0,0.0,0.0,self,1.0,3.0,260.0,2021_06_26,CK
84,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,261.0,2021_06_26,CK
85,1R,Low,7.0,7.0,0.0,0.0,self,1.0,5.0,262.0,2021_06_26,CK
86,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,263.0,2021_06_26,CK
87,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,265.0,2021_06_26,CK
88,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,270.0,2021_06_26,CK
89,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,273.0,2021_06_26,CK
90,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,276.0,2021_06_26,CK
91,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,277.0,2021_06_26,CK
92,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,283.0,2021_06_26,CK
93,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,286.0,2021_06_26,CK
94,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,287.0,2021_06_26,CK
95,1R,Low,2.0,2.0,0.0,1.0,self,0.0,7.0,290.0,2021_06_26,CK
96,1R,Low,7.0,7.0,0.0,0.0,self,1.0,0.0,295.0,2021_06_26,CK
97,1R,Low,8.0,8.0,0.0,0.0,self,1.0,2.0,297.0,2021_06_26,CK
98,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,299.0,2021_06_26,CK
99,1R,Low,4.0,4.0,0.0,1.0,self,0.0,6.0,301.0,2021_06_26,CK
100,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,309.0,2021_06_26,CK
101,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,310.0,2021_06_26,CK
102,1R,Low,2.0,2.0,0.0,0.0,self,1.0,2.0,311.0,2021_06_26,CK
103,1R,Low,3.0,3.0,0.0,0.0,self,1.0,4.0,313.0,2021_06_26,CK
104,1R,Low,2.0,2.0,0.0,1.0,self,0.0,5.0,314.0,2021_06_26,CK
105,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,318.0,2021_06_26,CK
106,1R,Low,8.0,8.0,0.0,0.0,self,1.0,1.0,319.0,2021_06_26,CK
107,1R,Low,4.0,4.0,0.0,0.0,self,1.0,2.0,320.0,2021_06_26,CK
108,1R,Low,2.0,2.0,0.0,0.0,self,1.0,3.0,321.0,2021_06_26,CK
109,1R,Med,10.0,10.0,0.0,0.0,self,1.0,4.0,322.0,2021_06_26,CK
110,1R,Low,5.0,5.0,0.0,0.0,self,1.0,6.0,324.0,2021_06_26,CK
111,1R,Low,8.0,8.0,0.0,0.0,self,1.0,7.0,325.0,2021_06_26,CK
112,1R,Low,5.0,5.0,0.0,1.0,self,0.0,10.0,328.0,2021_06_26,CK
113,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,332.0,2021_06_26,CK
114,1R,Low,3.0,3.0,0.0,0.0,self,1.0,1.0,333.0,2021_06_26,CK
115,1R,Low,1.0,1.0,0.0,0.0,self,1.0,2.0,334.0,2021_06_26,CK
116,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,335.0,2021_06_26,CK
117,1R,Low,6.0,6.0,0.0,0.0,self,1.0,4.0,336.0,2021_06_26,CK
118,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,338.0,2021_06_26,CK
119,1R,Med,9.0,9.0,0.0,1.0,self,0.0,8.0,340.0,2021_06_26,CK
120,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,352.0,2021_06_26,CK
121,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,358.0,2021_06_26,CK
122,1R,Low,6.0,6.0,0.0,0.0,self,1.0,1.0,359.0,2021_06_26,CK
123,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,360.0,2021_06_26,CK
124,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,363.0,2021_06_26,CK
125,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,364.0,2021_06_26,CK
126,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,365.0,2021_06_26,CK
127,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,371.0,2021_06_26,CK
128,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,374.0,2021_06_26,CK
129,1R,Low,4.0,4.0,0.0,0.0,self,1.0,5.0,376.0,2021_06_26,CK
130,1R,Low,1.0,1.0,0.0,0.0,self,1.0,6.0,377.0,2021_06_26,CK
131,1R,Low,8.0,8.0,0.0,1.0,self,0.0,11.0,382.0,2021_06_26,CK
132,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,388.0,2021_06_26,CK
133,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,395.0,2021_06_26,CK
134,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,397.0,2021_06_26,CK
135,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,398.0,2021_06_26,CK
136,1R,Low,2.0,2.0,1.0,0.0,self,0.0,4.0,399.0,2021_06_26,CK
137,1R,Low,1.0,1.0,0.0,0.0,self,1.0,9.0,404.0,2021_06_26,CK
138,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,408.0,2021_06_26,CK
139,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,415.0,2021_06_26,CK
140,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,416.0,2021_06_26,CK
141,1R,Low,2.0,2.0,0.0,1.0,self,0.0,9.0,417.0,2021_06_26,CK
142,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,425.0,2021_06_26,CK
143,1R,Low,3.0,3.0,0.0,0.0,self,1.0,5.0,430.0,2021_06_26,CK
144,1R,Low,3.0,3.0,0.0,1.0,self,0.0,6.0,431.0,2021_06_26,CK
145,1R,Low,6.0,6.0,0.0,0.0,self,1.0,0.0,437.0,2021_06_26,CK
146,1R,Low,6.0,6.0,0.0,0.0,self,1.0,2.0,439.0,2021_06_26,CK
147,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,441.0,2021_06_26,CK
148,1R,Low,1.0,1.0,0.0,0.0,self,1.0,5.0,442.0,2021_06_26,CK
149,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,445.0,2021_06_26,CK
150,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,450.0,2021_06_26,CK
151,1R,Low,5.0,5.0,0.0,0.0,self,1.0,2.0,452.0,2021_06_26,CK
152,1R,Low,8.0,8.0,0.0,0.0,self,1.0,3.0,453.0,2021_06_26,CK
153,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,456.0,2021_06_26,CK
154,1R,Low,4.0,4.0,0.0,0.0,self,1.0,7.0,457.0,2021_06_26,CK
155,1R,Low,6.0,6.0,0.0,0.0,self,1.0,10.0,460.0,2021_06_26,CK
156,1R,Low,3.0,3.0,0.0,0.0,self,1.0,11.0,461.0,2021_06_26,CK
157,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,468.0,2021_06_26,CK
158,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,478.0,2021_06_26,CK
159,1R,Low,2.0,2.0,0.0,0.0,self,1.0,4.0,482.0,2021_06_26,CK
160,1R,Low,1.0,1.0,0.0,0.0,self,1.0,0.0,495.0,2021_06_26,CK
161,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,496.0,2021_06_26,CK
162,1R,Low,3.0,3.0,0.0,0.0,self,1.0,2.0,497.0,2021_06_26,CK
163,1R,Low,1.0,1.0,0.0,0.0,self,1.0,3.0,498.0,2021_06_26,CK
164,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,504.0,2021_06_26,CK
165,1R,Low,7.0,7.0,1.0,0.0,self,0.0,2.0,506.0,2021_06_26,CK
166,1R,Low,4.0,4.0,0.0,0.0,self,1.0,4.0,508.0,2021_06_26,CK
167,1R,Low,5.0,5.0,0.0,0.0,self,1.0,5.0,509.0,2021_06_26,CK
168,1R,Low,3.0,3.0,0.0,0.0,self,1.0,6.0,510.0,2021_06_26,CK
169,1R,Low,2.0,2.0,0.0,0.0,self,1.0,7.0,511.0,2021_06_26,CK
170,1R,Low,5.0,5.0,0.0,0.0,self,1.0,0.0,515.0,2021_06_26,CK
171,1R,Low,1.0,1.0,0.0,1.0,self,0.0,9.0,524.0,2021_06_26,CK
172,1R,Low,2.0,2.0,0.0,0.0,self,1.0,0.0,528.0,2021_06_26,CK
173,1R,Low,3.0,3.0,1.0,0.0,self,0.0,1.0,529.0,2021_06_26,CK
174,1R,Low,3.0,3.0,0.0,0.0,self,1.0,3.0,531.0,2021_06_26,CK
175,1R,Low,5.0,5.0,0.0,0.0,self,1.0,4.0,532.0,2021_06_26,CK
176,1R,Low,2.0,2.0,0.0,0.0,self,1.0,6.0,534.0,2021_06_26,CK
177,1R,Low,6.0,6.0,0.0,0.0,self,1.0,7.0,535.0,2021_06_26,CK
178,1R,Low,4.0,4.0,0.0,0.0,self,1.0,8.0,536.0,2021_06_26,CK
179,1R,Low,1.0,1.0,0.0,1.0,self,0.0,9.0,537.0,2021_06_26,CK
180,1R,Low,3.0,3.0,0.0,0.0,self,1.0,0.0,541.0,2021_06_26,CK
181,1R,Low,5.0,5.0,0.0,0.0,self,1.0,1.0,542.0,2021_06_26,CK
182,1R,Low,4.0,4.0,0.0,0.0,self,1.0,0.0,552.0,2021_06_26,CK
183,1R,Low,4.0,4.0,0.0,0.0,self,1.0,1.0,553.0,2021_06_26,CK
184,1R,Low,1.0,1.0,0.0,0.0,self,1.0,7.0,559.0,2021_06_26,CK
185,1R,Low,1.0,1.0,0.0,0.0,self,1.0,8.0,560.0,2021_06_26,CK
