,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
36,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172040.8039093, 0.0]","[1.0, 1.0]",1.0,1.0,3.867473840713501,1625172045.320346,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
37,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172048.088665, 0.0]","[1.0, 1.0]",1.0,1.0,2.167433977127075,1625172050.72029,1,-1,0,-1,0.5714285714285714,1.0,7,4,0,"[0, 0]"
38,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172049.972656, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665969371795654,1625172054.271034,1,-1,0,-1,0.8,0.0,15,12,0,"[0, 0]"
39,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172056.5054898, 0.0]","[1.0, 1.0]",1.0,1.0,2.433195114135742,1625172059.437068,1,-1,0,-1,0.625,1.0,8,5,0,"[0, 0]"
40,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172061.2391741, 0.0]","[1.0, 1.0]",1.0,1.0,1.7832579612731934,1625172063.570928,1,-1,0,-1,0.8,1.0,5,4,0,"[0, 0]"
41,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172063.2720158, 0.0]","[1.0, 1.0]",1.0,1.0,2.84991717338562,1625172067.0042748,1,-1,0,-1,0.4,1.0,10,4,0,"[0, 0]"
42,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172066.8386, 0.0]","[1.0, 1.0]",1.0,1.0,3.866617202758789,1625172071.220778,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
43,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1625172072.4213972, 0.0]","[0.0, 0.0]",0.0,0.0,3.8666398525238037,1625172076.737349,1,-1,0,-1,0.6,0.0,15,9,0,"[0, 0]"
44,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172079.1549942, 0.0]","[1.0, 0.0]",1.0,0.0,2.233339786529541,1625172081.9705951,1,-1,0,1,0.2857142857142857,1.0,7,2,0,"[0, 0]"
45,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172081.10497, 0.0]","[1.0, 0.0]",1.0,0.0,3.86663818359375,1625172085.454026,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
46,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172086.1880617, 0.0]","[1.0, 0.0]",1.0,0.0,3.866532325744629,1625172090.7039738,1,-1,0,1,0.7333333333333333,0.0,15,11,0,"[0, 0]"
47,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172092.755287, 0.0]","[1.0, 0.0]",1.0,0.0,2.883347988128662,1625172096.203839,1,-1,0,1,0.5,1.0,10,5,0,"[0, 0]"
48,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172098.8554542, 0.0]","[1.0, 0.0]",1.0,0.0,1.3833818435668945,1625172101.036971,1,-1,0,1,1.0,1.0,3,3,0,"[0, 0]"
49,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172099.4708102, 0.0]","[1.0, 0.0]",1.0,0.0,3.8667049407958984,1625172103.786935,1,-1,0,1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
50,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172105.487157, 0.0]","[1.0, 0.0]",1.0,0.0,2.9500389099121094,1625172109.053489,1,-1,0,1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
51,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172111.205015, 0.0]","[1.0, 0.0]",1.0,0.0,1.816643238067627,1625172113.4702709,1,-1,0,1,0.8,1.0,5,4,0,"[0, 0]"
52,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172112.2371397, 0.0]","[1.0, 0.0]",1.0,0.0,3.866685152053833,1625172116.7367098,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
53,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172117.8209069, 0.0]","[1.0, 0.0]",1.0,0.0,3.8666062355041504,1625172122.386633,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
54,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172123.405839, 0.0]","[0.0, 1.0]",0.0,1.0,3.882359027862549,1625172128.153215,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
55,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172129.020776, 0.0]","[0.0, 1.0]",0.0,1.0,3.8668060302734375,1625172133.669821,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
56,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172136.2876887, 0.0]","[1.0, 1.0]",1.0,1.0,2.1834142208099365,1625172138.919947,1,-1,0,-1,0.42857142857142855,1.0,7,3,0,"[0, 0]"
57,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172138.188054, 0.0]","[1.0, 1.0]",1.0,1.0,3.866607904434204,1625172142.469857,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
58,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172143.2708578, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665480613708496,1625172147.703091,1,-1,0,-1,0.26666666666666666,0.0,15,4,0,"[0, 0]"
59,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172148.820973, 0.0]","[1.0, 1.0]",1.0,1.0,3.900191068649292,1625172156.586095,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
60,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172157.703766, 0.0]","[1.0, 1.0]",1.0,1.0,3.6164779663085938,1625172161.952868,1,-1,0,-1,0.7142857142857143,1.0,14,10,0,"[0, 0]"
61,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172162.5372884, 0.0]","[1.0, 1.0]",1.0,1.0,3.86653470993042,1625172166.9195242,1,-1,0,-1,0.26666666666666666,0.0,15,4,0,"[0, 0]"
62,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172171.020547, 0.0]","[1.0, 1.0]",1.0,1.0,0.9669630527496338,1625172172.402751,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
63,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172170.203617, 0.0]","[1.0, 1.0]",1.0,1.0,3.8666718006134033,1625172174.8859992,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
64,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172178.4871707, 0.0]","[1.0, 1.0]",1.0,1.0,1.1665551662445068,1625172180.085919,1,-1,0,-1,0.5,1.0,2,1,0,"[0, 0]"
65,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1625172178.3707168, 0.0]","[0.0, 0.0]",0.0,0.0,3.866600275039673,1625172182.6692438,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
66,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1625172183.4527838, 0.0]","[0.0, 0.0]",0.0,0.0,3.8840372562408447,1625172187.7687,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
67,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172189.4525502, 0.0]","[1.0, 0.0]",1.0,0.0,2.966742753982544,1625172192.952197,1,-1,0,1,0.5454545454545454,1.0,11,6,0,"[0, 0]"
68,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172193.137315, 0.0]","[1.0, 0.0]",1.0,0.0,3.866486072540283,1625172197.435675,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
69,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172199.353421, 0.0]","[1.0, 0.0]",1.0,0.0,2.7498409748077393,1625172202.818816,1,-1,0,1,0.6,1.0,10,6,0,"[0, 0]"
70,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172202.8202791, 0.0]","[1.0, 0.0]",1.0,0.0,3.8667798042297363,1625172208.4687161,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
71,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172211.31919, 0.0]","[1.0, 0.0]",1.0,0.0,1.9664859771728516,1625172214.118745,1,-1,0,1,0.3333333333333333,1.0,6,2,0,"[0, 0]"
72,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172214.702996, 0.0]","[1.0, 0.0]",1.0,0.0,2.16668701171875,1625172217.585239,1,-1,0,1,0.7142857142857143,1.0,7,5,0,"[0, 0]"
73,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172218.2859824, 0.0]","[1.0, 0.0]",1.0,0.0,2.166682720184326,1625172221.1018372,1,-1,0,1,0.5714285714285714,1.0,7,4,0,"[0, 0]"
74,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172221.867902, 0.0]","[1.0, 0.0]",1.0,0.0,2.1675848960876465,1625172224.5509,1,-1,0,1,0.7142857142857143,1.0,7,5,0,"[0, 0]"
75,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172223.7542913, 0.0]","[1.0, 0.0]",1.0,0.0,3.8656888008117676,1625172228.2851021,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
76,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172229.3534038, 0.0]","[1.0, 0.0]",1.0,0.0,3.866542100906372,1625172233.968329,1,-1,0,1,0.26666666666666666,0.0,15,4,0,"[0, 0]"
77,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172235.2693105, 0.0]","[1.0, 0.0]",1.0,0.0,3.5498743057250977,1625172239.3183548,1,-1,0,1,0.6428571428571429,1.0,14,9,0,"[0, 0]"
78,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172240.0362113, 0.0]","[0.0, 1.0]",0.0,1.0,3.8665337562561035,1625172244.7182012,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
79,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172245.602833, 0.0]","[0.0, 1.0]",0.0,1.0,3.8832039833068848,1625172250.168211,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
80,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172251.2032025, 0.0]","[1.0, 1.0]",1.0,1.0,3.866422653198242,1625172255.5515141,1,-1,0,-1,0.4,0.0,15,6,0,"[0, 0]"
81,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172256.284609, 0.0]","[0.0, 1.0]",0.0,1.0,3.867500066757202,1625172260.617087,1,-1,0,1,0.6666666666666666,0.0,15,10,0,"[0, 0]"
82,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172261.4680603, 0.0]","[1.0, 1.0]",1.0,1.0,3.7667148113250732,1625172266.1178381,1,-1,0,-1,0.6,1.0,15,9,0,"[0, 0]"
83,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172269.2522917, 0.0]","[1.0, 1.0]",1.0,1.0,1.5667693614959717,1625172271.5012858,1,-1,0,-1,0.75,1.0,4,3,0,"[0, 0]"
84,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172272.9356773, 0.0]","[1.0, 1.0]",1.0,1.0,0.966721773147583,1625172274.40105,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
85,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172272.619408, 0.0]","[1.0, 1.0]",1.0,1.0,3.8665761947631836,1625172277.1010408,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
86,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172278.202907, 0.0]","[1.0, 1.0]",1.0,1.0,3.8830180168151855,1625172282.884525,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
87,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172283.818829, 0.0]","[1.0, 1.0]",1.0,1.0,3.8668527603149414,1625172288.434297,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
88,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172289.402177, 0.0]","[1.0, 1.0]",1.0,1.0,3.8667287826538086,1625172294.0174332,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
89,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172295.003532, 0.0]","[1.0, 0.0]",1.0,0.0,3.8654279708862305,1625172299.284191,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
