,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration
17,17,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421217.096529,113,7.016197681427002,1,0,-1,0,0.0,0.8,[1.0835649967193604],0.0,7.016197681427002,15,12,0,8.016455888748169
18,18,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421227.729271,107,4.21664571762085,1,0,1,0,0.15,0.8571428571428571,[0.9830687046051025],1.0,4.21664571762085,7,6,0,5.215904951095581
19,19,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421235.562571,109,6.582871198654175,1,0,1,0,0.15,0.5714285714285714,[1.0166380405426025],1.0,6.582871198654175,14,8,0,7.582593202590942
20,20,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421245.811933,107,4.899684906005859,1,0,1,0,0.15,0.7777777777777778,[0.9835479259490967],1.0,4.899684906005859,9,7,0,5.899463891983032
21,21,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421254.37863,109,7.032973051071167,1,0,1,0,0.15,0.7333333333333333,[1.0167598724365234],0.0,7.032973051071167,15,11,0,8.033566951751709
22,22,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421265.093496,107,3.966607093811035,1,0,-1,0,0.15,0.8333333333333334,[0.9835970401763916],1.0,3.966607093811035,6,5,0,4.966774940490723
23,23,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421272.6593869,107,4.232527017593384,1,0,-1,0,0.15,0.7142857142857143,[0.98282790184021],1.0,4.232527017593384,7,5,0,5.232126951217651
24,24,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421280.492255,107,2.8832168579101562,1,0,-1,0,0.15,0.3333333333333333,[0.9832518100738525],1.0,2.8832168579101562,3,1,0,3.8832788467407227
25,25,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421286.94266,109,4.5829362869262695,1,0,-1,0,0.15,0.625,[1.0165600776672363],1.0,4.5829362869262695,8,5,0,5.582178115844727
26,26,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421295.158404,111,4.949783086776733,1,0,-1,0,0.15,0.8888888888888888,[1.049349069595337],1.0,4.949783086776733,9,8,0,5.949041128158569
27,27,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421303.741175,112,7.0490968227386475,1,0,-1,0,0.15,0.8,[1.0663559436798096],0.0,7.0490968227386475,15,12,0,8.048897981643677
28,28,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421315.5232902,173,8.016166925430298,1,0,-1,0,0.15,0.4,[2.0828418731689453],1.0,8.016166925430298,15,6,0,9.015616178512573
29,29,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421326.738924,139,4.766573905944824,1,0,-1,0,0.15,1.0,[1.5164620876312256],1.0,4.766573905944824,7,7,0,5.766891002655029
30,30,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421334.7722518,118,4.748665809631348,1,0,-1,0,0.15,0.875,[1.165172815322876],1.0,4.748665809631348,8,7,0,5.748097896575928
31,31,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421342.987883,108,2.5667929649353027,1,0,-1,0,0.15,0.5,[0.9996340274810791],1.0,2.5667929649353027,2,1,0,3.566542148590088
32,32,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421349.1207502,111,4.283815860748291,1,0,-1,0,0.15,0.5714285714285714,[1.0497539043426514],1.0,4.283815860748291,7,4,0,5.282752990722656
33,33,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421356.9704452,108,6.949458122253418,1,0,-1,0,0.0,0.6666666666666666,[0.9997010231018066],0.0,6.949458122253418,15,10,0,7.948939085006714
34,34,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421367.652695,109,7.115679025650024,1,0,-1,0,0.0,0.6666666666666666,[1.0159780979156494],0.0,7.115679025650024,15,10,0,8.115580320358276
35,35,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421378.552486,113,6.984034776687622,1,0,1,0,0.15,0.7333333333333333,[1.0833277702331543],0.0,6.984034776687622,15,11,0,7.983454942703247
36,36,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421389.251793,113,2.6664140224456787,1,0,1,0,0.15,1.0,[1.0842270851135254],1.0,2.6664140224456787,2,2,0,3.6663107872009277
37,37,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421395.367549,107,2.56695294380188,1,0,1,0,0.15,1.0,[0.9827148914337158],1.0,2.56695294380188,2,2,0,3.5656049251556396
38,38,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421401.501777,109,4.916178941726685,1,0,1,0,0.15,0.8888888888888888,[1.0163419246673584],1.0,4.916178941726685,9,8,0,5.916161060333252
39,39,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421410.016628,108,2.2831060886383057,1,0,1,0,0.15,1.0,[0.9997398853302002],1.0,2.2831060886383057,1,1,0,3.2831218242645264
40,40,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421415.816152,107,6.88329005241394,1,0,1,0,0.15,0.6,[0.9829869270324707],0.0,6.88329005241394,15,9,0,7.8822021484375
41,41,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421426.4820669,112,7.165834903717041,1,0,1,0,0.15,0.6666666666666666,[1.066340684890747],0.0,7.165834903717041,15,10,0,8.165494918823242
42,42,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421437.347733,112,6.965956926345825,1,0,-1,0,0.0,0.6,[1.0684409141540527],0.0,6.965956926345825,15,9,0,7.965667963027954
43,43,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421447.997264,110,6.950109958648682,1,0,-1,0,0.0,0.9333333333333333,[1.0327727794647217],0.0,6.950109958648682,15,14,0,7.94943904876709
44,44,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421458.647697,109,4.58310079574585,1,0,1,0,0.15,1.0,[1.016629934310913],1.0,4.58310079574585,8,8,0,5.582530975341797
45,45,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1679421466.81251,107,6.932687997817993,1,0,1,0,0.0,0.7333333333333333,[0.983299970626831],0.0,6.932687997817993,15,11,0,7.932492017745972
46,46,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1679421477.545161,113,6.999176979064941,1,0,1,0,0.0,0.8666666666666667,[1.0840818881988525],0.0,6.999176979064941,15,13,0,7.9990479946136475
47,47,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421488.227948,111,3.749919891357422,1,0,-1,0,0.15,0.4,[1.048957109451294],1.0,3.749919891357422,5,2,0,4.749661207199097
48,48,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421495.4940429,107,6.2157580852508545,1,0,-1,0,0.15,0.7692307692307693,[0.9829001426696777],1.0,6.2157580852508545,13,10,0,7.2158191204071045
49,49,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421505.476574,112,4.333403825759888,1,0,-1,0,0.15,0.42857142857142855,[1.0665767192840576],1.0,4.333403825759888,7,3,0,5.332759857177734
50,50,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421513.3932202,110,7.132673025131226,1,0,-1,0,0.15,0.7333333333333333,[1.0326597690582275],0.0,7.132673025131226,15,11,0,8.132484674453735
51,51,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421524.226018,109,5.916394948959351,1,0,-1,0,0.15,0.8333333333333334,[1.017672061920166],1.0,5.916394948959351,12,10,0,6.916177988052368
52,52,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421533.7746181,107,3.916343927383423,1,0,-1,0,0.15,0.6666666666666666,[0.983618974685669],1.0,3.916343927383423,6,4,0,4.91628098487854
53,53,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421541.307359,108,6.2501068115234375,1,0,-1,0,0.15,0.7692307692307693,[1.00018310546875],1.0,6.2501068115234375,13,10,0,7.249430894851685
54,54,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421551.223326,107,5.566319227218628,1,0,-1,0,0.15,0.8181818181818182,[0.9831080436706543],1.0,5.566319227218628,11,9,0,6.566194295883179
55,55,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421560.556496,114,7.200401782989502,1,0,-1,0,0.15,0.6,[1.1000237464904785],0.0,7.200401782989502,15,9,0,8.198944568634033
56,56,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421571.356124,108,6.982288837432861,1,0,-1,0,0.0,0.6,[0.9992151260375977],0.0,6.982288837432861,15,9,0,7.981750011444092
57,57,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421582.0552058,108,3.250699758529663,1,0,1,0,0.15,1.0,[0.9997761249542236],1.0,3.250699758529663,4,4,0,4.250301122665405
58,58,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421588.8705878,108,2.93218994140625,1,0,1,0,0.15,1.0,[0.9996969699859619],1.0,2.93218994140625,3,3,0,3.932267904281616
59,59,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421595.353882,108,3.932960033416748,1,0,1,0,0.15,0.6666666666666666,[1.0000202655792236],1.0,3.932960033416748,6,4,0,4.933134078979492
60,60,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421602.886789,107,4.249721050262451,1,0,1,0,0.15,0.7142857142857143,[1.000007152557373],1.0,4.249721050262451,7,5,0,5.2494120597839355
61,61,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421610.754959,109,4.249890089035034,1,0,1,0,0.15,0.8571428571428571,[1.016413927078247],1.0,4.249890089035034,7,6,0,5.2497029304504395
62,62,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421618.568755,107,2.899843692779541,1,0,1,0,0.15,1.0,[0.9828627109527588],1.0,2.899843692779541,3,3,0,3.8995866775512695
63,63,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421625.018492,108,6.966285228729248,1,0,1,0,0.15,0.8,[1.000157117843628],0.0,6.966285228729248,15,12,0,7.966210126876831
64,64,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421636.117394,133,2.7323288917541504,1,0,1,0,0.15,1.0,[1.4156160354614258],1.0,2.7323288917541504,1,1,0,3.731983184814453
65,65,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421642.000709,109,6.93308687210083,1,0,1,0,0.15,0.8666666666666667,[1.0166609287261963],0.0,6.93308687210083,15,13,0,7.932603120803833
66,66,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421652.666264,111,5.949864864349365,1,0,1,0,0.15,0.8333333333333334,[1.049710988998413],1.0,5.949864864349365,12,10,0,6.949275016784668
67,67,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421662.248905,108,6.899559020996094,1,0,1,0,0.15,0.8666666666666667,[0.999748945236206],0.0,6.899559020996094,15,13,0,7.899274110794067
68,68,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421672.865669,110,6.932593822479248,1,0,-1,0,0.0,0.8,[1.0332298278808594],0.0,6.932593822479248,15,12,0,7.932874917984009
69,69,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421683.4482079,107,6.965497732162476,1,0,-1,0,0.0,0.6,[0.98282790184021],0.0,6.965497732162476,15,9,0,7.9652838706970215
70,70,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421694.2136111,112,2.9663732051849365,1,0,-1,0,0.15,0.3333333333333333,[1.0659561157226562],1.0,2.9663732051849365,3,1,0,3.965496063232422
71,71,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421700.6471229,107,3.882836103439331,1,0,-1,0,0.15,0.6666666666666666,[0.9828171730041504],1.0,3.882836103439331,6,4,0,4.8826539516448975
72,72,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421708.145817,109,3.9333159923553467,1,0,-1,0,0.15,0.8333333333333334,[1.0163209438323975],1.0,3.9333159923553467,6,5,0,4.933064937591553
73,73,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421715.679329,109,6.949754953384399,1,0,-1,0,0.15,0.6666666666666666,[1.0159199237823486],0.0,6.949754953384399,15,10,0,7.949563980102539
74,74,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421726.328127,108,2.9336278438568115,1,0,-1,0,0.15,0.3333333333333333,[0.9996347427368164],1.0,2.9336278438568115,3,1,0,3.932378053665161
75,75,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421732.811278,108,5.5832366943359375,1,0,-1,0,0.15,0.6363636363636364,[0.9998469352722168],1.0,5.5832366943359375,11,7,0,6.582908868789673
76,76,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421742.09395,110,6.299533843994141,1,0,-1,0,0.15,0.7692307692307693,[1.0336008071899414],1.0,6.299533843994141,13,10,0,7.29924464225769
77,77,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421752.109872,112,3.9661717414855957,1,0,-1,0,0.15,0.5,[1.068018913269043],1.0,3.9661717414855957,6,3,0,4.965957880020142
78,78,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421759.64303,110,2.59965181350708,1,0,-1,0,0.15,1.0,[1.0330398082733154],1.0,2.59965181350708,2,2,0,3.599890947341919
79,79,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421765.95882,122,3.8666276931762695,1,0,-1,0,0.15,0.6,[1.2351317405700684],1.0,3.8666276931762695,5,3,0,4.866386890411377
80,80,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421773.208002,110,4.266264200210571,1,0,-1,0,0.15,0.8571428571428571,[1.0336263179779053],1.0,4.266264200210571,7,6,0,5.265516042709351
81,81,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421781.45728,133,6.365623950958252,1,0,-1,0,0.15,0.5,[1.4158329963684082],1.0,6.365623950958252,12,6,0,7.366188049316406
82,82,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421791.073292,107,6.899533748626709,1,0,-1,0,0.0,0.8666666666666667,[0.9831359386444092],0.0,6.899533748626709,15,13,0,7.899751901626587
83,83,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679421801.705867,109,7.000260829925537,1,0,-1,0,0.0,0.7333333333333333,[1.0158579349517822],0.0,7.000260829925537,15,11,0,7.998703718185425
84,84,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421812.3885598,107,2.583245038986206,1,0,1,0,0.15,1.0,[0.983361005783081],1.0,2.583245038986206,2,2,0,3.582906723022461
85,85,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421818.504508,107,2.9168319702148438,1,0,1,0,0.15,0.6666666666666666,[0.982914924621582],1.0,2.9168319702148438,3,2,0,3.9160449504852295
86,86,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421824.971582,107,6.882612943649292,1,0,1,0,0.15,0.8,[0.9833121299743652],0.0,6.882612943649292,15,12,0,7.8821868896484375
87,87,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421835.6035469,109,2.3164987564086914,1,0,1,0,0.15,1.0,[1.0163848400115967],1.0,2.3164987564086914,1,1,0,3.316248893737793
88,88,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421841.4198499,107,5.215847730636597,1,0,1,0,0.15,0.7,[0.9826228618621826],1.0,5.215847730636597,10,7,0,6.215707778930664
89,89,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421850.31965,109,2.6001009941101074,1,0,1,0,0.15,0.5,[1.0163688659667969],1.0,2.6001009941101074,2,1,0,3.5996479988098145
90,90,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421856.418737,107,5.916862964630127,1,0,1,0,0.15,0.6666666666666666,[0.9832592010498047],1.0,5.916862964630127,12,8,0,6.916593074798584
91,91,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421866.035,109,4.283676862716675,1,0,1,0,0.15,0.5714285714285714,[1.016887903213501],1.0,4.283676862716675,7,4,0,5.283114910125732
92,92,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421873.8850272,107,3.9339170455932617,1,0,1,0,0.15,0.5,[0.9832141399383545],1.0,3.9339170455932617,6,3,0,4.9335691928863525
93,93,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421881.7678049,128,3.582658052444458,1,0,1,0,0.15,0.75,[1.3329310417175293],1.0,3.582658052444458,4,3,0,4.582427024841309
94,94,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421888.6667562,112,2.3001599311828613,1,0,1,0,0.15,1.0,[1.066537857055664],1.0,2.3001599311828613,1,1,0,3.2999138832092285
95,95,[1.0],1.0,0,1.0,1.0,0,[1.0],1679421896.732534,246,9.215976238250732,1,0,1,0,0.15,0.6666666666666666,[3.299673080444336],0.0,9.215976238250732,15,10,0,10.215594053268433
96,96,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421907.483857,109,4.583790063858032,1,0,-1,0,0.15,0.875,[1.0171620845794678],1.0,4.583790063858032,8,7,0,5.582741022109985
97,97,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421915.647923,107,4.582686901092529,1,0,-1,0,0.15,0.625,[0.9828710556030273],1.0,4.582686901092529,8,5,0,5.582505226135254
98,98,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421923.8313532,107,2.54986310005188,1,0,-1,0,0.15,1.0,[0.9836101531982422],1.0,2.54986310005188,2,2,0,3.5495591163635254
99,99,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421929.913651,107,4.883074045181274,1,0,-1,0,0.15,0.5555555555555556,[0.9831011295318604],1.0,4.883074045181274,9,5,0,5.883277177810669
100,100,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421938.446377,109,2.3500139713287354,1,0,-1,0,0.15,1.0,[1.016526699066162],1.0,2.3500139713287354,1,1,0,3.3494226932525635
101,101,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421944.31251,108,2.932988166809082,1,0,-1,0,0.15,0.6666666666666666,[0.9995372295379639],1.0,2.932988166809082,3,2,0,3.9327690601348877
102,102,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421950.812611,109,7.1152708530426025,1,0,-1,0,0.15,0.5333333333333333,[1.015627145767212],0.0,7.1152708530426025,15,8,0,8.131717205047607
103,103,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421963.194984,201,5.1333911418914795,1,0,-1,0,0.15,0.6,[2.549927234649658],1.0,5.1333911418914795,5,3,0,6.13272500038147
104,104,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421970.494573,113,3.316986322402954,1,0,-1,0,0.15,0.5,[1.0839321613311768],1.0,3.316986322402954,4,2,0,4.316598176956177
105,105,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421977.327133,110,3.599382162094116,1,0,-1,0,0.15,0.6,[1.0329012870788574],1.0,3.599382162094116,5,3,0,4.5992162227630615
106,106,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421984.509829,110,6.998800992965698,1,0,-1,0,0.15,0.6666666666666666,[1.0329129695892334],0.0,6.998800992965698,15,10,0,7.998955011367798
107,107,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679421995.342268,117,7.249083995819092,1,0,-1,0,0.15,0.5333333333333333,[1.149350881576538],0.0,7.249083995819092,15,8,0,8.248904943466187
108,108,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422006.241576,112,6.6494128704071045,1,0,-1,0,0.15,0.7857142857142857,[1.0663669109344482],1.0,6.6494128704071045,14,11,0,7.649573802947998
109,109,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422017.358002,158,7.9332311153411865,1,0,-1,0,0.15,0.6666666666666666,[1.8331351280212402],0.0,7.9332311153411865,15,10,0,8.932196140289307
110,110,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422028.2235498,110,4.266823053359985,1,0,-1,0,0.15,0.7142857142857143,[1.0331799983978271],1.0,4.266823053359985,7,5,0,5.266688108444214
111,111,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422036.140248,113,5.315591096878052,1,0,-1,0,0.15,0.8,[1.0843429565429688],1.0,5.315591096878052,10,8,0,6.315791130065918
112,112,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1679422045.0388632,110,7.133127212524414,1,0,-1,0,0.0,0.5333333333333333,[1.032984972000122],0.0,7.133127212524414,15,8,0,8.13231110572815
113,113,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422056.004747,117,3.1002931594848633,1,0,1,0,0.15,1.0,[1.1498491764068604],1.0,3.1002931594848633,3,3,0,4.099980115890503
114,114,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422062.5378659,109,4.3661932945251465,1,0,1,0,0.15,0.5714285714285714,[1.0161850452423096],1.0,4.3661932945251465,7,4,0,5.365864992141724
115,115,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422070.4704971,107,2.5661699771881104,1,0,1,0,0.15,0.5,[0.9829549789428711],1.0,2.5661699771881104,2,1,0,3.5658838748931885
116,116,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422076.738942,107,6.949770927429199,1,0,1,0,0.15,0.6666666666666666,[0.9828779697418213],0.0,6.949770927429199,15,10,0,7.948931932449341
117,117,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422087.472328,111,3.9495418071746826,1,0,1,0,0.15,0.8333333333333334,[1.0503606796264648],1.0,3.9495418071746826,6,5,0,4.949591875076294
118,118,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422094.9876978,109,5.64951491355896,1,0,1,0,0.15,0.8181818181818182,[1.0160629749298096],1.0,5.64951491355896,11,9,0,6.649118900299072
119,119,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422105.203924,163,4.149585962295532,1,0,1,0,0.15,1.0,[1.9165477752685547],1.0,4.149585962295532,4,4,0,5.1494317054748535
120,120,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422112.053813,109,6.9319281578063965,1,0,1,0,0.15,0.7333333333333333,[1.015491247177124],1.0,6.9319281578063965,15,11,0,7.931750297546387
121,121,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422122.769035,113,2.9830410480499268,1,0,1,0,0.15,0.6666666666666666,[1.0843849182128906],1.0,2.9830410480499268,3,2,0,3.9826769828796387
122,122,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422129.201785,107,3.0162930488586426,1,0,1,0,0.15,0.6666666666666666,[0.9831769466400146],1.0,3.0162930488586426,3,2,0,4.016211986541748
123,123,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422135.769274,108,3.566659927368164,1,0,1,0,0.15,1.0,[0.9995589256286621],1.0,3.566659927368164,5,5,0,4.566158056259155
124,124,[1.0],1.0,0,1.0,1.0,0,[1.0],1679422142.968524,111,2.2993907928466797,1,0,1,0,0.15,1.0,[1.0496690273284912],1.0,2.2993907928466797,1,1,0,3.2991058826446533
125,125,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1679422149.3672352,145,7.615569114685059,1,0,1,0,0.0,0.8666666666666667,[1.616150140762329],0.0,7.615569114685059,15,13,0,8.615482091903687
126,126,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422160.083366,108,7.116014003753662,1,0,-1,0,0.15,0.4666666666666667,[1.000128984451294],0.0,7.116014003753662,15,7,0,8.11620807647705
127,127,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422171.2654898,129,3.582866907119751,1,0,-1,0,0.15,0.5,[1.3494360446929932],1.0,3.582866907119751,4,2,0,4.583424806594849
128,128,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1679422178.148559,112,2.9658150672912598,1,0,-1,0,0.15,0.6666666666666666,[1.0657939910888672],1.0,2.9658150672912598,3,2,0,3.965405225753784
