,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,2.0,2.0,0.0,0.0,self,0.9998071193695068,1.0,0.0,2.0,Lalo,20230321
1,1R,Low,8.0,8.0,0.0,0.0,self,1.0163569450378418,1.0,1.0,3.0,Lalo,20230321
2,1R,Low,7.0,7.0,0.0,0.0,self,1.049349069595337,1.0,2.0,4.0,Lalo,20230321
3,1R,Med,10.0,10.0,0.0,0.0,self,1.0161750316619873,1.0,3.0,5.0,Lalo,20230321
4,1R,Low,5.0,5.0,0.0,0.0,self,1.866117238998413,1.0,4.0,6.0,Lalo,20230321
5,1R,Low,5.0,5.0,0.0,0.0,self,1.0496582984924316,1.0,5.0,7.0,Lalo,20230321
6,1R,Low,7.0,7.0,0.0,0.0,self,0.9830849170684814,1.0,6.0,8.0,Lalo,20230321
7,1R,Low,7.0,7.0,0.0,0.0,self,0.999427080154419,1.0,0.0,11.0,Lalo,20230321
8,1R,Low,6.0,6.0,0.0,0.0,self,1.4161558151245117,1.0,1.0,12.0,Lalo,20230321
9,1R,Low,7.0,7.0,0.0,0.0,self,1.016333818435669,1.0,4.0,15.0,Lalo,20230321
10,1R,Low,6.0,6.0,0.0,0.0,self,1.0166380405426025,1.0,7.0,18.0,Lalo,20230321
11,1R,Low,8.0,8.0,0.0,0.0,self,0.9835479259490967,1.0,8.0,19.0,Lalo,20230321
12,1R,Low,7.0,7.0,0.0,0.0,self,1.0167598724365234,1.0,9.0,20.0,Lalo,20230321
13,1R,Low,5.0,5.0,0.0,0.0,self,0.98282790184021,1.0,0.0,22.0,Lalo,20230321
14,1R,Low,5.0,5.0,0.0,0.0,self,0.9832518100738525,1.0,1.0,23.0,Lalo,20230321
15,1R,Low,1.0,1.0,0.0,0.0,self,1.0165600776672363,1.0,2.0,24.0,Lalo,20230321
16,1R,Low,5.0,5.0,0.0,0.0,self,1.049349069595337,1.0,3.0,25.0,Lalo,20230321
17,1R,Low,8.0,8.0,0.0,0.0,self,1.0663559436798096,1.0,4.0,26.0,Lalo,20230321
18,1R,Low,6.0,6.0,0.0,0.0,self,1.5164620876312256,1.0,6.0,28.0,Lalo,20230321
19,1R,Low,7.0,7.0,0.0,0.0,self,1.165172815322876,1.0,7.0,29.0,Lalo,20230321
20,1R,Low,7.0,7.0,0.0,0.0,self,0.9996340274810791,1.0,8.0,30.0,Lalo,20230321
21,1R,Low,1.0,1.0,0.0,0.0,self,1.0497539043426514,1.0,9.0,31.0,Lalo,20230321
22,1R,Low,4.0,4.0,0.0,1.0,self,0.9997010231018066,-1.0,10.0,32.0,Lalo,20230321
23,1R,Low,2.0,2.0,0.0,0.0,self,0.9827148914337158,1.0,0.0,36.0,Lalo,20230321
24,1R,Low,2.0,2.0,0.0,0.0,self,1.0163419246673584,1.0,1.0,37.0,Lalo,20230321
25,1R,Low,8.0,8.0,0.0,0.0,self,0.9997398853302002,1.0,2.0,38.0,Lalo,20230321
26,1R,Low,1.0,1.0,0.0,0.0,self,0.9829869270324707,1.0,3.0,39.0,Lalo,20230321
27,1R,Low,8.0,8.0,0.0,1.0,self,0.983299970626831,-1.0,8.0,44.0,Lalo,20230321
28,1R,Low,2.0,2.0,0.0,0.0,self,0.9829001426696777,1.0,0.0,47.0,Lalo,20230321
29,1R,Med,10.0,10.0,0.0,0.0,self,1.0665767192840576,1.0,1.0,48.0,Lalo,20230321
30,1R,Low,3.0,3.0,0.0,0.0,self,1.0326597690582275,1.0,2.0,49.0,Lalo,20230321
31,1R,Med,10.0,10.0,0.0,0.0,self,0.983618974685669,1.0,4.0,51.0,Lalo,20230321
32,1R,Low,4.0,4.0,0.0,0.0,self,1.00018310546875,1.0,5.0,52.0,Lalo,20230321
33,1R,Med,10.0,10.0,0.0,0.0,self,0.9831080436706543,1.0,6.0,53.0,Lalo,20230321
34,1R,Med,9.0,9.0,0.0,0.0,self,1.1000237464904785,1.0,7.0,54.0,Lalo,20230321
35,1R,Low,4.0,4.0,0.0,0.0,self,0.9996969699859619,1.0,0.0,57.0,Lalo,20230321
36,1R,Low,3.0,3.0,0.0,0.0,self,1.0000202655792236,1.0,1.0,58.0,Lalo,20230321
37,1R,Low,4.0,4.0,0.0,0.0,self,1.000007152557373,1.0,2.0,59.0,Lalo,20230321
38,1R,Low,5.0,5.0,0.0,0.0,self,1.016413927078247,1.0,3.0,60.0,Lalo,20230321
39,1R,Low,6.0,6.0,0.0,0.0,self,0.9828627109527588,1.0,4.0,61.0,Lalo,20230321
40,1R,Low,3.0,3.0,0.0,0.0,self,1.000157117843628,1.0,5.0,62.0,Lalo,20230321
41,1R,Low,1.0,1.0,0.0,0.0,self,1.0166609287261963,1.0,7.0,64.0,Lalo,20230321
42,1R,Med,10.0,10.0,0.0,0.0,self,0.999748945236206,1.0,9.0,66.0,Lalo,20230321
