,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[1.198091983795166, 3.2313170433044434]","[1.0, 1.0]","[1.864732027053833, 7.380248069763184]","[1.0, 1.0]",1.0,1.0,5.582821846008301,1630775969.40365,1,-1,0,-1,0.5333333333333333,0.0,15,8,0,1,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.33205127716064453, 0.9980251789093018]","[1.0, 1.0]","[0.6319034099578857, 1.5820281505584717]","[0.0, 0.0]",0.0,0.0,5.849502086639404,1630775977.704402,0,1,1,1,0.6666666666666666,0.0,15,10,0,2,"[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]","[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]",2NRO,2NR,1.0,2
2,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.3149449825286865, 2.548248052597046]","[1.0, 1.0]","[1.3815419673919678, 3.06404709815979]","[1.0, 0.0]",1.0,0.0,5.85028886795044,1630775987.7699351,0,-1,1,1,0.6666666666666666,0.0,15,10,0,3,"[0, 0]","[0, 0]","[0, 0]","[11, 2]","[11, 0]","[0, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",3NRO,3NR,2.0,3
3,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.06578922271728516, 1.3983752727508545]","[1.0, 1.0]","[0.8817911148071289, 2.631620168685913]","[1.0, 0.0]",1.0,0.0,5.849657773971558,1630775997.437196,0,-1,1,1,0.6666666666666666,0.0,15,10,0,4,"[0, 1]","[0, 0]","[0, 1]","[10, 1]","[10, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NRO,4NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2821941375732422, 0.3646352291107178]","[1.0, 1.0]","[0.6819429397583008, 0.9985792636871338]","[1.0, 1.0]",1.0,1.0,3.899482727050781,1630776005.4037812,1,-1,0,-1,0.5714285714285714,1.0,7,4,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 8]","[9, 8]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[18, 8]","[18, 8]","[0, 0]",1R,1R,0.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4145660400390625, 0.4145660400390625]","[4.0, 2.0]","[0.4145660400390625, 1.1477742195129395]","[1.0, 1.0]",1.0,1.0,5.582766771316528,1630776011.6536472,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 7]","[8, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[17, 7]","[17, 7]","[0, 0]",1NR,1NR,1.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.24910593032836914, 0.21608591079711914]","[4.0, 1.0]","[0.9498717784881592, 1.8665368556976318]","[1.0, 1.0]",1.0,1.0,5.332965850830078,1630776019.953474,0,-1,1,-1,0.6428571428571429,1.0,14,9,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[16, 6]","[16, 6]","[0, 0]",1R,1R,2.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.248582124710083, 0.6652200222015381]","[3.0, 1.0]","[0.8491630554199219, 1.4157640933990479]","[1.0, 1.0]",1.0,1.0,2.8995180130004883,1630776027.586565,1,-1,0,-1,1.0,1.0,2,2,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[15, 5]","[15, 5]","[0, 0]",1R,1R,3.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.8670237064361572, 0.9499998092651367]","[3.0, 3.0]","[1.2168669700622559, 1.8832697868347168]","[1.0, 1.0]",1.0,1.0,5.499443292617798,1630776033.136444,1,-1,0,-1,0.8,1.0,15,12,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[14, 4]","[14, 4]","[0, 0]",1R,1R,4.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.1145939826965332, 0.28171300888061523]","[3.0, 2.0]","[0.6650350093841553, 1.048285961151123]","[1.0, 1.0]",1.0,1.0,4.482089042663574,1630776040.902932,1,-1,0,-1,0.6,1.0,10,6,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[13, 3]","[13, 3]","[0, 0]",1R,1R,5.0,10
