,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,High,12.0,12.0,1.0,1.0,0.0,Observer-incongruent,0.16576814651489258,0.0,0.0,0.0,LD,2021_10_06
1,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.2985358238220215,1.0,1.0,1.0,LD,2021_10_06
2,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor-incongruent,0.0,1.0,7.0,7.0,LD,2021_10_06
3,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.04935812950134277,1.0,8.0,8.0,LD,2021_10_06
4,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor-incongruent,0.4499368667602539,1.0,10.0,10.0,LD,2021_10_06
5,1R,Low,2.0,2.0,0.0,2.0,1.0,Actor,0.0,0.0,11.0,11.0,LD,2021_10_06
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.26516032218933105,1.0,0.0,14.0,LD,2021_10_06
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.34963488578796387,1.0,1.0,15.0,LD,2021_10_06
8,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.1667308807373047,1.0,2.0,16.0,LD,2021_10_06
9,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.41488099098205566,1.0,3.0,17.0,LD,2021_10_06
10,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.2154099941253662,1.0,5.0,19.0,LD,2021_10_06
11,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.2645270824432373,1.0,6.0,20.0,LD,2021_10_06
12,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.0493159294128418,1.0,8.0,22.0,LD,2021_10_06
13,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer,0.36620593070983887,0.0,10.0,24.0,LD,2021_10_06
14,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer-incongruent,0.08257508277893066,1.0,0.0,26.0,LD,2021_10_06
15,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.1491398811340332,1.0,1.0,27.0,LD,2021_10_06
16,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.33344602584838867,1.0,3.0,29.0,LD,2021_10_06
17,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.23111701011657715,1.0,4.0,30.0,LD,2021_10_06
18,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.016278982162475586,1.0,6.0,32.0,LD,2021_10_06
19,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.017128944396972656,1.0,9.0,35.0,LD,2021_10_06
20,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.29886317253112793,1.0,0.0,37.0,LD,2021_10_06
21,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.16672587394714355,1.0,1.0,38.0,LD,2021_10_06
22,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.0,1.0,2.0,39.0,LD,2021_10_06
23,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.11521363258361816,1.0,3.0,40.0,LD,2021_10_06
24,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.09853196144104004,1.0,4.0,41.0,LD,2021_10_06
25,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.28130316734313965,1.0,5.0,42.0,LD,2021_10_06
26,1R,Med,10.0,10.0,0.0,1.0,0.0,Actor,0.4822351932525635,1.0,9.0,46.0,LD,2021_10_06
27,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.11538195610046387,1.0,0.0,52.0,LD,2021_10_06
28,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.4495871067047119,1.0,1.0,53.0,LD,2021_10_06
29,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.06591105461120605,1.0,5.0,57.0,LD,2021_10_06
30,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.01668524742126465,1.0,6.0,58.0,LD,2021_10_06
31,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.016773223876953125,1.0,7.0,59.0,LD,2021_10_06
32,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.0,1.0,8.0,60.0,LD,2021_10_06
33,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.1651461124420166,1.0,9.0,61.0,LD,2021_10_06
34,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer,0.5166041851043701,0.0,10.0,62.0,LD,2021_10_06
35,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.182448148727417,1.0,0.0,64.0,LD,2021_10_06
36,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.09924507141113281,1.0,2.0,66.0,LD,2021_10_06
37,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.2321007251739502,1.0,3.0,67.0,LD,2021_10_06
38,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.13229799270629883,1.0,4.0,68.0,LD,2021_10_06
39,1R,Med,10.0,10.0,0.0,3.0,0.0,Observer,0.24895310401916504,1.0,5.0,69.0,LD,2021_10_06
40,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.18237900733947754,1.0,6.0,70.0,LD,2021_10_06
41,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.033950090408325195,1.0,7.0,71.0,LD,2021_10_06
42,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.0,1.0,8.0,72.0,LD,2021_10_06
43,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.0,1.0,0.0,75.0,LD,2021_10_06
44,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.49870800971984863,1.0,1.0,76.0,LD,2021_10_06
45,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.1994180679321289,1.0,2.0,77.0,LD,2021_10_06
46,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.3982839584350586,1.0,3.0,78.0,LD,2021_10_06
47,1R,High,12.0,12.0,0.0,2.0,0.0,Actor,0.0,1.0,5.0,80.0,LD,2021_10_06
48,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.23204302787780762,1.0,6.0,81.0,LD,2021_10_06
49,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.13172674179077148,1.0,7.0,82.0,LD,2021_10_06
50,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.2315678596496582,1.0,8.0,83.0,LD,2021_10_06
51,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.31685876846313477,1.0,9.0,84.0,LD,2021_10_06
52,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.26532411575317383,1.0,0.0,88.0,LD,2021_10_06
53,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.2493138313293457,1.0,4.0,92.0,LD,2021_10_06
54,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.3327460289001465,1.0,6.0,94.0,LD,2021_10_06
