,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,1.0,"[1.1001451015472412, 2.8000032901763916]","[1.0, 1.0]","[1.7832012176513672, 5.099711179733276]","[0.0, 1.0]",0.0,1.0,5.582967042922974,1634081573.673546,1,1,0,-1,0.7333333333333333,0.0,15,11,0,1,"[1, 0]","[1, 0]","[0, 0]","[1, 14]","[1, 0]","[0, 14]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.5499961376190186, 2.8165340423583984]","[1.0, 1.0]","[0.9831969738006592, 3.4665470123291016]","[1.0, 1.0]",1.0,1.0,5.848639011383057,1634081583.623455,0,1,1,1,0.6666666666666666,0.0,15,10,0,2,"[0, 0]","[0, 0]","[0, 0]","[12, 13]","[0, 0]","[12, 13]","[0, 0]","[0, 0]","[0, 0]","[12, 13]","[0, 0]","[12, 13]",2NRO,2NR,1.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[1.448864221572876, 1.6656620502471924]","[1.0, 1.0]","[1.6490190029144287, 2.115557909011841]","[1.0, 1.0]",1.0,1.0,2.699536323547364,1634081592.8732228,1,1,0,1,1.0,1.0,1,1,0,3,"[0, 0]","[0, 0]","[0, 0]","[11, 12]","[0, 0]","[11, 12]","[0, 0]","[0, 0]","[0, 0]","[11, 12]","[0, 0]","[11, 12]",1R,1R,0.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.18315768241882324, 2.066351890563965]","[4.0, 4.0]","[0.733191967010498, 3.466399908065796]","[1.0, 1.0]",1.0,1.0,2.8995449542999268,1634081599.806437,1,1,0,1,1.0,1.0,2,2,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 11]","[0, 0]","[10, 11]","[0, 0]","[0, 0]","[0, 0]","[10, 11]","[0, 0]","[10, 11]",1R,1R,1.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.03321528434753418, 0.581646203994751]","[3.0, 4.0]","[1.0151679515838623, 1.181528091430664]","[1.0, 1.0]",1.0,1.0,2.882873058319092,1634081605.122963,0,1,1,1,0.5,1.0,2,1,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 0]","[9, 10]","[0, 0]","[0, 0]","[0, 0]","[9, 10]","[0, 0]","[9, 10]",1R,1R,2.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1483628749847412, 0.5319931507110596]","[3.0, 4.0]","[0.3984382152557373, 1.1150870323181152]","[1.0, 1.0]",1.0,1.0,4.31613302230835,1634081610.156204,1,1,0,1,0.6666666666666666,1.0,9,6,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 0]","[8, 9]","[0, 0]","[0, 0]","[0, 0]","[8, 9]","[0, 0]","[8, 9]",1R,1R,3.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.3322780132293701, 0.36472105979919434]","[3.0, 4.0]","[0.6321792602539062, 0.9487230777740479]","[1.0, 1.0]",1.0,1.0,5.849576950073242,1634081616.589349,0,1,1,1,0.5333333333333333,0.0,15,8,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 0]","[7, 8]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 0]","[7, 8]",1NR,1NR,4.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.25009679794311523, 0.5336430072784424]","[2.0, 2.0]","[0.9335999488830566, 1.13332200050354]","[1.0, 1.0]",1.0,1.0,3.9495928287506095,1634081624.3558102,0,1,1,1,0.7142857142857143,1.0,7,5,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 0]","[6, 7]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 0]","[6, 7]",1R,1R,5.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.1818990707397461, 0.5318779945373535]","[2.0, 3.0]","[0.8319640159606934, 1.4484598636627197]","[1.0, 1.0]",1.0,1.0,3.082993268966675,1634081630.77239,1,1,0,1,0.6666666666666666,1.0,3,2,0,9,"[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 0]","[5, 6]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 0]","[5, 6]",1R,1R,6.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.24736905097961426, 0.6315720081329346]","[2.0, 3.0]","[0.2981851100921631, 2.0147368907928467]","[1.0, 1.0]",1.0,1.0,5.582907199859619,1634081636.9222028,1,1,0,1,0.5333333333333333,0.0,15,8,0,10,"[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 0]","[4, 5]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 0]","[4, 5]",1NR,1NR,7.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.05026578903198242, 0.7494728565216064]","[1.0, 2.0]","[0.5827779769897461, 1.4994540214538574]","[1.0, 1.0]",1.0,1.0,2.6829047203063965,1634081645.005432,1,1,0,1,1.0,1.0,1,1,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 0]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 0]","[3, 4]",1R,1R,8.0,11
11,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 1.681668996810913]","[2.0, 2.0]","[0.3491039276123047, 2.049170970916748]","[1.0, 1.0]",1.0,1.0,5.499439001083374,1634081650.638686,1,1,0,1,0.6666666666666666,1.0,15,10,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]",1R,1R,9.0,12
12,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.5986270904541016, 1.1318988800048828]","[2.0, 2.0]","[2.7651917934417725, 1.8150608539581299]","[0.0, 0.0]",0.0,0.0,5.582772970199585,1634081659.938474,1,1,0,1,0.6666666666666666,0.0,15,10,0,13,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",1NR,1NR,10.0,1
13,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.26570701599121094, 1.3323142528533936]","[1.0, 1.0]","[0.648949146270752, 2.0990841388702393]","[1.0, 0.0]",1.0,0.0,5.849379062652588,1634081668.871677,0,-1,1,1,0.9333333333333332,0.0,15,14,0,14,"[0, 1]","[0, 0]","[0, 1]","[3, 1]","[3, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NR,2NR,11.0,2
14,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.3817152976989746, 0.34839820861816406]","[1.0, 3.0]","[0.5818531513214111, 1.0317802429199219]","[1.0, 1.0]",1.0,1.0,5.849516868591309,1634081676.904746,0,-1,1,-1,0.7333333333333333,0.0,15,11,0,15,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]",1NRO,3NR,12.0,3
15,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.4976818561553955, 0.19800806045532227]","[1.0, 2.0]","[0.5143959522247314, 0.7811269760131836]","[1.0, 1.0]",1.0,1.0,5.58276104927063,1634081684.754684,1,-1,0,-1,0.9333333333333332,0.0,15,14,0,16,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",2NRO,4NR,13.0,4
16,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.01617288589477539, 0.4137918949127197]","[1.0, 1.0]","[0.38140010833740234, 0.6813108921051025]","[0.0, 0.0]",0.0,0.0,5.582665920257568,1634081692.254536,1,1,0,1,0.8666666666666667,0.0,15,13,0,17,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[0, 0]","[2, 1]","[0, 1]","[0, 0]","[0, 1]","[13, 1]","[13, 0]","[0, 1]",1NRG,5NR,14.0,5
17,"[1.0, -1.0]",1.0,-1.0,-1.0,"[0.315950870513916, 0.4984138011932373]","[1.0, 1.0]","[0.5825827121734619, 1.116025686264038]","[0.0, 1.0]",0.0,1.0,4.899303913116455,1634081699.7710268,0,1,1,-1,0.8333333333333334,1.0,12,10,0,18,"[1, 0]","[0, 0]","[1, 0]","[1, 13]","[0, 13]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[12, 25]","[12, 0]","[0, 25]",1R,1R,0.0,6
18,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.0, 0.3825380802154541]","[4.0, 3.0]","[0.5823631286621094, 1.0491111278533936]","[1.0, 1.0]",1.0,1.0,3.2829010486602783,1634081706.804043,1,-1,0,-1,0.5,1.0,4,2,0,19,"[0, 0]","[0, 0]","[0, 0]","[11, 12]","[11, 12]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 24]","[11, 0]","[0, 24]",1R,1R,1.0,7
19,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.10005784034729004, 0.6664600372314453]","[3.0, 4.0]","[0.48321008682250977, 1.1666920185089111]","[1.0, 1.0]",1.0,1.0,4.08264684677124,1634081711.987494,0,-1,1,-1,0.625,1.0,8,5,0,20,"[0, 0]","[0, 0]","[0, 0]","[10, 11]","[10, 11]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[10, 23]","[10, 0]","[0, 23]",1R,1R,2.0,8
