,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5,KL,0.5833333333333334,0.375,2021_10_12
1,-10,0.675,KL,0.5714285714285714,0.7894736842105263,2021_10_12
2,-9,0.925,KL,0.9473684210526315,0.9047619047619048,2021_10_12
3,-8,0.875,KL,0.9545454545454546,0.7777777777777778,2021_10_12
4,-7,0.875,KL,0.9411764705882353,0.8260869565217391,2021_10_12
5,-6,0.95,KL,0.96,0.9333333333333333,2021_10_12
6,-5,0.925,KL,0.9166666666666666,0.9375,2021_10_12
7,-4,0.925,KL,1.0,0.7857142857142857,2021_10_12
8,-3,0.85,KL,0.8571428571428571,0.8421052631578947,2021_10_12
9,-2,0.85,KL,0.85,0.85,2021_10_12
10,-1,0.875,KL,0.8571428571428571,0.8947368421052632,2021_10_12
11,0,0.125,KL,0.11538461538461539,0.14285714285714285,2021_10_12
12,1,0.375,KL,0.4,0.3333333333333333,2021_10_12
13,2,0.675,KL,0.5882352941176471,0.7391304347826086,2021_10_12
14,3,0.875,KL,0.9230769230769231,0.7857142857142857,2021_10_12
15,4,0.825,KL,0.9333333333333333,0.76,2021_10_12
16,5,0.85,KL,0.8571428571428571,0.8421052631578947,2021_10_12
17,6,0.95,KL,0.9473684210526315,0.9523809523809523,2021_10_12
18,7,0.9230769230769231,KL,0.9523809523809523,0.8888888888888888,2021_10_12
19,8,1.0,KL,1.0,1.0,2021_10_12
20,9,0.8205128205128205,KL,0.95,0.6842105263157895,2021_10_12
21,10,0.8461538461538461,KL,0.782608695652174,0.9375,2021_10_12
