,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer-incongruent,0.9830179214477539,1.0,0.0,0.0,KL,2021_10_16
1,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,1.2649078369140625,1.0,1.0,1.0,KL,2021_10_16
2,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.6835451126098633,1.0,2.0,2.0,KL,2021_10_16
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.6651120185852051,1.0,3.0,3.0,KL,2021_10_16
4,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.5159420967102051,1.0,4.0,4.0,KL,2021_10_16
5,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.41507816314697266,1.0,5.0,5.0,KL,2021_10_16
6,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.766679048538208,1.0,0.0,12.0,KL,2021_10_16
7,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.1482830047607422,1.0,1.0,13.0,KL,2021_10_16
8,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.3659048080444336,1.0,2.0,14.0,KL,2021_10_16
9,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.34977102279663086,1.0,7.0,19.0,KL,2021_10_16
10,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.499971866607666,1.0,10.0,22.0,KL,2021_10_16
11,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.1824498176574707,1.0,11.0,23.0,KL,2021_10_16
12,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.33254384994506836,1.0,12.0,24.0,KL,2021_10_16
13,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.39907097816467285,1.0,14.0,26.0,KL,2021_10_16
14,1R,Low,5.0,5.0,0.0,1.0,0.0,Actor,0.08246111869812012,1.0,16.0,28.0,KL,2021_10_16
15,1R,Low,3.0,3.0,0.0,1.0,0.0,Actor,0.24904608726501465,1.0,17.0,29.0,KL,2021_10_16
16,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.04930400848388672,1.0,0.0,40.0,KL,2021_10_16
17,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer-incongruent,0.18193387985229492,1.0,3.0,43.0,KL,2021_10_16
18,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.2485671043395996,1.0,4.0,44.0,KL,2021_10_16
19,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.5491602420806885,1.0,6.0,46.0,KL,2021_10_16
20,1R,Low,6.0,6.0,0.0,1.0,0.0,Observer,0.19900178909301758,1.0,7.0,47.0,KL,2021_10_16
21,1R,Low,5.0,5.0,0.0,1.0,0.0,Actor,0.11480998992919922,1.0,8.0,48.0,KL,2021_10_16
22,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.6491189002990723,1.0,9.0,49.0,KL,2021_10_16
23,1R,Low,3.0,3.0,0.0,2.0,1.0,Observer,0.2492053508758545,0.0,10.0,50.0,KL,2021_10_16
24,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.5985548496246338,1.0,0.0,55.0,KL,2021_10_16
25,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.23131704330444336,1.0,1.0,56.0,KL,2021_10_16
26,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.1479642391204834,1.0,2.0,57.0,KL,2021_10_16
27,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.16588902473449707,1.0,3.0,58.0,KL,2021_10_16
28,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.13240814208984375,1.0,4.0,59.0,KL,2021_10_16
29,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.3158600330352783,1.0,6.0,61.0,KL,2021_10_16
30,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.08262896537780762,1.0,7.0,62.0,KL,2021_10_16
31,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.03352022171020508,1.0,8.0,63.0,KL,2021_10_16
32,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.30002593994140625,1.0,10.0,65.0,KL,2021_10_16
33,1R,Low,2.0,2.0,0.0,2.0,1.0,Actor,0.2833271026611328,0.0,11.0,66.0,KL,2021_10_16
34,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.16446590423583984,1.0,0.0,69.0,KL,2021_10_16
35,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.3668248653411865,1.0,1.0,70.0,KL,2021_10_16
36,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.6666321754455566,1.0,2.0,71.0,KL,2021_10_16
37,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.16600704193115234,1.0,3.0,72.0,KL,2021_10_16
38,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.31523919105529785,1.0,4.0,73.0,KL,2021_10_16
39,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.23247289657592773,1.0,6.0,75.0,KL,2021_10_16
40,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.5169773101806641,1.0,7.0,76.0,KL,2021_10_16
41,1R,Med,9.0,9.0,0.0,2.0,1.0,Observer,0.18212509155273438,0.0,8.0,77.0,KL,2021_10_16
42,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.5666940212249756,1.0,0.0,81.0,KL,2021_10_16
43,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.4824228286743164,1.0,2.0,83.0,KL,2021_10_16
44,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.18222618103027344,1.0,5.0,86.0,KL,2021_10_16
45,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.032173871994018555,1.0,6.0,87.0,KL,2021_10_16
46,1R,High,13.0,13.0,0.0,2.0,1.0,Actor,0.4168887138366699,0.0,7.0,88.0,KL,2021_10_16
47,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.2484440803527832,1.0,0.0,92.0,KL,2021_10_16
48,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.14947509765625,1.0,2.0,94.0,KL,2021_10_16
49,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.3979640007019043,1.0,3.0,95.0,KL,2021_10_16
50,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.5319149494171143,1.0,6.0,98.0,KL,2021_10_16
51,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.298386812210083,1.0,8.0,100.0,KL,2021_10_16
52,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.3809850215911865,1.0,9.0,101.0,KL,2021_10_16
53,1R,Low,5.0,5.0,0.0,2.0,1.0,Observer,0.2152411937713623,0.0,14.0,106.0,KL,2021_10_16
54,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.0812528133392334,1.0,0.0,111.0,KL,2021_10_16
55,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.481809139251709,1.0,2.0,113.0,KL,2021_10_16
56,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.2657430171966553,1.0,3.0,114.0,KL,2021_10_16
57,1R,Med,9.0,9.0,0.0,1.0,0.0,Actor,0.44766902923583984,1.0,5.0,116.0,KL,2021_10_16
58,1R,Low,1.0,1.0,0.0,1.0,1.0,Observer,0.13301515579223633,0.0,7.0,118.0,KL,2021_10_16
59,1R,High,15.0,15.0,0.0,4.0,0.0,Observer-incongruent,0.033770084381103516,1.0,0.0,121.0,KL,2021_10_16
60,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.3149240016937256,1.0,1.0,122.0,KL,2021_10_16
61,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.6150808334350586,1.0,2.0,123.0,KL,2021_10_16
62,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.3479490280151367,1.0,3.0,124.0,KL,2021_10_16
63,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.517319917678833,1.0,4.0,125.0,KL,2021_10_16
64,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.06548309326171875,1.0,5.0,126.0,KL,2021_10_16
65,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.26668810844421387,1.0,0.0,141.0,KL,2021_10_16
66,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.2820909023284912,1.0,2.0,143.0,KL,2021_10_16
67,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.3820500373840332,1.0,3.0,144.0,KL,2021_10_16
68,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.41574811935424805,1.0,4.0,145.0,KL,2021_10_16
69,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.7314901351928711,1.0,5.0,146.0,KL,2021_10_16
70,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.2475719451904297,1.0,6.0,147.0,KL,2021_10_16
71,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.21517395973205566,1.0,7.0,148.0,KL,2021_10_16
72,1R,Low,7.0,7.0,0.0,2.0,1.0,Actor,0.5477340221405029,0.0,8.0,149.0,KL,2021_10_16
73,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor-incongruent,0.4158210754394531,1.0,0.0,151.0,KL,2021_10_16
74,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.3331637382507324,1.0,1.0,152.0,KL,2021_10_16
75,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.38239526748657227,1.0,3.0,154.0,KL,2021_10_16
76,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.032646894454956055,1.0,4.0,155.0,KL,2021_10_16
77,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.4825022220611572,1.0,5.0,156.0,KL,2021_10_16
78,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.40061306953430176,1.0,6.0,157.0,KL,2021_10_16
79,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.032217979431152344,1.0,7.0,158.0,KL,2021_10_16
80,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.1316816806793213,1.0,8.0,159.0,KL,2021_10_16
81,1R,Low,6.0,6.0,0.0,2.0,1.0,Observer,0.46634864807128906,0.0,9.0,160.0,KL,2021_10_16
82,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.1651906967163086,1.0,27.0,178.0,KL,2021_10_16
83,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.21619892120361328,1.0,29.0,180.0,KL,2021_10_16
84,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.2482008934020996,1.0,30.0,181.0,KL,2021_10_16
