,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,1.0,"[1.3169689178466797, 3.1504671573638916]","[1.0, 1.0]","[1.96604323387146, 4.2002198696136475]","[0.0, 1.0]",0.0,1.0,5.583072185516357,1630862268.6575098,1,1,0,-1,0.7333333333333333,0.0,15,11,0,1,"[1, 0]","[1, 0]","[0, 0]","[1, 9]","[1, 0]","[0, 9]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.11622977256774902, 1.3662338256835938]","[1.0, 1.0]","[0.8160419464111328, 1.899526834487915]","[1.0, 1.0]",1.0,1.0,5.582864284515381,1630862277.457533,1,1,0,1,0.6666666666666666,0.0,15,10,0,2,"[1, 0]","[0, 0]","[1, 0]","[1, 8]","[0, 0]","[1, 8]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",2NRO,2NR,1.0,2
2,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.9982149600982666, 1.0989301204681396]","[1.0, 1.0]","[1.8151741027832031, 1.8151741027832031]","[0.0, 1.0]",0.0,1.0,5.582967042922974,1630862285.97409,1,1,0,-1,0.6666666666666666,0.0,15,10,0,3,"[1, 0]","[1, 0]","[0, 0]","[1, 7]","[1, 0]","[0, 7]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",3NRO,3NR,2.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4315662384033203, 0.7307741641998291]","[1.0, 1.0]","[0.9316082000732422, 1.3482680320739746]","[1.0, 1.0]",1.0,1.0,5.849687099456787,1630862294.107266,0,1,1,1,0.7333333333333333,0.0,15,11,0,4,"[0, 0]","[0, 0]","[0, 0]","[10, 6]","[0, 0]","[10, 6]","[0, 0]","[0, 0]","[0, 0]","[7, 6]","[7, 0]","[0, 6]",4NRO,4NR,3.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.35015010833740234, 1.232670783996582]","[1.0, 1.0]","[0.6334428787231445, 1.68345308303833]","[1.0, 1.0]",1.0,1.0,5.099750995635986,1630862302.540548,0,1,1,1,0.7692307692307693,1.0,13,10,0,5,"[0, 0]","[0, 0]","[0, 0]","[9, 5]","[0, 0]","[9, 5]","[0, 0]","[0, 0]","[0, 0]","[6, 5]","[6, 0]","[0, 5]",1R,1R,0.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.4667971134185791, 0.6668541431427002]","[4.0, 2.0]","[0.9002492427825928, 1.5342133045196533]","[1.0, 1.0]",1.0,1.0,2.9328649044036865,1630862309.9571562,1,1,0,1,1.0,1.0,2,2,0,6,"[0, 0]","[0, 0]","[0, 0]","[8, 4]","[0, 0]","[8, 4]","[0, 0]","[0, 0]","[0, 0]","[5, 4]","[5, 0]","[0, 4]",1R,1R,1.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.19877314567565918, 1.5650999546051025]","[3.0, 3.0]","[0.5645079612731934, 2.414456844329834]","[1.0, 1.0]",1.0,1.0,5.500230312347412,1630862316.4229949,1,1,0,1,0.6,1.0,15,9,0,7,"[0, 0]","[0, 0]","[0, 0]","[7, 3]","[0, 0]","[7, 3]","[0, 0]","[0, 0]","[0, 0]","[4, 3]","[4, 0]","[0, 3]",1R,1R,2.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.24849891662597656, 1.532261848449707]","[3.0, 2.0]","[0.6151878833770752, 2.1319780349731445]","[1.0, 1.0]",1.0,1.0,4.299523115158081,1630862325.240406,0,1,1,1,0.8888888888888888,1.0,9,8,0,8,"[0, 0]","[0, 0]","[0, 0]","[6, 2]","[0, 0]","[6, 2]","[0, 0]","[0, 0]","[0, 0]","[3, 2]","[3, 0]","[0, 2]",1R,1R,3.0,8
8,"[1.0, 1.0]",1.0,1.0,1.0,"[0.16554498672485352, 0.3648250102996826]","[3.0, 3.0]","[1.1155729293823242, 2.8818469047546387]","[1.0, 1.0]",1.0,1.0,5.582850217819214,1630862333.590231,1,1,0,1,0.9333333333333332,0.0,15,14,0,9,"[0, 1]","[0, 0]","[0, 1]","[5, 1]","[0, 0]","[5, 1]","[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]",1NR,1NR,4.0,9
9,"[1.0, -1.0]",1.0,-1.0,1.0,"[0.41509580612182617, 1.6310548782348633]","[3.0, 1.0]","[1.19838285446167, 2.365022897720337]","[1.0, 0.0]",1.0,0.0,5.84976601600647,1630862342.673326,0,1,1,-1,0.8666666666666667,0.0,15,13,0,10,"[0, 1]","[0, 1]","[0, 0]","[4, 1]","[0, 1]","[4, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,2NR,5.0,10
10,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2325739860534668, 2.432464122772217]","[2.0, 1.0]","[0.7991149425506592, 2.948448896408081]","[1.0, 1.0]",1.0,1.0,5.850279092788696,1630862352.339254,0,1,1,1,0.8666666666666667,0.0,15,13,0,11,"[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 0]","[3, 4]","[0, 0]","[0, 0]","[0, 0]","[3, 15]","[0, 15]","[3, 0]",1NRG,3NR,6.0,11
11,"[1.0, 1.0]",1.0,1.0,1.0,"[0.2651362419128418, 0.9485411643981934]","[1.0, 1.0]","[0.6485130786895752, 1.4818851947784424]","[1.0, 1.0]",1.0,1.0,3.516242027282715,1630862360.973263,0,1,1,1,1.0,1.0,5,5,0,12,"[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 0]","[2, 3]","[0, 0]","[0, 0]","[0, 0]","[2, 14]","[0, 14]","[2, 0]",1R,1R,7.0,12
12,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.13293004035949707, 0.39935827255249023]","[1.0, 3.0]","[0.7493228912353516, 1.4994852542877197]","[0.0, 0.0]",0.0,0.0,5.582884788513184,1630862367.0898812,1,1,0,1,0.6666666666666666,0.0,15,10,0,13,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 13]","[0, 13]","[1, 0]",1NR,1NR,8.0,1
