,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,1.8643288612365723,1.0,0.0,0.0,KL,2021_08_16
1,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,1.1473889350891113,1.0,1.0,1.0,KL,2021_08_16
2,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.831549882888794,1.0,2.0,2.0,KL,2021_08_16
3,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.9153211116790771,1.0,3.0,3.0,KL,2021_08_16
4,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.8992221355438232,1.0,4.0,4.0,KL,2021_08_16
5,1R,Low,8.0,8.0,0.0,1.0,0.0,Actor,0.9996819496154785,1.0,6.0,6.0,KL,2021_08_16
6,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.3988828659057617,1.0,7.0,7.0,KL,2021_08_16
7,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.5149879455566406,1.0,14.0,14.0,KL,2021_08_16
8,1R,Low,3.0,3.0,0.0,3.0,1.0,Observer,0.6823041439056396,0.0,15.0,15.0,KL,2021_08_16
9,1R,Med,11.0,11.0,0.0,3.0,0.0,Actor,0.5820248126983643,1.0,0.0,18.0,KL,2021_08_16
10,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.681797981262207,1.0,1.0,19.0,KL,2021_08_16
11,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.7657592296600342,1.0,2.0,20.0,KL,2021_08_16
12,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.4479970932006836,1.0,3.0,21.0,KL,2021_08_16
13,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer-incongruent,0.5659570693969727,1.0,0.0,33.0,KL,2021_08_16
14,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer-incongruent,0.44794702529907227,1.0,2.0,35.0,KL,2021_08_16
15,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.5641453266143799,1.0,3.0,36.0,KL,2021_08_16
16,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.9159979820251465,1.0,5.0,38.0,KL,2021_08_16
17,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor-incongruent,0.3648998737335205,1.0,0.0,43.0,KL,2021_08_16
18,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.683337926864624,1.0,3.0,46.0,KL,2021_08_16
19,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.7822010517120361,1.0,6.0,49.0,KL,2021_08_16
20,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor-incongruent,0.06661391258239746,1.0,11.0,54.0,KL,2021_08_16
21,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.5824518203735352,1.0,12.0,55.0,KL,2021_08_16
22,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.4991581439971924,1.0,13.0,56.0,KL,2021_08_16
23,1R,Med,10.0,10.0,0.0,3.0,1.0,Actor,0.4653160572052002,0.0,15.0,58.0,KL,2021_08_16
24,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer-incongruent,0.4975569248199463,1.0,0.0,65.0,KL,2021_08_16
25,1R,Med,9.0,9.0,0.0,2.0,0.0,Observer,0.515484094619751,1.0,2.0,67.0,KL,2021_08_16
26,1R,Low,6.0,6.0,0.0,2.0,1.0,Observer-incongruent,0.4657900333404541,0.0,5.0,70.0,KL,2021_08_16
27,1R,Med,9.0,9.0,0.0,1.0,0.0,Actor,0.8159182071685791,1.0,0.0,74.0,KL,2021_08_16
28,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.448535680770874,1.0,1.0,75.0,KL,2021_08_16
29,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.46495914459228516,1.0,2.0,76.0,KL,2021_08_16
30,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.7993063926696777,1.0,3.0,77.0,KL,2021_08_16
31,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.8324120044708252,1.0,4.0,78.0,KL,2021_08_16
32,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.583184003829956,1.0,5.0,79.0,KL,2021_08_16
