,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.6,KL,0.5,0.7,2021_09_09
1,-10,0.7,KL,0.631578947368421,0.7619047619047619,2021_09_09
2,-9,0.8,KL,0.75,0.85,2021_09_09
3,-8,0.875,KL,0.8095238095238095,0.9473684210526315,2021_09_09
4,-7,0.9,KL,0.875,0.9166666666666666,2021_09_09
5,-6,0.95,KL,0.9473684210526315,0.9523809523809523,2021_09_09
6,-5,0.925,KL,0.8823529411764706,0.9565217391304348,2021_09_09
7,-4,0.8,KL,0.8235294117647058,0.782608695652174,2021_09_09
8,-3,0.85,KL,0.9285714285714286,0.8076923076923077,2021_09_09
9,-2,0.875,KL,0.9047619047619048,0.8421052631578947,2021_09_09
10,-1,0.875,KL,0.8333333333333334,0.9375,2021_09_09
11,0,0.225,KL,0.2857142857142857,0.15789473684210525,2021_09_09
12,1,0.45,KL,0.4,0.5,2021_09_09
13,2,0.675,KL,0.6818181818181818,0.6666666666666666,2021_09_09
14,3,0.875,KL,0.75,0.9583333333333334,2021_09_09
15,4,0.925,KL,0.9411764705882353,0.9130434782608695,2021_09_09
16,5,0.975,KL,1.0,0.9411764705882353,2021_09_09
17,6,0.95,KL,0.8888888888888888,1.0,2021_09_09
18,7,0.925,KL,0.875,0.9583333333333334,2021_09_09
19,8,0.9,KL,0.8947368421052632,0.9047619047619048,2021_09_09
20,9,0.825,KL,0.85,0.8,2021_09_09
21,10,0.775,KL,0.7647058823529411,0.782608695652174,2021_09_09
