,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,1.0,1.0,0.0,Observer-incongruent,1.0156102180480957,0.0,0.0,0.0,KL,2021_10_13
1,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.5492010116577148,1.0,2.0,2.0,KL,2021_10_13
2,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.6989090442657471,1.0,3.0,3.0,KL,2021_10_13
3,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,0.26506495475769043,1.0,4.0,4.0,KL,2021_10_13
4,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.548490047454834,1.0,5.0,5.0,KL,2021_10_13
5,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.5648941993713379,1.0,7.0,7.0,KL,2021_10_13
6,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.3317372798919678,1.0,8.0,8.0,KL,2021_10_13
7,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.3307809829711914,1.0,10.0,10.0,KL,2021_10_13
8,1R,Low,8.0,8.0,0.0,2.0,1.0,Actor,0.39856576919555664,0.0,12.0,12.0,KL,2021_10_13
9,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.4826490879058838,1.0,0.0,15.0,KL,2021_10_13
10,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.19844317436218262,1.0,1.0,16.0,KL,2021_10_13
11,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4485008716583252,1.0,2.0,17.0,KL,2021_10_13
12,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.5494918823242188,1.0,4.0,19.0,KL,2021_10_13
13,1R,High,12.0,12.0,0.0,3.0,0.0,Actor,0.36512112617492676,1.0,5.0,20.0,KL,2021_10_13
14,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.31493115425109863,1.0,0.0,25.0,KL,2021_10_13
15,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.43176817893981934,1.0,1.0,26.0,KL,2021_10_13
16,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.1154470443725586,1.0,2.0,27.0,KL,2021_10_13
17,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.34928393363952637,1.0,5.0,30.0,KL,2021_10_13
18,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.11553096771240234,1.0,7.0,32.0,KL,2021_10_13
19,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.33238983154296875,1.0,9.0,34.0,KL,2021_10_13
20,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor-incongruent,0.049292802810668945,1.0,12.0,37.0,KL,2021_10_13
21,1R,Med,9.0,9.0,0.0,1.0,1.0,Observer,0.3833427429199219,0.0,13.0,38.0,KL,2021_10_13
22,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.43233680725097656,1.0,0.0,41.0,KL,2021_10_13
23,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.49904799461364746,1.0,2.0,43.0,KL,2021_10_13
24,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer-incongruent,0.26616883277893066,1.0,4.0,45.0,KL,2021_10_13
25,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.2655911445617676,1.0,5.0,46.0,KL,2021_10_13
26,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.26436305046081543,1.0,6.0,47.0,KL,2021_10_13
27,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.09827709197998047,1.0,7.0,48.0,KL,2021_10_13
28,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.24957585334777832,1.0,8.0,49.0,KL,2021_10_13
29,1R,Med,10.0,10.0,0.0,2.0,0.0,Actor,0.6989028453826904,1.0,0.0,58.0,KL,2021_10_13
30,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.050153255462646484,1.0,1.0,59.0,KL,2021_10_13
31,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.34896397590637207,1.0,4.0,62.0,KL,2021_10_13
32,1R,High,12.0,12.0,0.0,2.0,0.0,Observer,0.34839701652526855,1.0,5.0,63.0,KL,2021_10_13
33,1R,Med,10.0,10.0,0.0,2.0,0.0,Observer,0.46616291999816895,1.0,6.0,64.0,KL,2021_10_13
34,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.0,1.0,7.0,65.0,KL,2021_10_13
35,1R,Low,8.0,8.0,0.0,3.0,1.0,Observer,0.26510095596313477,0.0,8.0,66.0,KL,2021_10_13
36,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.3331267833709717,1.0,0.0,69.0,KL,2021_10_13
37,1R,Med,11.0,11.0,0.0,3.0,0.0,Observer,0.08179497718811035,1.0,2.0,71.0,KL,2021_10_13
38,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.14878487586975098,1.0,3.0,72.0,KL,2021_10_13
39,1R,Low,8.0,8.0,0.0,3.0,0.0,Actor,0.2665748596191406,1.0,4.0,73.0,KL,2021_10_13
40,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.24925613403320312,1.0,5.0,74.0,KL,2021_10_13
41,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.4656331539154053,1.0,7.0,76.0,KL,2021_10_13
42,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.8315751552581787,1.0,8.0,77.0,KL,2021_10_13
43,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.09872293472290039,1.0,0.0,82.0,KL,2021_10_13
44,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.43175601959228516,1.0,2.0,84.0,KL,2021_10_13
45,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.0,1.0,7.0,89.0,KL,2021_10_13
46,1R,Med,10.0,10.0,0.0,3.0,0.0,Actor,0.5164070129394531,1.0,8.0,90.0,KL,2021_10_13
47,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.4499332904815674,1.0,9.0,91.0,KL,2021_10_13
48,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.3491637706756592,1.0,11.0,93.0,KL,2021_10_13
49,1R,Low,5.0,5.0,0.0,2.0,1.0,Observer,0.5159859657287598,0.0,12.0,94.0,KL,2021_10_13
50,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.3161931037902832,1.0,0.0,97.0,KL,2021_10_13
51,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3499419689178467,1.0,1.0,98.0,KL,2021_10_13
52,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.29820704460144043,1.0,2.0,99.0,KL,2021_10_13
53,1R,Med,9.0,9.0,0.0,3.0,0.0,Observer,0.3817179203033447,1.0,3.0,100.0,KL,2021_10_13
54,1R,Med,10.0,10.0,0.0,2.0,0.0,Observer,0.3157968521118164,1.0,6.0,103.0,KL,2021_10_13
55,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.4502599239349365,1.0,8.0,105.0,KL,2021_10_13
56,1R,Med,9.0,9.0,0.0,2.0,1.0,Actor,0.5832328796386719,0.0,9.0,106.0,KL,2021_10_13
57,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer-incongruent,0.34850406646728516,1.0,0.0,108.0,KL,2021_10_13
58,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.23248720169067383,1.0,2.0,110.0,KL,2021_10_13
59,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.2664527893066406,1.0,3.0,111.0,KL,2021_10_13
60,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.5994400978088379,1.0,4.0,112.0,KL,2021_10_13
61,1R,High,12.0,12.0,0.0,2.0,0.0,Observer,0.48320913314819336,1.0,6.0,114.0,KL,2021_10_13
62,1R,Med,10.0,10.0,0.0,2.0,0.0,Observer,0.39913010597229004,1.0,7.0,115.0,KL,2021_10_13
63,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.0,1.0,8.0,116.0,KL,2021_10_13
64,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.09878993034362793,1.0,9.0,117.0,KL,2021_10_13
65,1R,Low,2.0,2.0,0.0,2.0,1.0,Observer,0.3655261993408203,0.0,10.0,118.0,KL,2021_10_13
66,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.09839677810668945,1.0,0.0,120.0,KL,2021_10_13
67,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.31685495376586914,1.0,3.0,123.0,KL,2021_10_13
68,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.5649228096008301,1.0,4.0,124.0,KL,2021_10_13
69,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.4147303104400635,1.0,5.0,125.0,KL,2021_10_13
70,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer-incongruent,0.032649993896484375,1.0,8.0,128.0,KL,2021_10_13
71,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.29872703552246094,1.0,9.0,129.0,KL,2021_10_13
72,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.033323049545288086,1.0,10.0,130.0,KL,2021_10_13
73,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer-incongruent,3.849146842956543,1.0,0.0,135.0,KL,2021_10_13
74,1R,Med,10.0,10.0,0.0,3.0,0.0,Observer,0.39794015884399414,1.0,1.0,136.0,KL,2021_10_13
75,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.03307819366455078,1.0,2.0,137.0,KL,2021_10_13
76,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.8321270942687988,1.0,5.0,140.0,KL,2021_10_13
77,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.9168167114257812,1.0,6.0,141.0,KL,2021_10_13
78,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.41583800315856934,1.0,8.0,143.0,KL,2021_10_13
79,1R,Med,11.0,11.0,0.0,2.0,0.0,Actor,0.2826828956604004,1.0,9.0,144.0,KL,2021_10_13
80,1R,Low,5.0,5.0,0.0,3.0,1.0,Actor,0.23165321350097656,0.0,10.0,145.0,KL,2021_10_13
81,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer-incongruent,0.06609106063842773,1.0,0.0,148.0,KL,2021_10_13
82,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.06543159484863281,1.0,1.0,149.0,KL,2021_10_13
83,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.050157785415649414,1.0,2.0,150.0,KL,2021_10_13
84,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.5488970279693604,1.0,3.0,151.0,KL,2021_10_13
85,1R,High,12.0,12.0,0.0,3.0,0.0,Observer,0.3317551612854004,1.0,5.0,153.0,KL,2021_10_13
86,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.315460205078125,1.0,0.0,163.0,KL,2021_10_13
87,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.16579198837280273,1.0,1.0,164.0,KL,2021_10_13
88,1R,Med,9.0,9.0,0.0,3.0,0.0,Actor,0.40029168128967285,1.0,2.0,165.0,KL,2021_10_13
89,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.41627025604248047,1.0,3.0,166.0,KL,2021_10_13
90,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.29909706115722656,1.0,5.0,168.0,KL,2021_10_13
91,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.2999238967895508,1.0,7.0,170.0,KL,2021_10_13
92,1R,Low,2.0,2.0,0.0,2.0,1.0,Observer,0.39836788177490234,0.0,8.0,171.0,KL,2021_10_13
93,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.6316020488739014,1.0,0.0,177.0,KL,2021_10_13
94,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.5334568023681641,1.0,1.0,178.0,KL,2021_10_13
95,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.4149048328399658,1.0,2.0,179.0,KL,2021_10_13
