,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.48717948717948717,LD,0.42105263157894735,0.55,2021_09_05
1,-10,0.717948717948718,LD,0.8,0.631578947368421,2021_09_05
2,-9,0.9230769230769231,LD,0.9473684210526315,0.9,2021_09_05
3,-8,0.9743589743589743,LD,0.9629629629629629,1.0,2021_09_05
4,-7,1.0,LD,1.0,1.0,2021_09_05
5,-6,0.8974358974358975,LD,0.8888888888888888,0.9047619047619048,2021_09_05
6,-5,0.8974358974358975,LD,0.8461538461538461,0.9230769230769231,2021_09_05
7,-4,0.9487179487179487,LD,0.9047619047619048,1.0,2021_09_05
8,-3,0.9230769230769231,LD,0.9444444444444444,0.9047619047619048,2021_09_05
9,-2,0.8717948717948718,LD,0.8695652173913043,0.875,2021_09_05
10,-1,0.8974358974358975,LD,0.9047619047619048,0.8888888888888888,2021_09_05
11,0,0.1282051282051282,LD,0.10526315789473684,0.15,2021_09_05
12,1,0.3684210526315789,LD,0.55,0.16666666666666666,2021_09_05
13,2,0.7631578947368421,LD,0.7894736842105263,0.7368421052631579,2021_09_05
14,3,0.8947368421052632,LD,0.9047619047619048,0.8823529411764706,2021_09_05
15,4,1.0,LD,1.0,1.0,2021_09_05
16,5,0.9736842105263158,LD,0.9411764705882353,1.0,2021_09_05
17,6,0.9736842105263158,LD,1.0,0.9565217391304348,2021_09_05
18,7,0.9736842105263158,LD,0.9333333333333333,1.0,2021_09_05
19,8,0.9473684210526315,LD,0.9375,0.9545454545454546,2021_09_05
20,9,0.9210526315789473,LD,0.9047619047619048,0.9411764705882353,2021_09_05
21,10,0.9473684210526315,LD,0.9523809523809523,0.9411764705882353,2021_09_05
