,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Med,11.0,11.0,0.0,4.0,0.0,Actor-incongruent,0.26558685302734375,1.0,0.0,3.0,LD,2021_09_23
1,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.2823784351348877,1.0,1.0,4.0,LD,2021_09_23
2,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.08252716064453125,1.0,2.0,5.0,LD,2021_09_23
3,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.36608099937438965,1.0,5.0,8.0,LD,2021_09_23
4,1R,Med,10.0,10.0,0.0,2.0,0.0,Observer,0.0836019515991211,1.0,6.0,9.0,LD,2021_09_23
5,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.3156101703643799,1.0,0.0,11.0,LD,2021_09_23
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.33208394050598145,1.0,1.0,12.0,LD,2021_09_23
7,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.38372302055358887,1.0,2.0,13.0,LD,2021_09_23
8,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.10091614723205566,1.0,4.0,15.0,LD,2021_09_23
9,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.34824705123901367,1.0,5.0,16.0,LD,2021_09_23
10,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.5651435852050781,1.0,6.0,17.0,LD,2021_09_23
11,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.2315359115600586,1.0,7.0,18.0,LD,2021_09_23
12,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor-incongruent,0.31495213508605957,1.0,9.0,20.0,LD,2021_09_23
13,1R,Low,5.0,5.0,0.0,1.0,1.0,Observer,0.38135504722595215,0.0,10.0,21.0,LD,2021_09_23
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.2823648452758789,1.0,0.0,23.0,LD,2021_09_23
15,1R,Med,10.0,10.0,0.0,2.0,0.0,Actor-incongruent,0.033477067947387695,1.0,5.0,28.0,LD,2021_09_23
16,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.24839210510253906,1.0,6.0,29.0,LD,2021_09_23
17,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,0.0,1.0,0.0,34.0,LD,2021_09_23
18,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.3834209442138672,1.0,1.0,35.0,LD,2021_09_23
19,1R,Med,10.0,10.0,0.0,3.0,0.0,Observer,0.3979971408843994,1.0,2.0,36.0,LD,2021_09_23
20,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.03217816352844238,1.0,4.0,38.0,LD,2021_09_23
21,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.1483902931213379,1.0,5.0,39.0,LD,2021_09_23
22,1R,Low,3.0,3.0,0.0,1.0,0.0,Observer,0.0,1.0,7.0,41.0,LD,2021_09_23
23,1R,Low,7.0,7.0,0.0,1.0,0.0,Actor,0.4985923767089844,1.0,8.0,42.0,LD,2021_09_23
24,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.11662101745605469,1.0,9.0,43.0,LD,2021_09_23
25,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer,0.2322230339050293,0.0,10.0,44.0,LD,2021_09_23
26,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.16547775268554688,1.0,0.0,54.0,LD,2021_09_23
27,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer-incongruent,0.032964229583740234,1.0,0.0,58.0,LD,2021_09_23
28,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.015954017639160156,1.0,1.0,59.0,LD,2021_09_23
29,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.2652778625488281,1.0,2.0,60.0,LD,2021_09_23
30,1R,Med,9.0,9.0,0.0,2.0,0.0,Observer,0.2829902172088623,1.0,4.0,62.0,LD,2021_09_23
31,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.1821589469909668,1.0,5.0,63.0,LD,2021_09_23
32,1R,High,13.0,13.0,0.0,2.0,0.0,Actor,0.6644480228424072,1.0,6.0,64.0,LD,2021_09_23
33,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.09951305389404297,1.0,9.0,67.0,LD,2021_09_23
34,1R,High,12.0,12.0,0.0,4.0,0.0,Actor,0.18177199363708496,1.0,0.0,76.0,LD,2021_09_23
35,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.0,1.0,2.0,78.0,LD,2021_09_23
36,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.13095808029174805,1.0,3.0,79.0,LD,2021_09_23
37,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.09915423393249512,1.0,7.0,83.0,LD,2021_09_23
38,1R,Med,9.0,9.0,0.0,3.0,0.0,Observer,0.21459197998046875,1.0,8.0,84.0,LD,2021_09_23
39,1R,Low,7.0,7.0,0.0,2.0,1.0,Actor,0.28203606605529785,0.0,9.0,85.0,LD,2021_09_23
40,1R,Med,11.0,11.0,0.0,4.0,0.0,Observer-incongruent,0.24860000610351562,1.0,0.0,88.0,LD,2021_09_23
41,1R,High,13.0,13.0,0.0,3.0,0.0,Actor,0.2991218566894531,1.0,2.0,90.0,LD,2021_09_23
42,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.30051302909851074,1.0,3.0,91.0,LD,2021_09_23
43,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.016580820083618164,1.0,4.0,92.0,LD,2021_09_23
44,1R,Med,10.0,10.0,0.0,2.0,0.0,Actor,0.16652202606201172,1.0,5.0,93.0,LD,2021_09_23
45,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,1.365384817123413,1.0,6.0,94.0,LD,2021_09_23
46,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.1661670207977295,1.0,7.0,95.0,LD,2021_09_23
47,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.01628899574279785,1.0,8.0,96.0,LD,2021_09_23
48,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.24986910820007324,1.0,10.0,98.0,LD,2021_09_23
49,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor-incongruent,0.24903011322021484,1.0,13.0,101.0,LD,2021_09_23
50,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.19918107986450195,1.0,0.0,107.0,LD,2021_09_23
51,1R,Low,8.0,8.0,0.0,3.0,0.0,Observer,0.08206701278686523,1.0,1.0,108.0,LD,2021_09_23
52,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.1993567943572998,1.0,2.0,109.0,LD,2021_09_23
53,1R,Med,10.0,10.0,0.0,2.0,0.0,Observer,0.216505765914917,1.0,3.0,110.0,LD,2021_09_23
54,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.1656336784362793,1.0,4.0,111.0,LD,2021_09_23
55,1R,Low,4.0,4.0,0.0,2.0,1.0,Actor-incongruent,0.0,0.0,9.0,116.0,LD,2021_09_23
56,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,1.1990387439727783,1.0,0.0,120.0,LD,2021_09_23
57,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.2333660125732422,1.0,1.0,121.0,LD,2021_09_23
58,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.18347477912902832,1.0,3.0,123.0,LD,2021_09_23
59,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.09941625595092773,1.0,4.0,124.0,LD,2021_09_23
60,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.0,1.0,5.0,125.0,LD,2021_09_23
