,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,1.0,"[1.1171000003814697, 4.400444984436035]","[1.0, 1.0]","[1.7838139533996582, 5.667184114456177]","[0.0, 1.0]",0.0,1.0,5.582921028137207,1631662286.44088,1,1,0,-1,0.6,0.0,15,9,0,1,"[1, 0]","[1, 0]","[0, 0]","[1, 10]","[1, 0]","[0, 10]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,1NR,0.0,1
1,"[1.0, 1.0]",1.0,1.0,1.0,"[0.24820804595947266, 2.4982750415802]","[1.0, 1.0]","[0.44817304611206055, 3.38146710395813]","[1.0, 1.0]",1.0,1.0,3.3163998126983643,1631662296.757388,1,1,0,1,0.5,1.0,4,2,0,2,"[0, 0]","[0, 0]","[0, 0]","[7, 9]","[0, 0]","[7, 9]","[0, 0]","[0, 0]","[0, 0]","[7, 8]","[0, 8]","[7, 0]",1R,1R,0.0,2
2,"[1.0, 1.0]",1.0,1.0,1.0,"[0.28246307373046875, 1.6985540390014648]","[1.0, 4.0]","[1.6985540390014648, 3.7990260124206543]","[1.0, 1.0]",1.0,1.0,5.58277702331543,1631662304.757278,1,1,0,1,0.5333333333333333,0.0,15,8,0,3,"[0, 0]","[0, 0]","[0, 0]","[6, 8]","[0, 0]","[6, 8]","[0, 0]","[0, 0]","[0, 0]","[6, 7]","[0, 7]","[6, 0]",1NR,1NR,1.0,3
3,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0987708568572998, 2.2648749351501465]","[4.0, 2.0]","[0.3815469741821289, 2.5315651893615723]","[1.0, 1.0]",1.0,1.0,3.6827738285064697,1631662314.1071382,1,1,0,1,0.6666666666666666,1.0,6,4,0,4,"[0, 0]","[0, 0]","[0, 0]","[5, 7]","[0, 0]","[5, 7]","[0, 0]","[0, 0]","[0, 0]","[5, 6]","[0, 6]","[5, 0]",1R,1R,2.0,4
4,"[1.0, 1.0]",1.0,1.0,1.0,"[0.017446041107177734, 3.482806921005249]","[3.0, 4.0]","[0.7662079334259033, 4.416193962097168]","[1.0, 1.0]",1.0,1.0,5.84947681427002,1631662323.073601,0,1,1,1,0.4,0.0,15,6,0,5,"[0, 0]","[0, 0]","[0, 0]","[4, 6]","[0, 0]","[4, 6]","[0, 0]","[0, 0]","[0, 0]","[4, 5]","[0, 5]","[4, 0]",1NR,1NR,3.0,5
5,"[1.0, 1.0]",1.0,1.0,1.0,"[0.14920806884765625, 1.0655622482299805]","[3.0, 2.0]","[0.49901413917541504, 1.4489991664886475]","[1.0, 1.0]",1.0,1.0,5.082797765731812,1631662331.723556,1,1,0,1,0.6923076923076923,1.0,13,9,0,6,"[0, 0]","[0, 0]","[0, 0]","[3, 5]","[0, 0]","[3, 5]","[0, 0]","[0, 0]","[0, 0]","[3, 4]","[0, 4]","[3, 0]",1R,1R,4.0,6
6,"[1.0, 1.0]",1.0,1.0,1.0,"[0.0, 0.782073974609375]","[3.0, 3.0]","[0.6654739379882812, 1.4319188594818115]","[1.0, 1.0]",1.0,1.0,5.849562168121338,1631662339.306568,0,1,1,1,0.6666666666666666,0.0,15,10,0,7,"[0, 0]","[0, 0]","[0, 0]","[2, 4]","[0, 0]","[2, 4]","[0, 0]","[0, 0]","[0, 0]","[2, 3]","[0, 3]","[2, 0]",1NR,1NR,5.0,7
7,"[1.0, 1.0]",1.0,1.0,1.0,"[0.7666168212890625, 0.6499650478363037]","[2.0, 1.0]","[1.0333759784698486, 1.7499001026153564]","[1.0, 1.0]",1.0,1.0,5.58291482925415,1631662347.706499,1,1,0,1,0.7333333333333333,0.0,15,11,0,8,"[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",2NR,2NR,6.0,8
8,"[-1.0, 1.0]",-1.0,1.0,1.0,"[0.515855073928833, 0.6656181812286377]","[1.0, 1.0]","[0.8482811450958252, 1.1823160648345947]","[0.0, 1.0]",0.0,1.0,5.58284592628479,1631662355.739775,1,1,0,-1,0.6,0.0,15,9,0,9,"[1, 0]","[1, 0]","[0, 0]","[1, 2]","[1, 0]","[0, 2]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",1NRO,3NR,7.0,9
9,"[1.0, 1.0]",1.0,1.0,1.0,"[0.6491270065307617, 0.7325448989868164]","[1.0, 1.0]","[0.9326188564300537, 1.3658301830291748]","[1.0, 1.0]",1.0,1.0,5.583065748214722,1631662363.5063272,1,1,0,1,0.7333333333333333,0.0,15,11,0,10,"[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",1NRG,4NR,8.0,10
