,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.4145660400390625,1.0,0.0,4.0,LD,2021_09_04
1,1R,Med,9.0,9.0,0.0,3.0,0.0,Observer,0.248582124710083,1.0,2.0,6.0,LD,2021_09_04
2,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.8670237064361572,1.0,3.0,7.0,LD,2021_09_04
3,1R,High,12.0,12.0,0.0,3.0,0.0,Actor,0.1145939826965332,1.0,4.0,8.0,LD,2021_09_04
4,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.7647731304168701,1.0,5.0,9.0,LD,2021_09_04
5,1R,Low,3.0,3.0,0.0,2.0,1.0,Actor,0.05025672912597656,0.0,6.0,10.0,LD,2021_09_04
6,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer-incongruent,0.1002199649810791,1.0,0.0,12.0,LD,2021_09_04
7,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.2988250255584717,1.0,1.0,13.0,LD,2021_09_04
8,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,14.0,LD,2021_09_04
9,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.08199501037597656,1.0,4.0,16.0,LD,2021_09_04
10,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.24877476692199707,1.0,5.0,17.0,LD,2021_09_04
11,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.26595616340637207,1.0,6.0,18.0,LD,2021_09_04
12,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.017516136169433594,1.0,7.0,19.0,LD,2021_09_04
13,1R,Low,2.0,2.0,0.0,1.0,0.0,Actor,0.08299970626831055,1.0,11.0,23.0,LD,2021_09_04
14,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor-incongruent,0.016326904296875,1.0,0.0,25.0,LD,2021_09_04
15,1R,Low,3.0,3.0,0.0,1.0,0.0,Actor,0.0,1.0,6.0,31.0,LD,2021_09_04
16,1R,Low,4.0,4.0,0.0,1.0,0.0,Observer,0.565269947052002,1.0,7.0,32.0,LD,2021_09_04
17,1R,High,12.0,12.0,0.0,1.0,0.0,Actor,0.2162318229675293,1.0,9.0,34.0,LD,2021_09_04
18,1R,Low,7.0,7.0,0.0,1.0,1.0,Observer,0.0,0.0,10.0,35.0,LD,2021_09_04
19,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.28142499923706055,1.0,0.0,39.0,LD,2021_09_04
20,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.0,1.0,4.0,43.0,LD,2021_09_04
21,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.2655189037322998,1.0,5.0,44.0,LD,2021_09_04
22,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.06649422645568848,1.0,6.0,45.0,LD,2021_09_04
23,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.23109912872314453,1.0,7.0,46.0,LD,2021_09_04
24,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.016282081604003906,1.0,0.0,49.0,LD,2021_09_04
25,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.33345484733581543,1.0,7.0,56.0,LD,2021_09_04
26,1R,Med,9.0,9.0,0.0,1.0,0.0,Actor,0.8476529121398926,1.0,8.0,57.0,LD,2021_09_04
27,1R,Low,7.0,7.0,0.0,1.0,0.0,Observer,0.31731414794921875,1.0,9.0,58.0,LD,2021_09_04
28,1R,Low,3.0,3.0,0.0,1.0,0.0,Actor,0.28238487243652344,1.0,11.0,60.0,LD,2021_09_04
29,1R,Med,10.0,10.0,0.0,1.0,0.0,Observer,0.0,1.0,12.0,61.0,LD,2021_09_04
30,1R,Low,2.0,2.0,0.0,1.0,1.0,Actor,0.2483532428741455,0.0,13.0,62.0,LD,2021_09_04
31,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.2314739227294922,1.0,0.0,65.0,LD,2021_09_04
