,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor-incongruent,0.6820061206817627,1.0,0.0,0.0,KL,2021_10_18
1,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.36640095710754395,1.0,2.0,2.0,KL,2021_10_18
2,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.7003321647644043,1.0,3.0,3.0,KL,2021_10_18
3,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.46503400802612305,1.0,4.0,4.0,KL,2021_10_18
4,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.5480630397796631,1.0,6.0,6.0,KL,2021_10_18
5,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.165863037109375,1.0,9.0,9.0,KL,2021_10_18
6,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.49997377395629883,1.0,10.0,10.0,KL,2021_10_18
7,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.198591947555542,1.0,11.0,11.0,KL,2021_10_18
8,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.5993759632110596,1.0,0.0,16.0,KL,2021_10_18
9,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.48159122467041016,1.0,1.0,17.0,KL,2021_10_18
10,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.4324820041656494,1.0,2.0,18.0,KL,2021_10_18
11,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.44922518730163574,1.0,3.0,19.0,KL,2021_10_18
12,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.11513590812683105,1.0,4.0,20.0,KL,2021_10_18
13,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.032772064208984375,1.0,6.0,22.0,KL,2021_10_18
14,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.44828081130981445,1.0,7.0,23.0,KL,2021_10_18
15,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.06592774391174316,1.0,8.0,24.0,KL,2021_10_18
16,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.2999458312988281,1.0,13.0,29.0,KL,2021_10_18
17,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.1325969696044922,1.0,14.0,30.0,KL,2021_10_18
18,1R,Low,1.0,1.0,0.0,3.0,1.0,Observer,0.6985499858856201,0.0,15.0,31.0,KL,2021_10_18
19,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.1819171905517578,1.0,0.0,36.0,KL,2021_10_18
20,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor,0.2667510509490967,1.0,1.0,37.0,KL,2021_10_18
21,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.31504392623901367,1.0,2.0,38.0,KL,2021_10_18
22,1R,Low,3.0,3.0,0.0,3.0,0.0,Observer,0.11568307876586914,1.0,4.0,40.0,KL,2021_10_18
23,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.0,1.0,5.0,41.0,KL,2021_10_18
24,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.0,1.0,7.0,43.0,KL,2021_10_18
25,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor-incongruent,0.2654280662536621,1.0,9.0,45.0,KL,2021_10_18
26,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.04852581024169922,1.0,0.0,49.0,KL,2021_10_18
27,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.21446514129638672,1.0,1.0,50.0,KL,2021_10_18
28,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.4829120635986328,1.0,2.0,51.0,KL,2021_10_18
29,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.4321269989013672,1.0,5.0,54.0,KL,2021_10_18
30,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.3836669921875,1.0,6.0,55.0,KL,2021_10_18
31,1R,Low,4.0,4.0,0.0,2.0,1.0,Actor-incongruent,0.2159266471862793,0.0,9.0,58.0,KL,2021_10_18
32,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.34847474098205566,1.0,0.0,61.0,KL,2021_10_18
33,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.2659337520599365,1.0,1.0,62.0,KL,2021_10_18
34,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.3655400276184082,1.0,3.0,64.0,KL,2021_10_18
35,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.4666759967803955,1.0,4.0,65.0,KL,2021_10_18
36,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.14861798286437988,1.0,5.0,66.0,KL,2021_10_18
37,1R,Med,9.0,9.0,0.0,2.0,0.0,Observer,0.29865288734436035,1.0,6.0,67.0,KL,2021_10_18
38,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.21797609329223633,1.0,8.0,69.0,KL,2021_10_18
39,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.13194894790649414,1.0,9.0,70.0,KL,2021_10_18
40,1R,Low,3.0,3.0,0.0,1.0,1.0,Actor,0.16541075706481934,0.0,10.0,71.0,KL,2021_10_18
41,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.4153411388397217,1.0,0.0,74.0,KL,2021_10_18
42,1R,Med,10.0,10.0,0.0,2.0,0.0,Actor,0.36548304557800293,1.0,0.0,83.0,KL,2021_10_18
43,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.03281688690185547,1.0,1.0,84.0,KL,2021_10_18
44,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.19833683967590332,1.0,2.0,85.0,KL,2021_10_18
45,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.5171871185302734,1.0,3.0,86.0,KL,2021_10_18
46,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.18160104751586914,1.0,4.0,87.0,KL,2021_10_18
47,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.49901723861694336,1.0,5.0,88.0,KL,2021_10_18
48,1R,Low,5.0,5.0,0.0,1.0,0.0,Observer,0.3815009593963623,1.0,7.0,90.0,KL,2021_10_18
49,1R,Med,9.0,9.0,0.0,1.0,0.0,Observer,0.9163026809692383,1.0,8.0,91.0,KL,2021_10_18
50,1R,Low,1.0,1.0,0.0,1.0,0.0,Actor,0.4321479797363281,1.0,9.0,92.0,KL,2021_10_18
51,1R,Low,2.0,2.0,0.0,1.0,0.0,Actor,0.5996091365814209,1.0,10.0,93.0,KL,2021_10_18
52,1R,Low,3.0,3.0,0.0,1.0,1.0,Actor,0.33147597312927246,0.0,11.0,94.0,KL,2021_10_18
53,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.3155851364135742,1.0,0.0,99.0,KL,2021_10_18
54,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.41612792015075684,1.0,1.0,100.0,KL,2021_10_18
55,1R,High,13.0,13.0,0.0,4.0,0.0,Actor,0.23174095153808594,1.0,2.0,101.0,KL,2021_10_18
56,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.49991512298583984,1.0,3.0,102.0,KL,2021_10_18
57,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.2648649215698242,1.0,5.0,104.0,KL,2021_10_18
58,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.2809007167816162,1.0,6.0,105.0,KL,2021_10_18
59,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.5491781234741211,1.0,8.0,107.0,KL,2021_10_18
60,1R,Low,5.0,5.0,0.0,2.0,1.0,Observer,0.4001309871673584,0.0,9.0,108.0,KL,2021_10_18
61,1R,Med,10.0,10.0,0.0,3.0,0.0,Actor,0.6651170253753662,1.0,0.0,113.0,KL,2021_10_18
62,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.7997622489929199,1.0,1.0,114.0,KL,2021_10_18
63,1R,Med,11.0,11.0,0.0,3.0,0.0,Actor,0.29822421073913574,1.0,2.0,115.0,KL,2021_10_18
64,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.25046801567077637,1.0,3.0,116.0,KL,2021_10_18
65,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.24931788444519043,1.0,4.0,117.0,KL,2021_10_18
66,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.5498747825622559,1.0,5.0,118.0,KL,2021_10_18
67,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.033514976501464844,1.0,6.0,119.0,KL,2021_10_18
68,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.0,1.0,0.0,129.0,KL,2021_10_18
69,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.5667779445648193,1.0,1.0,130.0,KL,2021_10_18
70,1R,High,15.0,15.0,0.0,2.0,0.0,Actor,0.3645949363708496,1.0,3.0,132.0,KL,2021_10_18
71,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.36535096168518066,1.0,4.0,133.0,KL,2021_10_18
72,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.017117023468017578,1.0,5.0,134.0,KL,2021_10_18
73,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.6999409198760986,1.0,0.0,139.0,KL,2021_10_18
74,1R,Low,2.0,2.0,0.0,3.0,0.0,Observer,0.6330950260162354,1.0,1.0,140.0,KL,2021_10_18
75,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.032965898513793945,1.0,2.0,141.0,KL,2021_10_18
76,1R,Med,10.0,10.0,0.0,3.0,0.0,Actor,0.33086514472961426,1.0,3.0,142.0,KL,2021_10_18
77,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.4820067882537842,1.0,4.0,143.0,KL,2021_10_18
78,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.5329771041870117,1.0,5.0,144.0,KL,2021_10_18
79,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.5652549266815186,1.0,6.0,145.0,KL,2021_10_18
80,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.4312608242034912,1.0,7.0,146.0,KL,2021_10_18
81,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.9343490600585938,1.0,8.0,147.0,KL,2021_10_18
82,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.43304014205932617,1.0,0.0,150.0,KL,2021_10_18
83,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.2492690086364746,1.0,1.0,151.0,KL,2021_10_18
84,1R,Med,9.0,9.0,0.0,1.0,0.0,Observer,0.4829080104827881,1.0,4.0,154.0,KL,2021_10_18
85,1R,Med,9.0,9.0,0.0,2.0,0.0,Observer,0.1995067596435547,1.0,5.0,155.0,KL,2021_10_18
86,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.16526412963867188,1.0,6.0,156.0,KL,2021_10_18
87,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.21531295776367188,1.0,7.0,157.0,KL,2021_10_18
88,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,1.1485300064086914,1.0,8.0,158.0,KL,2021_10_18
89,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.26503777503967285,1.0,9.0,159.0,KL,2021_10_18
90,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.615222692489624,1.0,10.0,160.0,KL,2021_10_18
91,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.48246073722839355,1.0,11.0,161.0,KL,2021_10_18
92,1R,Low,3.0,3.0,0.0,2.0,1.0,Observer,0.44904303550720215,0.0,12.0,162.0,KL,2021_10_18
93,1R,Low,4.0,4.0,0.0,3.0,0.0,Observer,0.6337568759918213,1.0,0.0,166.0,KL,2021_10_18
94,1R,Low,7.0,7.0,0.0,1.0,0.0,Observer,0.1653439998626709,1.0,2.0,168.0,KL,2021_10_18
95,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.5661258697509766,1.0,3.0,169.0,KL,2021_10_18
96,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.2328660488128662,1.0,4.0,170.0,KL,2021_10_18
97,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.19891095161437988,1.0,5.0,171.0,KL,2021_10_18
98,1R,Low,2.0,2.0,0.0,1.0,0.0,Actor-incongruent,4.949250936508179,1.0,8.0,174.0,KL,2021_10_18
99,1R,Med,9.0,9.0,0.0,4.0,1.0,Actor-incongruent,0.5165848731994629,0.0,9.0,175.0,KL,2021_10_18
100,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.13147211074829102,1.0,0.0,179.0,KL,2021_10_18
101,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.11526703834533691,1.0,1.0,180.0,KL,2021_10_18
102,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.6652369499206543,1.0,3.0,182.0,KL,2021_10_18
103,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.4830660820007324,1.0,4.0,183.0,KL,2021_10_18
104,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.36494016647338867,1.0,6.0,185.0,KL,2021_10_18
105,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.24910998344421387,1.0,7.0,186.0,KL,2021_10_18
106,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.43242692947387695,1.0,8.0,187.0,KL,2021_10_18
107,1R,Low,7.0,7.0,0.0,2.0,1.0,Actor,0.2660348415374756,0.0,9.0,188.0,KL,2021_10_18
108,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.16461896896362305,1.0,0.0,192.0,KL,2021_10_18
109,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.21581387519836426,1.0,1.0,193.0,KL,2021_10_18
110,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.11556816101074219,1.0,2.0,194.0,KL,2021_10_18
111,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.20001673698425293,1.0,3.0,195.0,KL,2021_10_18
112,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.315230131149292,1.0,5.0,197.0,KL,2021_10_18
113,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.1157841682434082,1.0,6.0,198.0,KL,2021_10_18
114,1R,Med,10.0,10.0,0.0,2.0,1.0,Actor,0.549206018447876,0.0,8.0,200.0,KL,2021_10_18
115,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,203.0,KL,2021_10_18
116,1R,Med,10.0,10.0,0.0,4.0,0.0,Actor,0.5168700218200684,1.0,1.0,204.0,KL,2021_10_18
117,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.3982253074645996,1.0,2.0,205.0,KL,2021_10_18
118,1R,Low,3.0,3.0,0.0,4.0,0.0,Observer,0.4159049987792969,1.0,3.0,206.0,KL,2021_10_18
119,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.03271293640136719,1.0,4.0,207.0,KL,2021_10_18
120,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.0488886833190918,1.0,5.0,208.0,KL,2021_10_18
