,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[1.8332030773162842, 2.416749954223633]","[1.0, 1.0]","[2.566600799560547, 5.199779987335205]","[1.0, 0.0]",1.0,0.0,5.849570035934448,1632266976.28687,0,-1,1,1,0.6,0.0,15,9,0,1,"[0, 0]","[0, 0]","[0, 0]","[5, 2]","[5, 0]","[0, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",1NRO,1NR,0.0,1
1,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.2822699546813965, 1.4991180896759033]","[1.0, 1.0]","[0.7159340381622314, 1.8155369758605957]","[1.0, 0.0]",1.0,0.0,5.849467039108276,1632266985.003453,0,-1,1,1,0.5333333333333333,0.0,15,8,0,2,"[0, 1]","[0, 0]","[0, 1]","[4, 1]","[4, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",2NRO,2NR,1.0,2
2,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.15017175674438477, 1.5334057807922363]","[1.0, 1.0]","[0.6498558521270752, 3.083131790161133]","[1.0, 1.0]",1.0,1.0,5.849628925323486,1632266994.836639,0,-1,1,-1,0.5333333333333333,0.0,15,8,0,3,"[0, 1]","[0, 1]","[0, 0]","[3, 1]","[3, 1]","[0, 0]","[0, 1]","[0, 1]","[0, 0]","[2, 1]","[0, 1]","[2, 0]",3NRO,3NR,2.0,3
3,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.4993710517883301, 1.5149450302124023]","[1.0, 1.0]","[0.8151540756225586, 2.5326690673828125]","[1.0, 0.0]",1.0,0.0,5.849427938461304,1632267004.386564,0,-1,1,1,0.5333333333333333,0.0,15,8,0,4,"[0, 1]","[0, 0]","[0, 1]","[2, 1]","[2, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",4NRO,4NR,3.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.31569790840148926, 0.7990627288818359]","[1.0, 1.0]","[0.8659398555755615, 1.1157927513122559]","[1.0, 1.0]",1.0,1.0,5.582947015762329,1632267012.569696,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,5,"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",5NRO,5NR,4.0,5
5,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.2156670093536377, 0.7489180564880371]","[1.0, 1.0]","[0.5488362312316895, 1.3152709007263184]","[0.0, 0.0]",0.0,0.0,5.85001540184021,1632267020.3525388,0,1,1,1,0.5333333333333333,0.0,15,8,0,6,"[1, 0]","[0, 0]","[1, 0]","[1, 5]","[0, 0]","[1, 5]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",6NRO,6NR,5.0,6
6,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.3824760913848877, 0.7156221866607666]","[1.0, 1.0]","[0.3824760913848877, 1.1658751964569092]","[1.0, 0.0]",1.0,0.0,5.582696914672852,1632267028.286287,1,1,0,-1,0.8666666666666667,0.0,15,13,0,7,"[1, 0]","[1, 0]","[0, 0]","[1, 4]","[1, 0]","[0, 4]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",7NRO,7NR,6.0,7
7,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.33335304260253906, 0.6665771007537842]","[1.0, 1.0]","[0.5509459972381592, 0.9677450656890869]","[0.0, 0.0]",0.0,0.0,5.849261045455933,1632267035.169534,0,1,1,1,0.8,0.0,15,12,0,8,"[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]","[1, 0]","[0, 0]","[1, 0]","[1, 3]","[0, 0]","[1, 3]",8NRO,8NR,7.0,8
8,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.21585512161254883, 0.6312830448150635]","[1.0, 1.0]","[0.4155690670013428, 1.565399169921875]","[1.0, 0.0]",1.0,0.0,5.849534749984741,1632267043.852415,0,-1,1,1,0.6666666666666666,0.0,15,10,0,9,"[0, 0]","[0, 0]","[0, 0]","[9, 2]","[9, 0]","[0, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]",9NRO,9NR,8.0,9
9,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.26565098762512207, 0.6158289909362793]","[1.0, 1.0]","[0.4159817695617676, 0.865778923034668]","[1.0, 0.0]",1.0,0.0,5.849411725997925,1632267051.752355,0,-1,1,1,0.6,0.0,15,9,0,10,"[0, 1]","[0, 0]","[0, 1]","[8, 1]","[8, 0]","[0, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]","[1, 1]",10NRO,9NR,9.0,10
