,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,4.0,4.0,1.0,1.0,0.0,Observer-incongruent,0.24855518341064453,0.0,0.0,0.0,LD,2021_10_18
1,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.0,1.0,2.0,2.0,LD,2021_10_18
2,1R,Med,10.0,10.0,0.0,3.0,0.0,Observer,0.18322324752807617,1.0,3.0,3.0,LD,2021_10_18
3,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.19867396354675293,1.0,4.0,4.0,LD,2021_10_18
4,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.0,1.0,6.0,6.0,LD,2021_10_18
5,1R,Med,9.0,9.0,0.0,1.0,0.0,Observer,0.016876935958862305,1.0,9.0,9.0,LD,2021_10_18
6,1R,Low,3.0,3.0,0.0,1.0,0.0,Observer,0.1001138687133789,1.0,10.0,10.0,LD,2021_10_18
7,1R,Low,6.0,6.0,0.0,1.0,0.0,Observer,0.0,1.0,11.0,11.0,LD,2021_10_18
8,1R,Med,9.0,9.0,0.0,4.0,0.0,Observer,0.14879989624023438,1.0,0.0,16.0,LD,2021_10_18
9,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.033392906188964844,1.0,1.0,17.0,LD,2021_10_18
10,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.3326561450958252,1.0,2.0,18.0,LD,2021_10_18
11,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.03317523002624512,1.0,3.0,19.0,LD,2021_10_18
12,1R,Low,6.0,6.0,0.0,3.0,0.0,Observer,0.2651240825653076,1.0,4.0,20.0,LD,2021_10_18
13,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.3485591411590576,1.0,6.0,22.0,LD,2021_10_18
14,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.016653776168823242,1.0,7.0,23.0,LD,2021_10_18
15,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.26464366912841797,1.0,8.0,24.0,LD,2021_10_18
16,1R,Low,6.0,6.0,0.0,4.0,0.0,Observer,0.016849756240844727,1.0,13.0,29.0,LD,2021_10_18
17,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.34908103942871094,1.0,14.0,30.0,LD,2021_10_18
18,1R,Low,1.0,1.0,0.0,3.0,1.0,Actor,0.13108205795288086,0.0,15.0,31.0,LD,2021_10_18
19,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.11524820327758789,1.0,0.0,36.0,LD,2021_10_18
20,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,37.0,LD,2021_10_18
21,1R,Low,5.0,5.0,0.0,3.0,0.0,Actor,0.0,1.0,2.0,38.0,LD,2021_10_18
22,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.23185491561889648,1.0,4.0,40.0,LD,2021_10_18
23,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,1.0642807483673096,1.0,5.0,41.0,LD,2021_10_18
24,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.0,1.0,7.0,43.0,LD,2021_10_18
25,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer-incongruent,0.0,1.0,9.0,45.0,LD,2021_10_18
26,1R,Low,2.0,2.0,0.0,1.0,0.0,Observer,0.0823979377746582,1.0,0.0,49.0,LD,2021_10_18
27,1R,Low,5.0,5.0,0.0,1.0,0.0,Observer,0.16447687149047852,1.0,1.0,50.0,LD,2021_10_18
28,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor,0.3828611373901367,1.0,2.0,51.0,LD,2021_10_18
29,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.016510963439941406,1.0,5.0,54.0,LD,2021_10_18
30,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.016184091567993164,1.0,6.0,55.0,LD,2021_10_18
31,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer-incongruent,0.2327287197113037,0.0,9.0,58.0,LD,2021_10_18
32,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.21560883522033691,1.0,0.0,61.0,LD,2021_10_18
33,1R,Low,5.0,5.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,62.0,LD,2021_10_18
34,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.0,1.0,3.0,64.0,LD,2021_10_18
35,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.08381009101867676,1.0,4.0,65.0,LD,2021_10_18
36,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.0,1.0,5.0,66.0,LD,2021_10_18
37,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.016493797302246094,1.0,6.0,67.0,LD,2021_10_18
38,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.03460192680358887,1.0,8.0,69.0,LD,2021_10_18
39,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.0,1.0,9.0,70.0,LD,2021_10_18
40,1R,Low,3.0,3.0,0.0,2.0,1.0,Observer,0.017206907272338867,0.0,10.0,71.0,LD,2021_10_18
41,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.1990070343017578,1.0,0.0,74.0,LD,2021_10_18
42,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.11620092391967773,1.0,0.0,83.0,LD,2021_10_18
43,1R,Low,7.0,7.0,0.0,3.0,0.0,Observer,0.09953522682189941,1.0,1.0,84.0,LD,2021_10_18
44,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.0658266544342041,1.0,2.0,85.0,LD,2021_10_18
45,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.04970908164978027,1.0,3.0,86.0,LD,2021_10_18
46,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.21499276161193848,1.0,4.0,87.0,LD,2021_10_18
47,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.015326976776123047,1.0,5.0,88.0,LD,2021_10_18
48,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.1986839771270752,1.0,7.0,90.0,LD,2021_10_18
49,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.13298273086547852,1.0,8.0,91.0,LD,2021_10_18
50,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.016822099685668945,1.0,9.0,92.0,LD,2021_10_18
51,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.0836491584777832,1.0,10.0,93.0,LD,2021_10_18
52,1R,Low,3.0,3.0,0.0,2.0,1.0,Observer,1.5816121101379395,0.0,11.0,94.0,LD,2021_10_18
53,1R,Low,3.0,3.0,0.0,1.0,0.0,Observer,0.21555399894714355,1.0,0.0,99.0,LD,2021_10_18
54,1R,Low,4.0,4.0,0.0,1.0,0.0,Observer,0.265186071395874,1.0,1.0,100.0,LD,2021_10_18
55,1R,High,13.0,13.0,0.0,4.0,0.0,Observer,0.11590409278869629,1.0,2.0,101.0,LD,2021_10_18
56,1R,Low,4.0,4.0,0.0,3.0,0.0,Actor,0.2335512638092041,1.0,3.0,102.0,LD,2021_10_18
57,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.06531381607055664,1.0,5.0,104.0,LD,2021_10_18
58,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.0,1.0,6.0,105.0,LD,2021_10_18
59,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.032935142517089844,1.0,8.0,107.0,LD,2021_10_18
60,1R,Low,5.0,5.0,0.0,2.0,1.0,Actor,0.0,0.0,9.0,108.0,LD,2021_10_18
61,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.0,1.0,0.0,113.0,LD,2021_10_18
62,1R,Low,2.0,2.0,0.0,3.0,0.0,Actor,0.0,1.0,1.0,114.0,LD,2021_10_18
63,1R,Med,11.0,11.0,0.0,2.0,0.0,Observer,0.0,1.0,2.0,115.0,LD,2021_10_18
64,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.08282995223999023,1.0,3.0,116.0,LD,2021_10_18
65,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.11578702926635742,1.0,4.0,117.0,LD,2021_10_18
66,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.0,1.0,5.0,118.0,LD,2021_10_18
