,trial_after,accuracy,player,accuracy_actor,accuracy_observer,date
0,-11,0.5641025641025641,LD,0.631578947368421,0.5,2021_10_16
1,-10,0.5641025641025641,LD,0.6470588235294118,0.5,2021_10_16
2,-9,0.8461538461538461,LD,0.85,0.8421052631578947,2021_10_16
3,-8,0.8717948717948718,LD,0.9,0.8421052631578947,2021_10_16
4,-7,0.9743589743589743,LD,0.9473684210526315,1.0,2021_10_16
5,-6,0.8461538461538461,LD,0.8947368421052632,0.8,2021_10_16
6,-5,0.9230769230769231,LD,0.9,0.9473684210526315,2021_10_16
7,-4,0.9230769230769231,LD,0.9565217391304348,0.875,2021_10_16
8,-3,0.8974358974358975,LD,0.7894736842105263,1.0,2021_10_16
9,-2,0.7692307692307693,LD,0.75,0.782608695652174,2021_10_16
10,-1,0.8717948717948718,LD,0.8571428571428571,0.8888888888888888,2021_10_16
11,0,0.23076923076923078,LD,0.25,0.21052631578947367,2021_10_16
12,1,0.41025641025641024,LD,0.5294117647058824,0.3181818181818182,2021_10_16
13,2,0.6923076923076923,LD,0.7647058823529411,0.6363636363636364,2021_10_16
14,3,0.8717948717948718,LD,0.8333333333333334,0.9333333333333333,2021_10_16
15,4,0.9230769230769231,LD,0.8888888888888888,0.9523809523809523,2021_10_16
16,5,0.8717948717948718,LD,0.8095238095238095,0.9444444444444444,2021_10_16
17,6,0.9487179487179487,LD,0.9375,0.9565217391304348,2021_10_16
18,7,0.8461538461538461,LD,0.9,0.7894736842105263,2021_10_16
19,8,0.9230769230769231,LD,0.8947368421052632,0.95,2021_10_16
20,9,0.8205128205128205,LD,0.8823529411764706,0.7727272727272727,2021_10_16
21,10,0.8717948717948718,LD,0.75,0.9565217391304348,2021_10_16
