,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Confidence,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.36632871627807617,1.0,0.0,6.0,LD,2021_08_15
1,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.28220510482788086,1.0,1.0,7.0,LD,2021_08_15
2,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.3653452396392822,1.0,2.0,8.0,LD,2021_08_15
3,1R,Med,11.0,11.0,0.0,2.0,0.0,Actor,0.21478891372680664,1.0,3.0,9.0,LD,2021_08_15
4,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer-incongruent,0.23141098022460938,1.0,0.0,11.0,LD,2021_08_15
5,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.5159509181976318,1.0,2.0,13.0,LD,2021_08_15
6,1R,Low,2.0,2.0,0.0,2.0,0.0,Observer,0.8170897960662842,1.0,3.0,14.0,LD,2021_08_15
7,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.8160598278045654,1.0,4.0,15.0,LD,2021_08_15
8,1R,Low,1.0,1.0,0.0,1.0,0.0,Actor,0.3491830825805664,1.0,6.0,17.0,LD,2021_08_15
9,1R,Low,8.0,8.0,0.0,1.0,0.0,Observer,1.0318918228149414,1.0,7.0,18.0,LD,2021_08_15
10,1R,Low,7.0,7.0,0.0,4.0,0.0,Actor-incongruent,0.28258299827575684,1.0,0.0,23.0,LD,2021_08_15
11,1R,Low,2.0,2.0,0.0,4.0,0.0,Observer,0.5141758918762207,1.0,1.0,24.0,LD,2021_08_15
12,1R,Low,7.0,7.0,0.0,4.0,0.0,Observer,0.4167001247406006,1.0,2.0,25.0,LD,2021_08_15
13,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor-incongruent,0.08230805397033691,1.0,4.0,27.0,LD,2021_08_15
14,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.14754891395568848,1.0,5.0,28.0,LD,2021_08_15
15,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.18307113647460938,1.0,6.0,29.0,LD,2021_08_15
16,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor-incongruent,0.050019025802612305,1.0,8.0,31.0,LD,2021_08_15
17,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor-incongruent,0.0,1.0,12.0,35.0,LD,2021_08_15
18,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer-incongruent,0.14879703521728516,1.0,14.0,37.0,LD,2021_08_15
19,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.3663961887359619,1.0,15.0,38.0,LD,2021_08_15
20,1R,Low,4.0,4.0,0.0,2.0,1.0,Actor,0.04942584037780762,0.0,16.0,39.0,LD,2021_08_15
21,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.06493973731994629,1.0,0.0,43.0,LD,2021_08_15
22,1R,High,14.0,14.0,0.0,4.0,0.0,Actor,0.33200597763061523,1.0,1.0,44.0,LD,2021_08_15
23,1R,Med,11.0,11.0,0.0,3.0,0.0,Actor,0.08354616165161133,1.0,2.0,45.0,LD,2021_08_15
24,1R,Low,3.0,3.0,0.0,3.0,0.0,Actor,0.2819709777832031,1.0,3.0,46.0,LD,2021_08_15
25,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor-incongruent,0.28194475173950195,1.0,6.0,49.0,LD,2021_08_15
26,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.2486872673034668,1.0,7.0,50.0,LD,2021_08_15
27,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.26508069038391113,1.0,8.0,51.0,LD,2021_08_15
28,1R,Low,5.0,5.0,0.0,2.0,0.0,Observer,0.0,1.0,9.0,52.0,LD,2021_08_15
29,1R,Low,5.0,5.0,0.0,2.0,1.0,Actor,0.033029794692993164,0.0,10.0,53.0,LD,2021_08_15
30,1R,Low,8.0,8.0,0.0,4.0,0.0,Observer,0.33185386657714844,1.0,0.0,58.0,LD,2021_08_15
31,1R,Low,7.0,7.0,0.0,3.0,0.0,Actor,0.1658308506011963,1.0,2.0,60.0,LD,2021_08_15
32,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor-incongruent,0.16612982749938965,1.0,5.0,63.0,LD,2021_08_15
33,1R,Low,6.0,6.0,0.0,2.0,1.0,Actor,0.23099493980407715,0.0,6.0,64.0,LD,2021_08_15
34,1R,Low,4.0,4.0,0.0,4.0,0.0,Observer,0.19916892051696777,1.0,0.0,67.0,LD,2021_08_15
35,1R,Low,1.0,1.0,0.0,3.0,0.0,Actor,0.0,1.0,2.0,69.0,LD,2021_08_15
36,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.0,1.0,4.0,71.0,LD,2021_08_15
37,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor-incongruent,0.19945502281188965,1.0,7.0,74.0,LD,2021_08_15
38,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0991969108581543,1.0,0.0,76.0,LD,2021_08_15
39,1R,Low,6.0,6.0,0.0,3.0,0.0,Actor,0.23102378845214844,1.0,3.0,79.0,LD,2021_08_15
40,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.03437185287475586,1.0,4.0,80.0,LD,2021_08_15
41,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor-incongruent,0.14856290817260742,1.0,6.0,82.0,LD,2021_08_15
42,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor-incongruent,0.0,1.0,9.0,85.0,LD,2021_08_15
43,1R,Med,9.0,9.0,0.0,2.0,1.0,Observer,0.06557607650756836,0.0,10.0,86.0,LD,2021_08_15
44,1R,Med,9.0,9.0,0.0,4.0,0.0,Actor,0.14887690544128418,1.0,0.0,88.0,LD,2021_08_15
45,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor-incongruent,0.13219594955444336,1.0,3.0,91.0,LD,2021_08_15
46,1R,Low,6.0,6.0,0.0,2.0,0.0,Actor,0.19891715049743652,1.0,4.0,92.0,LD,2021_08_15
47,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.3653409481048584,1.0,5.0,93.0,LD,2021_08_15
48,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.1655259132385254,1.0,6.0,94.0,LD,2021_08_15
49,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.2987329959869385,1.0,7.0,95.0,LD,2021_08_15
50,1R,Low,8.0,8.0,0.0,2.0,0.0,Observer,0.33307504653930664,1.0,8.0,96.0,LD,2021_08_15
51,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer,0.0,0.0,9.0,97.0,LD,2021_08_15
52,1R,Low,3.0,3.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,99.0,LD,2021_08_15
53,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.0,1.0,1.0,100.0,LD,2021_08_15
54,1R,Low,5.0,5.0,0.0,4.0,0.0,Observer,0.0,1.0,2.0,101.0,LD,2021_08_15
55,1R,Low,3.0,3.0,0.0,1.0,0.0,Observer-incongruent,0.2327439785003662,1.0,8.0,107.0,LD,2021_08_15
56,1R,Low,7.0,7.0,0.0,1.0,0.0,Actor,0.18256187438964844,1.0,9.0,108.0,LD,2021_08_15
57,1R,Low,3.0,3.0,0.0,1.0,0.0,Actor,0.5336399078369141,1.0,10.0,109.0,LD,2021_08_15
58,1R,Low,2.0,2.0,0.0,1.0,1.0,Actor,0.0,0.0,11.0,110.0,LD,2021_08_15
59,1R,Low,2.0,2.0,0.0,4.0,0.0,Actor-incongruent,0.2986471652984619,1.0,0.0,115.0,LD,2021_08_15
60,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.3319728374481201,1.0,1.0,116.0,LD,2021_08_15
61,1R,High,12.0,12.0,0.0,2.0,0.0,Actor,0.017121076583862305,1.0,4.0,119.0,LD,2021_08_15
62,1R,Low,3.0,3.0,0.0,1.0,0.0,Actor-incongruent,0.31619906425476074,1.0,7.0,122.0,LD,2021_08_15
63,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.14824986457824707,1.0,0.0,124.0,LD,2021_08_15
64,1R,Med,9.0,9.0,0.0,2.0,0.0,Actor,0.21649384498596191,1.0,2.0,126.0,LD,2021_08_15
65,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor,0.017473220825195312,1.0,4.0,128.0,LD,2021_08_15
66,1R,Low,7.0,7.0,0.0,2.0,0.0,Observer,0.18196511268615723,1.0,5.0,129.0,LD,2021_08_15
67,1R,High,13.0,13.0,0.0,4.0,1.0,Observer-incongruent,0.0,0.0,15.0,139.0,LD,2021_08_15
68,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.0,1.0,0.0,143.0,LD,2021_08_15
69,1R,Low,1.0,1.0,0.0,3.0,0.0,Observer,0.0,1.0,1.0,144.0,LD,2021_08_15
70,1R,Low,1.0,1.0,0.0,2.0,0.0,Observer,0.09910297393798828,1.0,3.0,146.0,LD,2021_08_15
71,1R,Med,11.0,11.0,0.0,2.0,0.0,Actor,0.015759944915771484,1.0,4.0,147.0,LD,2021_08_15
72,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor,0.21592211723327637,1.0,5.0,148.0,LD,2021_08_15
73,1R,Low,8.0,8.0,0.0,4.0,0.0,Actor-incongruent,0.06663393974304199,1.0,0.0,157.0,LD,2021_08_15
74,1R,Low,1.0,1.0,0.0,4.0,0.0,Actor,0.283066987991333,1.0,1.0,158.0,LD,2021_08_15
75,1R,Med,10.0,10.0,0.0,1.0,0.0,Observer-incongruent,0.04965972900390625,1.0,9.0,166.0,LD,2021_08_15
76,1R,Low,2.0,2.0,0.0,2.0,0.0,Actor-incongruent,0.0,1.0,11.0,168.0,LD,2021_08_15
77,1R,Low,7.0,7.0,0.0,2.0,0.0,Actor,0.23311591148376465,1.0,12.0,169.0,LD,2021_08_15
78,1R,Low,4.0,4.0,0.0,2.0,1.0,Observer,0.1340951919555664,0.0,13.0,170.0,LD,2021_08_15
79,1R,Low,6.0,6.0,0.0,1.0,0.0,Actor,2.899160146713257,1.0,0.0,174.0,LD,2021_08_15
80,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor,0.1995248794555664,1.0,1.0,175.0,LD,2021_08_15
81,1R,Low,5.0,5.0,0.0,3.0,0.0,Observer,0.23266887664794922,1.0,2.0,176.0,LD,2021_08_15
82,1R,Low,3.0,3.0,0.0,2.0,0.0,Observer,0.43335390090942383,1.0,4.0,178.0,LD,2021_08_15
83,1R,Low,4.0,4.0,0.0,2.0,0.0,Actor,0.3325538635253906,1.0,5.0,179.0,LD,2021_08_15
84,1R,Low,4.0,4.0,0.0,2.0,0.0,Observer,0.28184986114501953,1.0,7.0,181.0,LD,2021_08_15
85,1R,Low,1.0,1.0,0.0,2.0,1.0,Observer,0.21477603912353516,0.0,8.0,182.0,LD,2021_08_15
86,1R,Med,10.0,10.0,0.0,4.0,0.0,Observer,0.033215999603271484,1.0,0.0,184.0,LD,2021_08_15
87,1R,Low,1.0,1.0,0.0,4.0,0.0,Observer,0.08195805549621582,1.0,1.0,185.0,LD,2021_08_15
88,1R,Med,10.0,10.0,0.0,3.0,0.0,Observer,0.06610488891601562,1.0,2.0,186.0,LD,2021_08_15
89,1R,Low,6.0,6.0,0.0,2.0,0.0,Observer,0.0,1.0,3.0,187.0,LD,2021_08_15
90,1R,Low,1.0,1.0,0.0,2.0,0.0,Actor,0.4495689868927002,1.0,4.0,188.0,LD,2021_08_15
91,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.01638197898864746,1.0,8.0,192.0,LD,2021_08_15
92,1R,Low,5.0,5.0,0.0,2.0,1.0,Observer,0.0,0.0,9.0,193.0,LD,2021_08_15
93,1R,Low,6.0,6.0,0.0,4.0,0.0,Actor-incongruent,0.18182706832885742,1.0,0.0,198.0,LD,2021_08_15
94,1R,Low,4.0,4.0,0.0,4.0,0.0,Actor,0.0,1.0,1.0,199.0,LD,2021_08_15
95,1R,Low,5.0,5.0,0.0,2.0,0.0,Actor-incongruent,0.0,1.0,4.0,202.0,LD,2021_08_15
96,1R,Low,8.0,8.0,0.0,2.0,0.0,Actor,0.09988021850585938,1.0,5.0,203.0,LD,2021_08_15
97,1R,Low,3.0,3.0,0.0,2.0,0.0,Actor,0.18192219734191895,1.0,6.0,204.0,LD,2021_08_15
