,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,trial_num,switched_self,switched_self_l2r,switched_self_r2l,n_pre_switch_self,n_pre_switch_self_l2r,n_pre_switch_self_r2l,switched_actor,switched_actor_l2r,switched_actor_r2l,n_pre_switch_actor,n_pre_switch_actor_l2r,n_pre_switch_actor_r2l,history,alt_history,pos_in_block,pos_in_block_obj
0,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[1.4314842224121094, 2.2649290561676025]","[1.0, 1.0]","[1.914588212966919, 3.6313321590423584]","[1.0, 0.0]",1.0,0.0,5.8489089012146,1632439752.510018,0,-1,1,1,0.6,0.0,15,9,0,1,"[0, 0]","[0, 0]","[0, 0]","[2, 4]","[2, 0]","[0, 4]","[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 2]","[1, 0]",1NRO,1NR,0.0,1
1,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.06607794761657715, 3.148509979248047]","[1.0, 1.0]","[0.6145050525665283, 3.581808090209961]","[1.0, 0.0]",1.0,0.0,5.582926988601685,1632439763.059699,1,1,0,-1,0.8,0.0,15,12,0,2,"[1, 0]","[1, 0]","[0, 0]","[1, 3]","[1, 0]","[0, 3]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[0, 0]",2NRO,2NR,1.0,2
2,"[1.0, 1.0]",1.0,1.0,-1.0,"[0.5491940975189209, 1.1493237018585205]","[1.0, 1.0]","[0.8157129287719727, 1.5491600036621094]","[0.0, 0.0]",0.0,0.0,5.5828399658203125,1632439771.109687,1,1,0,1,0.8,0.0,15,12,0,3,"[1, 0]","[0, 0]","[1, 0]","[1, 2]","[0, 0]","[1, 2]","[1, 0]","[0, 0]","[1, 0]","[1, 9]","[0, 9]","[1, 0]",3NRO,3NR,2.0,3
3,"[-1.0, 1.0]",-1.0,1.0,-1.0,"[0.3655719757080078, 1.5488379001617432]","[1.0, 1.0]","[0.7487800121307373, 2.4487760066986084]","[1.0, 0.0]",1.0,0.0,5.099447965621948,1632439780.109513,1,1,0,-1,0.8461538461538461,1.0,13,11,0,4,"[0, 1]","[0, 0]","[0, 1]","[8, 1]","[8, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[8, 8]","[8, 8]","[0, 0]",1R,1R,0.0,4
4,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.26558685302734375, 0.26558685302734375]","[4.0, 3.0]","[0.5313458442687988, 1.165583848953247]","[1.0, 1.0]",1.0,1.0,3.2994539737701416,1632439787.426194,1,-1,0,-1,1.0,1.0,4,4,0,5,"[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 7]","[7, 7]","[0, 0]",1R,1R,1.0,5
5,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.2823784351348877, 0.4324061870574951]","[4.0, 4.0]","[0.415607213973999, 0.9323742389678955]","[1.0, 1.0]",1.0,1.0,2.6828620433807373,1632439792.775985,0,-1,1,-1,1.0,1.0,1,1,0,6,"[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6, 6]","[6, 6]","[0, 0]",1R,1R,2.0,6
6,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.08252716064453125, 0.3658432960510254]","[3.0, 3.0]","[0.8489840030670166, 1.3490591049194336]","[1.0, 1.0]",1.0,1.0,5.582887172698975,1632439797.792521,1,-1,0,-1,0.7333333333333333,0.0,15,11,0,7,"[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5, 5]","[5, 5]","[0, 0]",1NR,1NR,3.0,7
7,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.032301902770996094, 0.6314139366149902]","[3.0, 3.0]","[0.5480189323425293, 2.3313257694244385]","[1.0, 1.0]",1.0,1.0,5.582947254180908,1632439806.875615,1,-1,0,-1,0.6666666666666666,0.0,15,10,0,8,"[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 4]","[4, 4]","[0, 0]",2NR,2NR,4.0,8
8,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.24843597412109375, 1.481806993484497]","[2.0, 1.0]","[0.5651218891143799, 1.8651769161224365]","[1.0, 1.0]",1.0,1.0,2.699448108673096,1632439815.509003,0,-1,1,-1,1.0,1.0,1,1,0,9,"[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 3]","[3, 3]","[0, 0]",1R,1R,5.0,9
9,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[0.36608099937438965, 0.2492201328277588]","[2.0, 2.0]","[0.4660909175872803, 0.9159448146820068]","[1.0, 1.0]",1.0,1.0,4.682823181152344,1632439820.1587808,0,-1,1,-1,0.9090909090909092,1.0,11,10,0,10,"[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 2]","[2, 2]","[0, 0]",1R,1R,6.0,10
