,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
101,1R,Low,6.0,6.0,0.0,0.0,self,0.9664661884307861,1.0,12.0,173.0,Offenbach,20221110
102,1R,Low,2.0,2.0,0.0,1.0,self,1.0836639404296875,-1.0,13.0,174.0,Offenbach,20221110
103,1R,Low,3.0,3.0,0.0,0.0,self,1.3988502025604248,1.0,0.0,177.0,Offenbach,20221110
104,1R,Med,9.0,9.0,0.0,0.0,self,1.1997709274291992,1.0,1.0,178.0,Offenbach,20221110
105,1R,Low,2.0,2.0,0.0,0.0,self,1.2332541942596436,1.0,2.0,179.0,Offenbach,20221110
106,1R,Low,2.0,2.0,0.0,0.0,self,2.4159250259399414,1.0,3.0,180.0,Offenbach,20221110
107,1R,Low,2.0,2.0,0.0,0.0,self,0.9663779735565186,1.0,4.0,181.0,Offenbach,20221110
108,1R,Low,4.0,4.0,0.0,0.0,self,1.3661668300628662,1.0,5.0,182.0,Offenbach,20221110
109,1R,Med,9.0,9.0,0.0,0.0,self,2.099485158920288,1.0,6.0,183.0,Offenbach,20221110
110,1R,Low,5.0,5.0,0.0,0.0,self,3.18375301361084,1.0,7.0,184.0,Offenbach,20221110
111,1R,Low,3.0,3.0,0.0,0.0,self,1.5332181453704834,1.0,8.0,185.0,Offenbach,20221110
112,1R,Low,2.0,2.0,0.0,1.0,self,1.1828439235687256,-1.0,9.0,186.0,Offenbach,20221110
113,1R,Low,7.0,7.0,0.0,0.0,self,1.532961130142212,1.0,0.0,189.0,Offenbach,20221110
114,1R,Low,5.0,5.0,0.0,0.0,self,1.150184154510498,1.0,1.0,190.0,Offenbach,20221110
115,1R,Low,5.0,5.0,0.0,0.0,self,1.300286054611206,1.0,2.0,191.0,Offenbach,20221110
116,1R,Med,10.0,10.0,0.0,0.0,self,0.9670741558074951,1.0,4.0,193.0,Offenbach,20221110
117,1R,Low,3.0,3.0,0.0,0.0,self,1.0845508575439453,1.0,5.0,194.0,Offenbach,20221110
118,1R,Low,2.0,2.0,0.0,0.0,self,1.1003177165985107,1.0,6.0,195.0,Offenbach,20221110
119,1R,Low,3.0,3.0,0.0,0.0,self,0.9998610019683838,1.0,7.0,196.0,Offenbach,20221110
120,1R,Low,1.0,1.0,0.0,0.0,self,1.5161139965057373,1.0,9.0,198.0,Offenbach,20221110
121,1R,Med,11.0,11.0,0.0,1.0,self,1.0337188243865967,-1.0,10.0,199.0,Offenbach,20221110
122,1R,Low,7.0,7.0,0.0,0.0,self,1.4001619815826416,1.0,0.0,202.0,Offenbach,20221110
123,1R,Med,10.0,10.0,0.0,0.0,self,1.0328419208526611,1.0,1.0,203.0,Offenbach,20221110
124,1R,Low,4.0,4.0,0.0,0.0,self,1.3828787803649902,1.0,2.0,204.0,Offenbach,20221110
125,1R,Low,3.0,3.0,0.0,0.0,self,1.1669621467590332,1.0,3.0,205.0,Offenbach,20221110
126,1R,Low,1.0,1.0,0.0,0.0,self,0.9665517807006836,1.0,4.0,206.0,Offenbach,20221110
127,1R,Low,8.0,8.0,0.0,0.0,self,1.666543960571289,1.0,5.0,207.0,Offenbach,20221110
128,1R,Low,6.0,6.0,0.0,0.0,self,1.2826671600341797,1.0,6.0,208.0,Offenbach,20221110
129,1R,Low,8.0,8.0,0.0,0.0,self,1.1328558921813965,1.0,7.0,209.0,Offenbach,20221110
130,1R,Low,3.0,3.0,0.0,0.0,self,1.132939100265503,1.0,9.0,211.0,Offenbach,20221110
131,1R,Low,4.0,4.0,0.0,0.0,self,1.6166012287139893,1.0,10.0,212.0,Offenbach,20221110
132,1R,Low,7.0,7.0,0.0,0.0,self,1.782932996749878,1.0,11.0,213.0,Offenbach,20221110
133,1R,Low,1.0,1.0,0.0,1.0,self,1.5828819274902344,-1.0,12.0,214.0,Offenbach,20221110
134,1R,Low,2.0,2.0,0.0,0.0,self,1.0837771892547607,1.0,0.0,216.0,Offenbach,20221110
135,1R,Low,2.0,2.0,0.0,0.0,self,1.1327478885650635,1.0,1.0,217.0,Offenbach,20221110
136,1R,Low,2.0,2.0,0.0,0.0,self,0.9670059680938721,1.0,2.0,218.0,Offenbach,20221110
137,1R,Low,2.0,2.0,0.0,0.0,self,0.9667770862579346,1.0,3.0,219.0,Offenbach,20221110
138,1R,Low,4.0,4.0,0.0,0.0,self,0.9664661884307861,1.0,4.0,220.0,Offenbach,20221110
139,1R,Low,3.0,3.0,0.0,0.0,self,1.0656559467315674,1.0,5.0,221.0,Offenbach,20221110
140,1R,Low,5.0,5.0,0.0,0.0,self,1.1329381465911865,1.0,7.0,223.0,Offenbach,20221110
141,1R,Low,2.0,2.0,0.0,0.0,self,1.3838181495666504,1.0,9.0,225.0,Offenbach,20221110
142,1R,Low,1.0,1.0,0.0,1.0,self,2.1169626712799072,-1.0,11.0,227.0,Offenbach,20221110
143,1R,Low,3.0,3.0,0.0,0.0,self,2.266922950744629,1.0,0.0,230.0,Offenbach,20221110
144,1R,Low,1.0,1.0,0.0,0.0,self,1.3006131649017334,1.0,1.0,231.0,Offenbach,20221110
145,1R,Low,7.0,7.0,0.0,0.0,self,1.2198760509490967,1.0,2.0,232.0,Offenbach,20221110
146,1R,Low,7.0,7.0,0.0,0.0,self,1.7662200927734375,1.0,3.0,233.0,Offenbach,20221110
147,1R,Low,6.0,6.0,0.0,0.0,self,1.4666228294372559,1.0,4.0,234.0,Offenbach,20221110
148,1R,Low,2.0,2.0,1.0,0.0,self,2.449784994125366,-1.0,5.0,235.0,Offenbach,20221110
149,1R,Low,3.0,3.0,0.0,0.0,self,0.9656951427459717,1.0,0.0,241.0,Offenbach,20221110
150,1R,Low,3.0,3.0,0.0,0.0,self,0.9662401676177979,1.0,1.0,242.0,Offenbach,20221110
151,1R,Low,2.0,2.0,0.0,0.0,self,1.4164319038391113,1.0,2.0,243.0,Offenbach,20221110
152,1R,Low,4.0,4.0,0.0,0.0,self,1.0835599899291992,1.0,3.0,244.0,Offenbach,20221110
153,1R,Low,7.0,7.0,0.0,0.0,self,1.1329541206359863,1.0,4.0,245.0,Offenbach,20221110
154,1R,Low,2.0,2.0,0.0,0.0,self,1.3160319328308105,1.0,6.0,247.0,Offenbach,20221110
155,1R,Low,1.0,1.0,0.0,0.0,self,1.5678019523620605,1.0,7.0,248.0,Offenbach,20221110
156,1R,Low,7.0,7.0,0.0,0.0,self,1.216641902923584,1.0,8.0,249.0,Offenbach,20221110
157,1R,Low,6.0,6.0,0.0,0.0,self,1.300300121307373,1.0,9.0,250.0,Offenbach,20221110
158,1R,Low,4.0,4.0,0.0,1.0,self,1.1327617168426514,-1.0,10.0,251.0,Offenbach,20221110
159,1R,Low,4.0,4.0,0.0,0.0,self,1.3994617462158203,1.0,0.0,254.0,Offenbach,20221110
160,1R,Low,5.0,5.0,0.0,0.0,self,1.1341700553894043,1.0,1.0,255.0,Offenbach,20221110
161,1R,Low,3.0,3.0,0.0,0.0,self,1.633141040802002,1.0,2.0,256.0,Offenbach,20221110
162,1R,Low,7.0,7.0,0.0,0.0,self,1.282999038696289,1.0,3.0,257.0,Offenbach,20221110
163,1R,Low,3.0,3.0,0.0,0.0,self,1.1998848915100098,1.0,4.0,258.0,Offenbach,20221110
164,1R,Low,6.0,6.0,0.0,0.0,self,1.0165841579437256,1.0,10.0,264.0,Offenbach,20221110
165,1R,Low,6.0,6.0,0.0,0.0,self,1.7834289073944092,1.0,11.0,265.0,Offenbach,20221110
166,1R,Low,6.0,6.0,0.0,0.0,self,1.2831411361694336,1.0,13.0,267.0,Offenbach,20221110
167,1R,Low,7.0,7.0,0.0,1.0,self,1.1329708099365234,-1.0,14.0,268.0,Offenbach,20221110
168,1R,Low,3.0,3.0,0.0,0.0,self,1.8337461948394775,1.0,0.0,270.0,Offenbach,20221110
169,1R,Med,11.0,11.0,0.0,0.0,self,1.499582052230835,1.0,1.0,271.0,Offenbach,20221110
170,1R,Low,2.0,2.0,0.0,0.0,self,1.849682331085205,1.0,2.0,272.0,Offenbach,20221110
171,1R,Low,6.0,6.0,0.0,0.0,self,0.9663469791412354,1.0,3.0,273.0,Offenbach,20221110
172,1R,Low,7.0,7.0,0.0,0.0,self,1.3161978721618652,1.0,5.0,275.0,Offenbach,20221110
173,1R,Low,4.0,4.0,0.0,0.0,self,1.0323069095611572,1.0,6.0,276.0,Offenbach,20221110
174,1R,Low,6.0,6.0,0.0,0.0,self,1.0333528518676758,1.0,7.0,277.0,Offenbach,20221110
175,1R,Low,8.0,8.0,0.0,0.0,self,1.0494379997253418,1.0,8.0,278.0,Offenbach,20221110
176,1R,Low,1.0,1.0,0.0,1.0,self,1.1659059524536133,-1.0,9.0,279.0,Offenbach,20221110
177,1R,Low,4.0,4.0,0.0,0.0,self,1.3837299346923828,1.0,0.0,282.0,Offenbach,20221110
178,1R,Low,7.0,7.0,0.0,0.0,self,2.549072027206421,1.0,1.0,283.0,Offenbach,20221110
179,1R,Low,1.0,1.0,0.0,0.0,self,1.3170671463012695,1.0,2.0,284.0,Offenbach,20221110
180,1R,Low,1.0,1.0,0.0,0.0,self,1.0662569999694824,1.0,3.0,285.0,Offenbach,20221110
181,1R,Low,6.0,6.0,0.0,0.0,self,1.2342970371246338,1.0,4.0,286.0,Offenbach,20221110
182,1R,Low,8.0,8.0,0.0,0.0,self,1.4486608505249023,1.0,0.0,295.0,Offenbach,20221110
183,1R,Low,6.0,6.0,0.0,0.0,self,1.0500071048736572,1.0,1.0,296.0,Offenbach,20221110
184,1R,Low,1.0,1.0,0.0,0.0,self,0.9999630451202393,1.0,2.0,297.0,Offenbach,20221110
185,1R,Low,2.0,2.0,0.0,0.0,self,1.2166950702667236,1.0,4.0,299.0,Offenbach,20221110
186,1R,Low,4.0,4.0,0.0,0.0,self,0.9828081130981445,1.0,5.0,300.0,Offenbach,20221110
187,1R,Low,5.0,5.0,0.0,0.0,self,1.06636381149292,1.0,6.0,301.0,Offenbach,20221110
188,1R,Med,9.0,9.0,0.0,0.0,self,1.0996391773223877,1.0,8.0,303.0,Offenbach,20221110
189,1R,Low,4.0,4.0,0.0,1.0,self,0.9662160873413086,-1.0,9.0,304.0,Offenbach,20221110
190,1R,Low,3.0,3.0,0.0,0.0,self,2.03302001953125,1.0,0.0,308.0,Offenbach,20221110
191,1R,Low,2.0,2.0,0.0,0.0,self,1.3663320541381836,1.0,1.0,309.0,Offenbach,20221110
192,1R,Low,8.0,8.0,0.0,0.0,self,1.0161101818084717,1.0,0.0,319.0,Offenbach,20221110
193,1R,Low,1.0,1.0,0.0,0.0,self,1.0996320247650146,1.0,1.0,320.0,Offenbach,20221110
194,1R,Low,6.0,6.0,0.0,0.0,self,1.2337000370025635,1.0,2.0,321.0,Offenbach,20221110
195,1R,Low,1.0,1.0,0.0,0.0,self,1.050616979598999,1.0,3.0,322.0,Offenbach,20221110
196,1R,Low,1.0,1.0,0.0,0.0,self,1.3001630306243896,1.0,4.0,323.0,Offenbach,20221110
197,1R,Low,2.0,2.0,0.0,0.0,self,1.1669440269470215,1.0,5.0,324.0,Offenbach,20221110
198,1R,Low,1.0,1.0,0.0,0.0,self,1.4657306671142578,1.0,6.0,325.0,Offenbach,20221110
199,1R,Low,8.0,8.0,0.0,0.0,self,1.1823689937591553,1.0,7.0,326.0,Offenbach,20221110
200,1R,Low,3.0,3.0,0.0,0.0,self,0.9655230045318604,1.0,8.0,327.0,Offenbach,20221110
201,1R,Low,8.0,8.0,0.0,0.0,self,1.0493571758270264,1.0,9.0,328.0,Offenbach,20221110
202,1R,Low,2.0,2.0,0.0,1.0,self,1.082763910293579,-1.0,11.0,330.0,Offenbach,20221110
203,1R,Low,4.0,4.0,0.0,0.0,self,2.1157066822052,1.0,0.0,332.0,Offenbach,20221110
204,1R,High,12.0,12.0,0.0,0.0,self,1.015923023223877,1.0,1.0,333.0,Offenbach,20221110
205,1R,Low,1.0,1.0,0.0,0.0,self,2.4167017936706543,1.0,2.0,334.0,Offenbach,20221110
206,1R,Low,3.0,3.0,0.0,0.0,self,1.5175538063049316,1.0,3.0,335.0,Offenbach,20221110
207,1R,Low,5.0,5.0,0.0,0.0,self,1.3164899349212646,1.0,4.0,336.0,Offenbach,20221110
208,1R,Low,5.0,5.0,0.0,0.0,self,2.6823809146881104,1.0,11.0,343.0,Offenbach,20221110
209,1R,Low,7.0,7.0,0.0,0.0,self,1.6498548984527588,1.0,12.0,344.0,Offenbach,20221110
210,1R,Low,6.0,6.0,0.0,1.0,self,1.0669879913330078,-1.0,13.0,345.0,Offenbach,20221110
211,1R,Low,1.0,1.0,0.0,0.0,self,1.1327331066131592,1.0,0.0,350.0,Offenbach,20221110
212,1R,Low,4.0,4.0,0.0,0.0,self,1.0163986682891846,1.0,1.0,351.0,Offenbach,20221110
213,1R,Med,11.0,11.0,0.0,0.0,self,1.1160268783569336,1.0,3.0,353.0,Offenbach,20221110
214,1R,Med,10.0,10.0,0.0,0.0,self,0.9663989543914795,1.0,4.0,354.0,Offenbach,20221110
215,1R,Low,6.0,6.0,0.0,0.0,self,0.999514102935791,1.0,5.0,355.0,Offenbach,20221110
216,1R,Low,4.0,4.0,0.0,0.0,self,0.9657270908355713,1.0,6.0,356.0,Offenbach,20221110
217,1R,Low,1.0,1.0,0.0,0.0,self,1.2004210948944092,1.0,0.0,360.0,Offenbach,20221110
218,1R,Low,5.0,5.0,0.0,0.0,self,1.3497040271759033,1.0,1.0,361.0,Offenbach,20221110
219,1R,Low,6.0,6.0,0.0,0.0,self,1.8503749370574951,1.0,2.0,362.0,Offenbach,20221110
220,1R,Low,4.0,4.0,0.0,0.0,self,1.1328670978546143,1.0,4.0,364.0,Offenbach,20221110
221,1R,Low,3.0,3.0,0.0,0.0,self,1.3183698654174805,1.0,9.0,369.0,Offenbach,20221110
222,1R,Low,1.0,1.0,0.0,1.0,self,1.0993468761444092,-1.0,10.0,370.0,Offenbach,20221110
223,1R,Low,4.0,4.0,0.0,0.0,self,1.1994647979736328,1.0,0.0,374.0,Offenbach,20221110
224,1R,Low,4.0,4.0,0.0,0.0,self,0.9664781093597412,1.0,3.0,377.0,Offenbach,20221110
225,1R,Low,1.0,1.0,0.0,0.0,self,0.966447114944458,1.0,4.0,378.0,Offenbach,20221110
226,1R,Med,10.0,10.0,0.0,0.0,self,0.9835970401763916,1.0,5.0,379.0,Offenbach,20221110
227,1R,Low,6.0,6.0,0.0,0.0,self,0.9677340984344482,1.0,6.0,380.0,Offenbach,20221110
228,1R,Low,6.0,6.0,0.0,1.0,self,1.200042963027954,-1.0,7.0,381.0,Offenbach,20221110
229,1R,Low,1.0,1.0,0.0,0.0,self,1.0159521102905273,1.0,0.0,384.0,Offenbach,20221110
230,1R,Low,1.0,1.0,0.0,0.0,self,2.8655550479888916,1.0,2.0,386.0,Offenbach,20221110
231,1R,Low,3.0,3.0,1.0,0.0,self,1.0167760848999023,-1.0,4.0,388.0,Offenbach,20221110
232,1R,Low,8.0,8.0,0.0,0.0,self,1.2159769535064697,1.0,8.0,392.0,Offenbach,20221110
233,1R,Low,6.0,6.0,0.0,1.0,self,1.000014066696167,-1.0,9.0,393.0,Offenbach,20221110
234,1R,Low,3.0,3.0,0.0,0.0,self,1.6665327548980713,1.0,0.0,396.0,Offenbach,20221110
235,1R,Low,5.0,5.0,0.0,0.0,self,0.9665830135345459,1.0,1.0,397.0,Offenbach,20221110
236,1R,Low,3.0,3.0,0.0,0.0,self,1.0844879150390625,1.0,3.0,399.0,Offenbach,20221110
237,1R,Low,2.0,2.0,0.0,0.0,self,1.0998399257659912,1.0,4.0,400.0,Offenbach,20221110
238,1R,Low,1.0,1.0,0.0,0.0,self,0.9667057991027832,1.0,5.0,401.0,Offenbach,20221110
239,1R,Low,1.0,1.0,0.0,0.0,self,0.9658298492431641,1.0,7.0,403.0,Offenbach,20221110
240,1R,Low,5.0,5.0,0.0,1.0,self,1.0001578330993652,-1.0,8.0,404.0,Offenbach,20221110
241,1R,Low,6.0,6.0,0.0,0.0,self,1.0330350399017334,1.0,0.0,407.0,Offenbach,20221110
242,1R,Low,3.0,3.0,0.0,0.0,self,2.5653798580169678,1.0,2.0,409.0,Offenbach,20221110
