,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,trial_idx,subject,date
39,1R,Low,8.0,8.0,0.0,0.0,self,1.0999040603637695,1.0,4.0,80.0,Offenbach,20221116
40,1R,Med,11.0,11.0,0.0,0.0,self,1.0501151084899902,1.0,5.0,81.0,Offenbach,20221116
41,1R,Low,7.0,7.0,0.0,0.0,self,1.0165531635284424,1.0,6.0,82.0,Offenbach,20221116
42,1R,Low,7.0,7.0,0.0,0.0,self,0.9999368190765381,1.0,7.0,83.0,Offenbach,20221116
43,1R,Low,1.0,1.0,0.0,0.0,self,0.9837570190429688,1.0,0.0,91.0,Offenbach,20221116
44,1R,Low,1.0,1.0,0.0,0.0,self,0.9666779041290283,1.0,1.0,92.0,Offenbach,20221116
45,1R,Low,1.0,1.0,0.0,0.0,self,0.9667019844055176,1.0,2.0,93.0,Offenbach,20221116
46,1R,Low,1.0,1.0,0.0,0.0,self,0.9665312767028809,1.0,3.0,94.0,Offenbach,20221116
47,1R,Low,2.0,2.0,0.0,0.0,self,0.9669179916381836,1.0,4.0,95.0,Offenbach,20221116
48,1R,Low,3.0,3.0,0.0,0.0,self,0.9995956420898438,1.0,5.0,96.0,Offenbach,20221116
49,1R,Low,1.0,1.0,0.0,0.0,self,0.9662151336669922,1.0,6.0,97.0,Offenbach,20221116
50,1R,Low,4.0,4.0,0.0,0.0,self,0.9826838970184326,1.0,7.0,98.0,Offenbach,20221116
51,1R,Low,2.0,2.0,0.0,0.0,self,0.9662840366363525,1.0,8.0,99.0,Offenbach,20221116
52,1R,Med,11.0,11.0,0.0,0.0,self,0.965935230255127,1.0,10.0,101.0,Offenbach,20221116
53,1R,Low,3.0,3.0,0.0,0.0,self,1.0664448738098145,1.0,0.0,104.0,Offenbach,20221116
54,1R,Low,8.0,8.0,0.0,0.0,self,0.9999518394470215,1.0,1.0,105.0,Offenbach,20221116
55,1R,Low,2.0,2.0,0.0,0.0,self,1.0330071449279785,1.0,2.0,106.0,Offenbach,20221116
56,1R,Low,5.0,5.0,0.0,0.0,self,0.9997999668121338,1.0,3.0,107.0,Offenbach,20221116
57,1R,Low,1.0,1.0,0.0,0.0,self,0.9833221435546875,1.0,4.0,108.0,Offenbach,20221116
58,1R,Low,2.0,2.0,0.0,0.0,self,0.9659368991851807,1.0,5.0,109.0,Offenbach,20221116
59,1R,Low,4.0,4.0,0.0,0.0,self,1.3836009502410889,1.0,6.0,110.0,Offenbach,20221116
60,1R,Low,1.0,1.0,0.0,0.0,self,1.032862901687622,1.0,0.0,114.0,Offenbach,20221116
61,1R,Low,1.0,1.0,0.0,0.0,self,1.0329480171203613,1.0,1.0,115.0,Offenbach,20221116
62,1R,Low,5.0,5.0,0.0,0.0,self,1.0664591789245605,1.0,2.0,116.0,Offenbach,20221116
63,1R,Low,3.0,3.0,0.0,0.0,self,1.0169990062713623,1.0,3.0,117.0,Offenbach,20221116
64,1R,Low,5.0,5.0,0.0,0.0,self,0.9660611152648926,1.0,4.0,118.0,Offenbach,20221116
65,1R,Low,2.0,2.0,0.0,0.0,self,0.9668328762054443,1.0,5.0,119.0,Offenbach,20221116
66,1R,Low,1.0,1.0,0.0,0.0,self,1.083740234375,1.0,6.0,120.0,Offenbach,20221116
67,1R,Low,1.0,1.0,0.0,0.0,self,0.9666061401367188,1.0,7.0,121.0,Offenbach,20221116
68,1R,Low,2.0,2.0,0.0,0.0,self,0.9664819240570068,1.0,8.0,122.0,Offenbach,20221116
69,1R,Low,4.0,4.0,0.0,0.0,self,0.9990336894989014,1.0,9.0,123.0,Offenbach,20221116
70,1R,Low,7.0,7.0,0.0,0.0,self,1.0164110660552979,1.0,10.0,124.0,Offenbach,20221116
71,1R,Low,7.0,7.0,0.0,0.0,self,1.0325901508331299,1.0,0.0,127.0,Offenbach,20221116
72,1R,Low,8.0,8.0,0.0,0.0,self,1.3496110439300537,1.0,1.0,128.0,Offenbach,20221116
73,1R,Low,2.0,2.0,0.0,0.0,self,1.0330820083618164,1.0,2.0,129.0,Offenbach,20221116
74,1R,Low,2.0,2.0,0.0,0.0,self,1.2163820266723633,1.0,3.0,130.0,Offenbach,20221116
75,1R,Med,9.0,9.0,0.0,0.0,self,1.000093936920166,1.0,4.0,131.0,Offenbach,20221116
76,1R,Med,10.0,10.0,0.0,0.0,self,0.966141939163208,1.0,5.0,132.0,Offenbach,20221116
77,1R,Low,6.0,6.0,0.0,0.0,self,1.1833817958831787,1.0,6.0,133.0,Offenbach,20221116
78,1R,Med,10.0,10.0,0.0,0.0,self,1.3498170375823975,1.0,7.0,134.0,Offenbach,20221116
79,1R,Low,4.0,4.0,0.0,0.0,self,1.3495688438415527,1.0,8.0,135.0,Offenbach,20221116
80,1R,Low,4.0,4.0,0.0,0.0,self,1.0660510063171387,1.0,9.0,136.0,Offenbach,20221116
81,1R,Low,1.0,1.0,0.0,0.0,self,1.2326562404632568,1.0,10.0,137.0,Offenbach,20221116
82,1R,High,12.0,12.0,1.0,0.0,self,0.9996979236602783,-1.0,11.0,138.0,Offenbach,20221116
83,1R,Low,1.0,1.0,0.0,0.0,self,0.9659373760223389,1.0,0.0,141.0,Offenbach,20221116
84,1R,Low,8.0,8.0,0.0,0.0,self,0.9664180278778076,1.0,1.0,142.0,Offenbach,20221116
85,1R,Low,1.0,1.0,0.0,0.0,self,0.9665179252624512,1.0,2.0,143.0,Offenbach,20221116
86,1R,Low,2.0,2.0,0.0,0.0,self,0.9667458534240723,1.0,3.0,144.0,Offenbach,20221116
87,1R,Low,2.0,2.0,0.0,0.0,self,0.9659488201141357,1.0,4.0,145.0,Offenbach,20221116
88,1R,Low,3.0,3.0,0.0,0.0,self,0.9665122032165527,1.0,5.0,146.0,Offenbach,20221116
89,1R,Low,2.0,2.0,0.0,0.0,self,0.9666459560394287,1.0,6.0,147.0,Offenbach,20221116
90,1R,Low,2.0,2.0,0.0,0.0,self,0.9670989513397217,1.0,7.0,148.0,Offenbach,20221116
91,1R,Low,1.0,1.0,0.0,0.0,self,1.049548864364624,1.0,8.0,149.0,Offenbach,20221116
92,1R,Low,5.0,5.0,0.0,0.0,self,1.0156328678131104,1.0,9.0,150.0,Offenbach,20221116
93,1R,Low,4.0,4.0,0.0,0.0,self,1.0163359642028809,1.0,10.0,151.0,Offenbach,20221116
94,1R,Low,3.0,3.0,0.0,0.0,self,1.4161720275878906,1.0,0.0,155.0,Offenbach,20221116
95,1R,Low,5.0,5.0,0.0,0.0,self,1.0335078239440918,1.0,2.0,157.0,Offenbach,20221116
96,1R,Low,4.0,4.0,0.0,0.0,self,1.3159987926483154,1.0,5.0,160.0,Offenbach,20221116
97,1R,Low,8.0,8.0,1.0,0.0,self,0.9668679237365723,-1.0,6.0,161.0,Offenbach,20221116
98,1R,Low,2.0,2.0,0.0,0.0,self,1.1993379592895508,1.0,8.0,163.0,Offenbach,20221116
99,1R,Low,7.0,7.0,0.0,0.0,self,0.9995830059051514,1.0,9.0,164.0,Offenbach,20221116
100,1R,Low,7.0,7.0,0.0,0.0,self,0.9664947986602783,1.0,10.0,165.0,Offenbach,20221116
101,1R,High,12.0,12.0,0.0,1.0,self,1.366501808166504,-1.0,11.0,166.0,Offenbach,20221116
102,1R,Low,1.0,1.0,0.0,0.0,self,0.9661223888397217,1.0,0.0,169.0,Offenbach,20221116
103,1R,Med,11.0,11.0,0.0,0.0,self,0.9659230709075928,1.0,1.0,170.0,Offenbach,20221116
104,1R,Low,4.0,4.0,0.0,0.0,self,0.9665749073028564,1.0,2.0,171.0,Offenbach,20221116
105,1R,Low,6.0,6.0,0.0,0.0,self,0.9662730693817139,1.0,3.0,172.0,Offenbach,20221116
106,1R,Low,3.0,3.0,0.0,0.0,self,0.9833230972290039,1.0,4.0,173.0,Offenbach,20221116
107,1R,Low,1.0,1.0,0.0,0.0,self,0.9995489120483398,1.0,5.0,174.0,Offenbach,20221116
108,1R,Low,5.0,5.0,0.0,0.0,self,0.9671809673309326,1.0,6.0,175.0,Offenbach,20221116
109,1R,Low,3.0,3.0,0.0,0.0,self,1.050187110900879,1.0,7.0,176.0,Offenbach,20221116
110,1R,Low,5.0,5.0,0.0,0.0,self,1.3829801082611084,1.0,0.0,179.0,Offenbach,20221116
111,1R,Low,8.0,8.0,0.0,0.0,self,1.1667940616607666,1.0,1.0,180.0,Offenbach,20221116
112,1R,Low,1.0,1.0,0.0,0.0,self,1.2832059860229492,1.0,2.0,181.0,Offenbach,20221116
113,1R,Med,9.0,9.0,0.0,0.0,self,1.0331051349639893,1.0,3.0,182.0,Offenbach,20221116
114,1R,Low,2.0,2.0,0.0,0.0,self,0.9662878513336182,1.0,4.0,183.0,Offenbach,20221116
115,1R,Low,1.0,1.0,0.0,0.0,self,1.000133752822876,1.0,5.0,184.0,Offenbach,20221116
116,1R,Low,7.0,7.0,0.0,0.0,self,1.5833289623260498,1.0,6.0,185.0,Offenbach,20221116
117,1R,Low,2.0,2.0,0.0,0.0,self,1.0325491428375244,1.0,7.0,186.0,Offenbach,20221116
118,1R,Med,9.0,9.0,0.0,0.0,self,1.0496633052825928,1.0,8.0,187.0,Offenbach,20221116
119,1R,Low,1.0,1.0,0.0,0.0,self,0.9673717021942139,1.0,0.0,189.0,Offenbach,20221116
120,1R,Low,2.0,2.0,0.0,0.0,self,0.96722412109375,1.0,1.0,190.0,Offenbach,20221116
121,1R,Low,2.0,2.0,0.0,0.0,self,0.9664461612701416,1.0,2.0,191.0,Offenbach,20221116
122,1R,Low,4.0,4.0,0.0,0.0,self,0.9838740825653076,1.0,3.0,192.0,Offenbach,20221116
123,1R,Low,2.0,2.0,0.0,0.0,self,0.9999740123748779,1.0,5.0,194.0,Offenbach,20221116
124,1R,Med,9.0,9.0,0.0,0.0,self,1.0499470233917236,1.0,7.0,196.0,Offenbach,20221116
125,1R,Low,7.0,7.0,0.0,0.0,self,0.9829199314117432,1.0,8.0,197.0,Offenbach,20221116
126,1R,Low,4.0,4.0,0.0,0.0,self,0.9826858043670654,1.0,9.0,198.0,Offenbach,20221116
127,1R,Med,11.0,11.0,0.0,0.0,self,0.9827840328216553,1.0,10.0,199.0,Offenbach,20221116
128,1R,Low,2.0,2.0,0.0,1.0,self,0.9662818908691406,-1.0,11.0,200.0,Offenbach,20221116
129,1R,Low,3.0,3.0,0.0,0.0,self,1.0673961639404297,1.0,0.0,203.0,Offenbach,20221116
130,1R,Low,4.0,4.0,0.0,0.0,self,1.1494760513305664,1.0,1.0,204.0,Offenbach,20221116
131,1R,Low,3.0,3.0,0.0,0.0,self,1.332895040512085,1.0,2.0,205.0,Offenbach,20221116
132,1R,Med,9.0,9.0,0.0,0.0,self,1.5158882141113281,1.0,4.0,207.0,Offenbach,20221116
133,1R,Low,5.0,5.0,0.0,0.0,self,1.2160820960998535,1.0,5.0,208.0,Offenbach,20221116
134,1R,Low,3.0,3.0,0.0,0.0,self,1.0662422180175781,1.0,6.0,209.0,Offenbach,20221116
135,1R,Low,6.0,6.0,0.0,0.0,self,0.9985382556915283,1.0,7.0,210.0,Offenbach,20221116
136,1R,Low,2.0,2.0,0.0,1.0,self,0.9828870296478271,-1.0,8.0,211.0,Offenbach,20221116
137,1R,Low,2.0,2.0,0.0,0.0,self,0.9835178852081299,1.0,0.0,213.0,Offenbach,20221116
138,1R,Low,2.0,2.0,0.0,0.0,self,0.9663898944854736,1.0,1.0,214.0,Offenbach,20221116
139,1R,Low,1.0,1.0,0.0,0.0,self,0.9664146900177002,1.0,2.0,215.0,Offenbach,20221116
140,1R,Low,3.0,3.0,0.0,0.0,self,0.983090877532959,1.0,3.0,216.0,Offenbach,20221116
141,1R,Low,1.0,1.0,0.0,0.0,self,0.9667677879333496,1.0,4.0,217.0,Offenbach,20221116
142,1R,Low,6.0,6.0,0.0,0.0,self,0.9663779735565186,1.0,5.0,218.0,Offenbach,20221116
143,1R,Low,3.0,3.0,0.0,0.0,self,0.9666759967803955,1.0,6.0,219.0,Offenbach,20221116
144,1R,Low,3.0,3.0,0.0,0.0,self,0.9668700695037842,1.0,8.0,221.0,Offenbach,20221116
145,1R,High,12.0,12.0,0.0,0.0,self,0.9664740562438965,1.0,9.0,222.0,Offenbach,20221116
146,1R,Med,10.0,10.0,0.0,0.0,self,0.9659347534179688,1.0,10.0,223.0,Offenbach,20221116
147,1R,Low,2.0,2.0,0.0,0.0,self,0.966231107711792,1.0,11.0,224.0,Offenbach,20221116
148,1R,Low,1.0,1.0,0.0,0.0,self,0.9661781787872314,1.0,12.0,225.0,Offenbach,20221116
149,1R,Low,2.0,2.0,0.0,1.0,self,0.9661221504211426,-1.0,13.0,226.0,Offenbach,20221116
150,1R,Low,4.0,4.0,0.0,0.0,self,0.9831740856170654,1.0,0.0,229.0,Offenbach,20221116
151,1R,Low,7.0,7.0,0.0,0.0,self,1.1334037780761719,1.0,1.0,230.0,Offenbach,20221116
152,1R,Low,1.0,1.0,0.0,0.0,self,1.183487892150879,1.0,2.0,231.0,Offenbach,20221116
153,1R,Low,4.0,4.0,0.0,0.0,self,1.366257905960083,1.0,3.0,232.0,Offenbach,20221116
154,1R,Low,4.0,4.0,1.0,0.0,self,1.650080919265747,-1.0,6.0,235.0,Offenbach,20221116
155,1R,Med,10.0,10.0,0.0,1.0,self,1.4830436706542969,-1.0,9.0,238.0,Offenbach,20221116
156,1R,Low,5.0,5.0,0.0,0.0,self,0.9668428897857666,1.0,0.0,240.0,Offenbach,20221116
157,1R,High,13.0,13.0,0.0,0.0,self,1.0662882328033447,1.0,1.0,241.0,Offenbach,20221116
158,1R,Low,8.0,8.0,0.0,0.0,self,1.2335188388824463,1.0,4.0,244.0,Offenbach,20221116
159,1R,Low,6.0,6.0,0.0,0.0,self,0.983018159866333,1.0,5.0,245.0,Offenbach,20221116
160,1R,Low,8.0,8.0,0.0,0.0,self,1.0334270000457764,1.0,6.0,246.0,Offenbach,20221116
161,1R,Low,5.0,5.0,0.0,0.0,self,1.0328540802001953,1.0,0.0,253.0,Offenbach,20221116
162,1R,Low,7.0,7.0,0.0,0.0,self,0.9672231674194336,1.0,4.0,257.0,Offenbach,20221116
163,1R,Low,1.0,1.0,0.0,0.0,self,0.9829907417297363,1.0,6.0,259.0,Offenbach,20221116
164,1R,Low,5.0,5.0,0.0,1.0,self,1.2671329975128174,-1.0,7.0,260.0,Offenbach,20221116
165,1R,Low,7.0,7.0,0.0,0.0,self,0.9658207893371582,1.0,0.0,262.0,Offenbach,20221116
166,1R,Med,9.0,9.0,0.0,0.0,self,1.1000890731811523,1.0,2.0,264.0,Offenbach,20221116
167,1R,Low,3.0,3.0,0.0,0.0,self,0.9999828338623047,1.0,3.0,265.0,Offenbach,20221116
168,1R,Low,2.0,2.0,0.0,0.0,self,0.9832062721252441,1.0,5.0,267.0,Offenbach,20221116
169,1R,Low,3.0,3.0,0.0,0.0,self,0.967155933380127,1.0,6.0,268.0,Offenbach,20221116
170,1R,Low,1.0,1.0,0.0,0.0,self,0.9663302898406982,1.0,7.0,269.0,Offenbach,20221116
171,1R,Low,1.0,1.0,0.0,0.0,self,0.9668831825256348,1.0,8.0,270.0,Offenbach,20221116
172,1R,Low,8.0,8.0,0.0,0.0,self,0.9999489784240723,1.0,9.0,271.0,Offenbach,20221116
173,1R,High,12.0,12.0,0.0,0.0,self,1.0487990379333496,1.0,10.0,272.0,Offenbach,20221116
174,1R,Low,3.0,3.0,0.0,1.0,self,0.9833869934082031,-1.0,11.0,273.0,Offenbach,20221116
175,1R,Low,4.0,4.0,0.0,0.0,self,0.9661257266998291,1.0,0.0,276.0,Offenbach,20221116
176,1R,Low,6.0,6.0,0.0,0.0,self,0.9661650657653809,1.0,1.0,277.0,Offenbach,20221116
177,1R,Low,4.0,4.0,0.0,0.0,self,1.4673919677734375,1.0,2.0,278.0,Offenbach,20221116
178,1R,Low,2.0,2.0,0.0,0.0,self,0.9664762020111084,1.0,3.0,279.0,Offenbach,20221116
179,1R,Low,8.0,8.0,0.0,0.0,self,1.2340290546417236,1.0,4.0,280.0,Offenbach,20221116
180,1R,Low,1.0,1.0,0.0,0.0,self,0.982928991317749,1.0,5.0,281.0,Offenbach,20221116
181,1R,Med,10.0,10.0,0.0,0.0,self,0.9663128852844238,1.0,0.0,286.0,Offenbach,20221116
182,1R,Low,2.0,2.0,0.0,0.0,self,0.9661247730255127,1.0,1.0,287.0,Offenbach,20221116
183,1R,Low,3.0,3.0,0.0,0.0,self,0.9672529697418213,1.0,2.0,288.0,Offenbach,20221116
184,1R,Low,1.0,1.0,0.0,0.0,self,0.9665181636810303,1.0,3.0,289.0,Offenbach,20221116
185,1R,Low,1.0,1.0,0.0,0.0,self,0.9664571285247803,1.0,5.0,291.0,Offenbach,20221116
186,1R,Low,1.0,1.0,0.0,0.0,self,0.9665579795837402,1.0,7.0,293.0,Offenbach,20221116
187,1R,Low,1.0,1.0,0.0,1.0,self,0.9663290977478027,-1.0,11.0,297.0,Offenbach,20221116
188,1R,Low,7.0,7.0,0.0,0.0,self,1.349442958831787,1.0,0.0,299.0,Offenbach,20221116
189,1R,Med,11.0,11.0,0.0,0.0,self,0.9662220478057861,1.0,1.0,300.0,Offenbach,20221116
190,1R,Low,5.0,5.0,0.0,0.0,self,1.0167107582092285,1.0,2.0,301.0,Offenbach,20221116
191,1R,Low,1.0,1.0,0.0,0.0,self,0.999161958694458,1.0,3.0,302.0,Offenbach,20221116
192,1R,Low,6.0,6.0,0.0,0.0,self,1.3156659603118896,1.0,7.0,306.0,Offenbach,20221116
193,1R,Low,7.0,7.0,0.0,0.0,self,1.2823731899261475,1.0,8.0,307.0,Offenbach,20221116
194,1R,Med,10.0,10.0,0.0,0.0,self,1.450437068939209,1.0,9.0,308.0,Offenbach,20221116
195,1R,Low,1.0,1.0,0.0,0.0,self,1.3328969478607178,1.0,10.0,309.0,Offenbach,20221116
196,1R,Low,1.0,1.0,0.0,1.0,self,1.6162209510803223,-1.0,11.0,310.0,Offenbach,20221116
197,1R,Low,6.0,6.0,0.0,0.0,self,1.0328900814056396,1.0,0.0,312.0,Offenbach,20221116
198,1R,Low,2.0,2.0,0.0,0.0,self,0.9662625789642334,1.0,1.0,313.0,Offenbach,20221116
199,1R,Low,4.0,4.0,0.0,0.0,self,0.9667179584503174,1.0,3.0,315.0,Offenbach,20221116
200,1R,Low,6.0,6.0,0.0,0.0,self,0.9658670425415039,1.0,4.0,316.0,Offenbach,20221116
201,1R,Low,2.0,2.0,0.0,0.0,self,0.966566801071167,1.0,5.0,317.0,Offenbach,20221116
202,1R,Low,5.0,5.0,0.0,0.0,self,0.966623067855835,1.0,6.0,318.0,Offenbach,20221116
203,1R,Low,1.0,1.0,0.0,0.0,self,0.9663891792297363,1.0,7.0,319.0,Offenbach,20221116
204,1R,Low,7.0,7.0,0.0,0.0,self,0.9662160873413086,1.0,8.0,320.0,Offenbach,20221116
205,1R,Low,3.0,3.0,0.0,0.0,self,0.9657919406890869,1.0,9.0,321.0,Offenbach,20221116
206,1R,Low,3.0,3.0,0.0,0.0,self,0.9660739898681641,1.0,10.0,322.0,Offenbach,20221116
207,1R,Med,10.0,10.0,0.0,0.0,self,0.9664430618286133,1.0,12.0,324.0,Offenbach,20221116
208,1R,Med,9.0,9.0,0.0,1.0,self,0.9830009937286377,-1.0,13.0,325.0,Offenbach,20221116
209,1R,Low,5.0,5.0,0.0,0.0,self,1.0332400798797607,1.0,0.0,327.0,Offenbach,20221116
210,1R,Low,2.0,2.0,0.0,0.0,self,1.366987943649292,1.0,1.0,328.0,Offenbach,20221116
211,1R,Low,8.0,8.0,0.0,0.0,self,1.4837419986724854,1.0,2.0,329.0,Offenbach,20221116
212,1R,High,12.0,12.0,0.0,0.0,self,0.9663269519805908,1.0,3.0,330.0,Offenbach,20221116
213,1R,Low,1.0,1.0,0.0,0.0,self,1.1168498992919922,1.0,4.0,331.0,Offenbach,20221116
214,1R,Low,1.0,1.0,0.0,0.0,self,1.1167941093444824,1.0,8.0,335.0,Offenbach,20221116
215,1R,Low,3.0,3.0,0.0,1.0,self,1.2998919486999512,-1.0,9.0,336.0,Offenbach,20221116
216,1R,Low,2.0,2.0,0.0,0.0,self,0.9663980007171631,1.0,0.0,338.0,Offenbach,20221116
217,1R,Low,4.0,4.0,0.0,0.0,self,0.9826781749725342,1.0,1.0,339.0,Offenbach,20221116
218,1R,Low,6.0,6.0,0.0,0.0,self,0.9660212993621826,1.0,2.0,340.0,Offenbach,20221116
219,1R,Low,8.0,8.0,0.0,0.0,self,1.000196933746338,1.0,3.0,341.0,Offenbach,20221116
220,1R,Low,2.0,2.0,0.0,0.0,self,0.9662787914276123,1.0,4.0,342.0,Offenbach,20221116
221,1R,Low,4.0,4.0,0.0,0.0,self,1.0329689979553223,1.0,6.0,344.0,Offenbach,20221116
222,1R,Low,5.0,5.0,0.0,0.0,self,1.3664700984954834,1.0,9.0,347.0,Offenbach,20221116
223,1R,Low,2.0,2.0,0.0,0.0,self,0.9664888381958008,1.0,10.0,348.0,Offenbach,20221116
224,1R,Low,3.0,3.0,0.0,0.0,self,0.9664959907531738,1.0,11.0,349.0,Offenbach,20221116
225,1R,Low,8.0,8.0,0.0,0.0,self,0.965893030166626,1.0,12.0,350.0,Offenbach,20221116
226,1R,Low,8.0,8.0,0.0,0.0,self,0.9661898612976074,1.0,13.0,351.0,Offenbach,20221116
227,1R,Low,1.0,1.0,0.0,0.0,self,0.9665648937225342,1.0,14.0,352.0,Offenbach,20221116
228,1R,Low,1.0,1.0,0.0,1.0,self,0.965609073638916,-1.0,15.0,353.0,Offenbach,20221116
229,1R,Low,4.0,4.0,0.0,0.0,self,0.9652390480041504,1.0,0.0,356.0,Offenbach,20221116
230,1R,Low,2.0,2.0,0.0,0.0,self,0.9662151336669922,1.0,1.0,357.0,Offenbach,20221116
231,1R,Low,8.0,8.0,0.0,0.0,self,1.7659590244293213,1.0,2.0,358.0,Offenbach,20221116
232,1R,Low,4.0,4.0,0.0,0.0,self,1.1486992835998535,1.0,3.0,359.0,Offenbach,20221116
233,1R,Low,6.0,6.0,0.0,0.0,self,1.0996589660644531,1.0,4.0,360.0,Offenbach,20221116
234,1R,Low,1.0,1.0,0.0,0.0,self,0.9994602203369141,1.0,5.0,361.0,Offenbach,20221116
235,1R,Low,8.0,8.0,0.0,0.0,self,1.7496392726898193,1.0,6.0,362.0,Offenbach,20221116
236,1R,Low,1.0,1.0,0.0,0.0,self,1.649535894393921,1.0,7.0,363.0,Offenbach,20221116
237,1R,Med,11.0,11.0,0.0,1.0,self,1.2163441181182861,-1.0,8.0,364.0,Offenbach,20221116
238,1R,Low,7.0,7.0,0.0,0.0,self,0.9664640426635742,1.0,0.0,366.0,Offenbach,20221116
239,1R,Low,4.0,4.0,0.0,0.0,self,0.9673919677734375,1.0,1.0,367.0,Offenbach,20221116
240,1R,Low,1.0,1.0,0.0,0.0,self,1.0171833038330078,1.0,2.0,368.0,Offenbach,20221116
241,1R,Low,7.0,7.0,0.0,0.0,self,0.9829649925231934,1.0,3.0,369.0,Offenbach,20221116
242,1R,Low,1.0,1.0,0.0,0.0,self,0.9829959869384766,1.0,4.0,370.0,Offenbach,20221116
