,Outcome,Performance,Performance_numerical,Gates_touched_total,Switches,Objective_switches,Condition,Reaction_time,Corrects,Pos_in_block,Attention,Attention_control,Confidence,trial_idx,subject,date
0,1R,Low,1.0,1.0,0.0,0.0,Actor,1.3336257934570312,1.0,0.0,0.6917869388768834,0.3239136168654303,0.0,0.0,Offenbach,20230221
1,1R,Low,1.0,1.0,0.0,0.0,Actor-incongruent,1.016024112701416,1.0,1.0,0.8658988070752777,0.1369806663924311,0.0,1.0,Offenbach,20230221
2,1R,Med,9.0,9.0,0.0,0.0,Observer,1.1834650039672852,1.0,2.0,0.7468090008150725,0.2134431428123441,0.0,2.0,Offenbach,20230221
3,1R,Med,10.0,10.0,0.0,0.0,Actor,1.3341491222381592,1.0,3.0,0.9833597691609772,0.0185585054474007,0.0,3.0,Offenbach,20230221
4,1R,Med,9.0,9.0,0.0,0.0,Actor,1.2331597805023193,1.0,7.0,0.9994711792702274,0.0023796932839767,0.0,7.0,Offenbach,20230221
5,1R,Low,8.0,8.0,0.0,0.0,Observer,1.7002241611480713,1.0,8.0,0.2454646856958207,0.8128673505088256,0.0,8.0,Offenbach,20230221
6,1R,Low,4.0,4.0,0.0,0.0,Observer,1.3498179912567139,1.0,9.0,0.2453680195841301,0.5775273717153742,0.0,9.0,Offenbach,20230221
7,1R,Low,2.0,2.0,0.0,0.0,Actor,1.2661027908325195,1.0,10.0,1.0,0.0,0.0,10.0,Offenbach,20230221
8,1R,Med,9.0,9.0,0.0,0.0,Observer,1.3002629280090332,1.0,11.0,0.6531250848044317,0.2899009065991704,0.0,11.0,Offenbach,20230221
9,1R,Low,4.0,4.0,0.0,0.0,Actor,1.3167228698730469,1.0,12.0,1.0,0.0,0.0,12.0,Offenbach,20230221
10,1R,Low,1.0,1.0,0.0,0.0,Observer,1.416741132736206,1.0,13.0,0.790352544482513,0.0708740053476166,0.0,13.0,Offenbach,20230221
11,1R,Low,6.0,6.0,0.0,0.0,Observer,1.1167418956756592,1.0,0.0,1.0,0.0,0.0,15.0,Offenbach,20230221
12,1R,Low,3.0,3.0,0.0,0.0,Actor,1.0998561382293701,1.0,1.0,0.9999682729612056,0.0,0.0,16.0,Offenbach,20230221
13,1R,Low,2.0,2.0,0.0,0.0,Actor,0.9831600189208984,1.0,2.0,0.9987949180259136,0.0,0.0,17.0,Offenbach,20230221
14,1R,Low,1.0,1.0,0.0,0.0,Actor,1.032762050628662,1.0,3.0,1.0,0.0,0.0,18.0,Offenbach,20230221
15,1R,Low,6.0,6.0,0.0,0.0,Observer,0.9830782413482666,1.0,4.0,0.9914572475114451,0.0,0.0,19.0,Offenbach,20230221
16,1R,Low,1.0,1.0,0.0,0.0,Observer,1.016061782836914,1.0,5.0,1.0,0.0,0.0,20.0,Offenbach,20230221
17,1R,Low,2.0,2.0,0.0,0.0,Observer,0.9835772514343262,1.0,6.0,0.9998391167964265,0.0,0.0,21.0,Offenbach,20230221
18,1R,Low,6.0,6.0,0.0,0.0,Observer,1.3994250297546387,1.0,7.0,1.0,0.0,0.0,22.0,Offenbach,20230221
19,1R,Low,4.0,4.0,0.0,0.0,Actor,0.9829380512237549,1.0,8.0,1.0,0.0,0.0,23.0,Offenbach,20230221
